Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	8.124228055	8.715211715	249.4	1596.0	0.591	1346.6	-59.9	
2	Spectrogram 1	1	11.074832607	11.868562487	74.8	1932.7	0.794	1857.9	-61.3	
3	Spectrogram 1	1	23.054410821	23.589315740	99.8	1533.7	0.535	1433.9	-56.2	
4	Spectrogram 1	1	30.821697298	31.253072233	87.3	872.8	0.431	785.5	-56.6	
5	Spectrogram 1	1	32.266803329	32.706805762	74.8	997.5	0.440	922.7	-55.0	
6	Spectrogram 1	1	33.345240665	33.837008091	99.8	1059.9	0.492	960.1	-56.7	
7	Spectrogram 1	1	35.234662879	35.454664096	62.3	685.8	0.220	623.4	-59.6	
8	Spectrogram 1	1	41.808690108	42.235751293	236.9	1034.9	0.427	798.0	-56.2	
9	Spectrogram 1	1	42.382418771	42.710263721	112.2	735.7	0.328	623.4	-55.0	
10	Spectrogram 1	1	42.490262504	42.809479956	99.8	623.4	0.319	523.7	-50.0	
11	Spectrogram 1	1	46.810524835	47.233272271	224.4	1022.4	0.423	798.0	-53.7	
12	Spectrogram 1	1	48.708828330	48.907260800	112.2	548.6	0.198	436.4	-61.2	
13	Spectrogram 1	1	49.213537003	49.364518230	149.6	698.3	0.151	548.6	-60.9	
14	Spectrogram 1	1	51.340215431	51.741394120	74.8	835.4	0.401	760.6	-55.9	
15	Spectrogram 1	1	52.121004062	52.332377780	249.4	922.7	0.211	673.3	-54.6	
16	Spectrogram 1	1	52.427280266	52.612771488	149.6	660.8	0.185	511.2	-43.4	
17	Spectrogram 1	1	52.815517707	53.095911415	236.9	748.1	0.280	511.2	-51.5	
18	Spectrogram 1	1	54.040115042	54.277371256	88.2	784.7	0.237	696.5	-57.0	
19	Spectrogram 1	1	55.265219856	55.433456080	97.0	537.8	0.168	440.8	-58.6	
20	Spectrogram 1	1	56.490324670	56.615423401	70.5	626.0	0.125	555.5	-63.6	
21	Spectrogram 1	1	57.603525784	57.862350745	132.3	855.2	0.259	723.0	-56.0	
22	Spectrogram 1	1	58.686276870	58.897650588	123.4	626.0	0.211	502.6	-56.7	
23	Spectrogram 1	1	59.855302942	60.058049162	123.4	775.9	0.203	652.4	-47.8	
24	Spectrogram 1	1	60.109814154	60.407462859	176.3	828.8	0.298	652.4	-54.2	
25	Spectrogram 1	1	60.519620342	60.666287819	44.1	573.1	0.147	529.0	-50.2	
