Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	15.925815522	16.775624144	62.3	2630.9	0.850	2568.6	-54.5	
2	Spectrogram 1	1	30.710828611	30.900633582	62.3	586.0	0.190	523.7	-69.2	
3	Spectrogram 1	1	33.182606986	33.747708150	162.1	1346.6	0.565	1184.5	-57.4	
4	Spectrogram 1	1	37.064799581	37.293428297	62.3	598.5	0.229	536.2	-58.7	
5	Spectrogram 1	1	40.979545801	41.971708150	130.9	1826.7	0.992	1695.8	-53.2	
6	Spectrogram 1	1	43.132106724	43.576422907	149.6	1016.2	0.444	866.6	-49.8	
7	Spectrogram 1	1	50.709664521	51.438688161	56.1	1602.2	0.729	1546.1	-58.0	
8	Spectrogram 1	1	51.732023116	51.921828087	93.5	854.1	0.190	760.6	-43.9	
9	Spectrogram 1	1	51.883004343	52.219476792	112.2	1190.8	0.336	1078.6	-48.3	
11	Spectrogram 1	1	53.395144793	53.809264731	81.0	766.8	0.414	685.8	-52.5	
12	Spectrogram 1	1	54.141423430	54.753975837	43.6	1140.9	0.613	1097.3	-54.0	
13	Spectrogram 1	1	54.892015816	55.672804448	112.2	1153.4	0.781	1041.1	-52.1	
14	Spectrogram 1	1	59.045274928	59.593121095	56.1	1284.3	0.548	1228.2	-58.7	
15	Spectrogram 1	1	60.999403382	61.469602061	155.9	1203.2	0.470	1047.4	-60.0	
16	Spectrogram 1	1	61.693917027	62.125291961	99.8	1197.0	0.431	1097.3	-50.1	
17	Spectrogram 1	1	61.922545742	62.220194447	62.3	698.3	0.298	635.9	-45.6	
18	Spectrogram 1	1	62.409999418	62.720589371	81.0	698.3	0.311	617.2	-47.8	
19	Spectrogram 1	1	62.724903120	62.957845585	243.1	829.2	0.233	586.0	-49.6	
20	Spectrogram 1	1	63.483066052	63.763459759	62.3	467.6	0.280	405.2	-52.0	
21	Spectrogram 1	1	63.914440986	64.233658438	37.4	498.8	0.319	461.3	-47.9	
22	Spectrogram 1	1	64.190520945	64.367384668	130.9	723.2	0.177	592.3	-42.5	
23	Spectrogram 1	1	65.010133320	65.273272030	62.3	561.1	0.263	498.8	-42.7	
24	Spectrogram 1	1	65.221507038	65.476018250	68.6	542.4	0.255	473.8	-41.9	
25	Spectrogram 1	1	65.437194506	65.648568223	130.9	617.2	0.211	486.3	-45.1	
26	Spectrogram 1	1	65.696019466	65.928961931	112.2	704.5	0.233	592.3	-45.7	
27	Spectrogram 1	1	66.058374411	66.217983137	118.5	673.3	0.160	554.9	-48.2	
28	Spectrogram 1	1	66.502690594	66.739946808	62.3	773.1	0.237	710.7	-49.8	
