Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	35.960606884	36.506201678	90.5	1072.9	0.546	982.5	-58.7	
2	Spectrogram 1	1	39.909215007	40.045613706	206.8	665.7	0.136	458.9	-57.9	
3	Spectrogram 1	1	43.279201783	43.996394940	116.3	1667.6	0.717	1551.2	-58.3	
4	Spectrogram 1	1	47.867901153	48.437695717	19.4	1098.8	0.570	1079.4	-52.9	
5	Spectrogram 1	1	57.796445780	57.954844269	6.5	484.8	0.158	478.3	-44.6	
6	Spectrogram 1	1	59.849447564	60.177244436	32.3	782.1	0.328	749.8	-54.5	
7	Spectrogram 1	1	60.511641246	60.881237719	19.4	775.6	0.370	756.2	-53.3	
8	Spectrogram 1	1	61.408748970	61.639746766	129.3	885.5	0.231	756.2	-52.4	
9	Spectrogram 1	1	61.833344919	61.980743513	109.9	678.7	0.147	568.8	-49.0	
10	Spectrogram 1	1	62.383339672	62.585737740	84.0	691.6	0.202	607.6	-45.1	
11	Spectrogram 1	1	63.282052266	63.559249621	77.6	833.8	0.277	756.2	-56.6	
12	Spectrogram 1	1	63.673648530	63.902446347	109.9	1053.6	0.229	943.7	-52.8	
13	Spectrogram 1	1	63.796847354	63.964045759	239.1	659.3	0.167	420.1	-49.2	
14	Spectrogram 1	1	65.772954554	66.014952245	109.9	872.6	0.242	762.7	-50.6	
15	Spectrogram 1	1	66.729945423	66.978543051	0.0	769.2	0.249	769.2	-45.9	
16	Spectrogram 1	1	67.055542316	67.295340028	77.6	639.9	0.240	562.3	-47.0	
17	Spectrogram 1	1	66.936743450	67.132541582	161.6	885.5	0.196	723.9	-47.3	
18	Spectrogram 1	1	69.047049369	69.201047900	12.9	730.4	0.154	717.4	-44.1	
19	Spectrogram 1	1	70.122839105	70.336237069	129.3	995.4	0.213	866.1	-45.0	
20	Spectrogram 1	1	71.756447333	71.919245780	64.6	853.2	0.163	788.5	-52.1	
22	Spectrogram 1	1	75.420074663	75.851270549	64.6	1118.2	0.431	1053.6	-56.1	
23	Spectrogram 1	1	76.234066897	76.619063223	97.0	943.7	0.385	846.7	-53.0	
24	Spectrogram 1	1	79.127039294	79.415236544	38.8	620.5	0.288	581.7	-54.0	
25	Spectrogram 1	1	82.541647627	82.785845297	114.3	790.7	0.244	676.4	-58.8	
26	Spectrogram 1	1	83.626237279	83.822035410	105.1	859.2	0.196	754.1	-49.6	
27	Spectrogram 1	1	83.344639965	83.518438307	205.7	763.3	0.174	557.6	-57.6	
28	Spectrogram 1	1	84.215450587	84.675246200	50.3	585.0	0.460	534.7	-56.2	
29	Spectrogram 1	1	85.687236544	85.988633668	50.3	653.6	0.301	603.3	-54.4	
30	Spectrogram 1	1	91.299602812	91.559200335	54.8	726.7	0.260	671.8	-52.1	
31	Spectrogram 1	1	94.784895612	94.883894667	105.1	745.0	0.099	639.9	-46.3	
32	Spectrogram 1	1	96.953693849	97.296890574	91.4	667.3	0.343	575.9	-46.1	
33	Spectrogram 1	1	97.783197333	97.985595402	45.7	466.2	0.202	420.5	-50.2	
34	Spectrogram 1	1	103.615194814	103.914391960	100.5	767.8	0.299	667.3	-50.7	
35	Spectrogram 1	1	115.056964084	115.679558143	91.4	1499.1	0.623	1407.7	-60.2	
