Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	16.246270312	17.212550166	160.9	1992.6	0.966	1831.7	-63.8	
2	Spectrogram 1	1	32.261439804	32.710069736	86.6	1027.2	0.449	940.6	-60.9	
3	Spectrogram 1	1	33.477917119	34.012822038	99.0	1052.0	0.535	953.0	-60.9	
4	Spectrogram 1	1	34.271646999	34.763414424	74.3	1274.8	0.492	1200.5	-60.9	
5	Spectrogram 1	1	35.233613103	35.863420508	61.9	1237.6	0.630	1175.7	-60.0	
6	Spectrogram 1	1	41.838966948	42.313479376	49.5	965.3	0.475	915.8	-56.8	
7	Spectrogram 1	1	45.121730200	45.626438874	111.4	1373.8	0.505	1262.4	-58.4	
8	Spectrogram 1	1	48.831346862	49.430958021	86.6	1571.8	0.600	1485.1	-60.3	
9	Spectrogram 1	1	52.288818684	52.668428627	111.4	1138.6	0.380	1027.2	-58.9	
10	Spectrogram 1	1	54.920417065	55.356105749	86.6	1101.5	0.436	1014.9	-63.2	
11	Spectrogram 1	1	56.563955566	57.003957999	123.8	1039.6	0.440	915.8	-53.3	
12	Spectrogram 1	1	58.727249780	59.240585952	86.6	1052.0	0.513	965.3	-55.7	
13	Spectrogram 1	1	61.073404697	61.362425903	61.9	482.7	0.289	420.8	-62.4	
14	Spectrogram 1	1	64.019695500	64.373422947	111.4	1039.6	0.354	928.2	-54.0	
15	Spectrogram 1	1	67.986401088	68.404834774	74.3	1039.6	0.418	965.3	-55.4	
16	Spectrogram 1	1	67.244436200	67.429927422	74.3	618.8	0.185	544.6	-63.4	
17	Spectrogram 1	1	71.385163713	71.941637378	86.6	1101.5	0.556	1014.9	-55.6	
18	Spectrogram 1	1	73.235762182	73.701647112	86.6	1014.9	0.466	928.2	-55.9	
19	Spectrogram 1	1	75.607063652	75.943536101	86.6	940.6	0.336	854.0	-54.4	
20	Spectrogram 1	1	75.865888612	76.060007333	136.1	940.6	0.194	804.5	-51.5	
21	Spectrogram 1	1	78.916973576	79.106778547	49.5	891.1	0.190	841.6	-49.2	
22	Spectrogram 1	1	79.184426035	79.615800970	61.9	705.4	0.431	643.6	-49.2	
23	Spectrogram 1	1	80.970318264	81.168750734	86.6	1027.2	0.198	940.6	-53.0	
24	Spectrogram 1	1	81.203260729	81.600125669	74.3	878.7	0.397	804.5	-52.1	
25	Spectrogram 1	1	82.769415826	83.218045758	99.0	903.5	0.449	804.5	-49.7	
26	Spectrogram 1	1	85.072327641	85.244877615	74.3	544.6	0.173	470.3	-56.3	
27	Spectrogram 1	1	85.417427589	85.585663813	74.3	482.7	0.168	408.4	-55.0	
28	Spectrogram 1	1	85.943705009	86.163706226	198.0	767.3	0.220	569.3	-49.5	
29	Spectrogram 1	1	87.527903915	87.709081387	86.6	1052.0	0.181	965.3	-49.2	
30	Spectrogram 1	1	88.942813700	89.154187418	259.9	829.2	0.211	569.3	-54.8	
31	Spectrogram 1	1	89.318109893	89.512228614	61.9	816.8	0.194	755.0	-48.9	
32	Spectrogram 1	1	92.440792560	92.656480027	136.1	866.3	0.216	730.2	-46.4	
33	Spectrogram 1	1	93.894054230	94.096800449	160.9	779.7	0.203	618.8	-50.2	
34	Spectrogram 1	1	94.329742914	94.472096642	61.9	507.4	0.142	445.5	-51.5	
35	Spectrogram 1	1	95.071707802	95.373670256	160.9	953.0	0.302	792.1	-49.2	
36	Spectrogram 1	1	95.753280198	96.046615154	111.4	655.9	0.293	544.6	-48.4	
37	Spectrogram 1	1	99.512820146	99.689683869	86.6	742.6	0.177	655.9	-49.9	
38	Spectrogram 1	1	102.671748843	102.865867563	61.9	804.5	0.194	742.6	-47.4	
39	Spectrogram 1	1	103.025476289	103.258418754	49.5	891.1	0.233	841.6	-49.0	
40	Spectrogram 1	1	103.469792472	103.754499928	136.1	742.6	0.285	606.4	-49.1	
41	Spectrogram 1	1	115.598851271	116.267482419	136.1	1497.5	0.669	1361.4	-51.2	
