Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	32.402922900	32.970517484	77.6	1538.3	0.568	1460.8	-56.3	
2	Spectrogram 1	1	34.017707493	34.561102308	161.6	1893.8	0.543	1732.2	-50.5	
3	Spectrogram 1	1	40.755010788	41.021208248	97.0	704.5	0.266	607.6	-49.2	
4	Spectrogram 1	1	44.371969227	44.855964609	25.9	1014.6	0.484	988.8	-58.6	
5	Spectrogram 1	1	49.431546598	50.003541141	164.5	1348.3	0.572	1183.7	-60.1	
6	Spectrogram 1	1	56.507398089	57.066192757	123.4	1256.9	0.559	1133.5	-46.9	
7	Spectrogram 1	1	59.887194541	60.120392316	77.7	854.7	0.233	777.0	-52.6	
8	Spectrogram 1	1	61.015783773	61.317180897	68.6	809.0	0.301	740.4	-51.4	
9	Spectrogram 1	1	62.146994352	62.382392106	96.0	1069.5	0.235	973.5	-54.3	
10	Spectrogram 1	1	69.110797522	69.506793744	260.5	1119.7	0.396	859.2	-64.9	
11	Spectrogram 1	1	74.340595864	74.701392421	9.1	968.9	0.361	959.8	-55.9	
12	Spectrogram 1	1	76.229996766	76.408195066	109.7	804.4	0.178	694.7	-49.5	
13	Spectrogram 1	1	76.093598068	76.216796892	160.0	708.4	0.123	548.4	-45.8	
14	Spectrogram 1	1	78.065948383	78.417945024	36.6	923.2	0.352	886.7	-51.9	
15	Spectrogram 1	1	79.583933899	79.733532472	123.4	662.7	0.150	539.3	-48.5	
16	Spectrogram 1	1	79.704932745	80.037129575	91.4	891.2	0.332	799.8	-51.9	
17	Spectrogram 1	1	83.272142064	83.648338475	68.6	946.1	0.376	877.5	-53.5	
18	Spectrogram 1	1	86.872636208	87.235632745	45.7	749.5	0.363	703.8	-56.0	
19	Spectrogram 1	1	87.266432451	87.530429932	196.5	918.6	0.264	722.1	-46.2	
20	Spectrogram 1	1	90.263639881	90.593636733	27.4	749.5	0.330	722.1	-49.1	
21	Spectrogram 1	1	90.675035956	90.917033647	415.9	1325.4	0.242	909.5	-53.5	
22	Spectrogram 1	1	97.234063139	97.458460998	178.2	1078.6	0.224	900.4	-49.1	
23	Spectrogram 1	1	99.350442946	99.568240868	64.0	886.7	0.218	822.7	-50.0	
24	Spectrogram 1	1	99.940037321	100.281034067	77.7	799.8	0.341	722.1	-53.6	
25	Spectrogram 1	1	100.660446934	101.098242757	59.4	1156.3	0.438	1096.9	-50.6	
26	Spectrogram 1	1	101.591038055	101.830835767	137.1	713.0	0.240	575.9	-49.9	
27	Spectrogram 1	1	102.048633689	102.204832199	68.6	781.5	0.156	713.0	-48.8	
28	Spectrogram 1	1	102.180632430	102.429230058	96.0	845.5	0.249	749.5	-49.7	
29	Spectrogram 1	1	106.634745297	106.889942862	82.3	959.8	0.255	877.5	-55.5	
