Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	14.940752871	16.006248959	174.6	2344.1	1.065	2169.6	-64.5	
2	Spectrogram 1	1	38.922639017	39.496367680	174.6	1234.4	0.574	1059.9	-56.3	
3	Spectrogram 1	1	41.836290155	42.017467627	112.2	660.8	0.181	548.6	-66.0	
4	Spectrogram 1	1	45.941070270	46.217150228	49.9	448.9	0.276	399.0	-61.7	
5	Spectrogram 1	1	47.425000045	47.791668739	112.2	860.3	0.367	748.1	-57.5	
6	Spectrogram 1	1	50.105231403	50.338173867	87.3	885.3	0.233	798.0	-52.9	
7	Spectrogram 1	1	50.497782593	50.847196290	62.3	548.6	0.349	486.3	-53.4	
8	Spectrogram 1	1	53.736921303	54.051825006	99.8	1122.2	0.315	1022.4	-57.7	
9	Spectrogram 1	1	55.251047324	55.483989788	87.3	822.9	0.233	735.7	-59.8	
10	Spectrogram 1	1	55.367518556	55.682422258	149.6	810.5	0.315	660.8	-55.3	
11	Spectrogram 1	1	54.241629977	54.543592431	124.7	1010.0	0.302	885.3	-59.0	
12	Spectrogram 1	1	60.778801366	60.884451905	99.8	749.4	0.106	649.7	-50.5	
13	Spectrogram 1	1	60.787428865	61.054881324	49.9	548.6	0.267	498.8	-47.3	
14	Spectrogram 1	1	62.482799366	62.693268784	52.9	731.8	0.210	678.9	-56.2	
15	Spectrogram 1	1	64.347826015	64.698608377	70.5	820.0	0.351	749.4	-49.8	
16	Spectrogram 1	1	65.131748338	65.339167474	52.9	793.5	0.207	740.6	-48.3	
17	Spectrogram 1	1	70.297266544	70.458931459	97.0	564.3	0.162	467.3	-68.0	
18	Spectrogram 1	1	75.239356224	75.385769732	105.8	581.9	0.146	476.1	-57.6	
19	Spectrogram 1	1	80.961982487	81.282262036	79.4	661.3	0.320	581.9	-53.6	
20	Spectrogram 1	1	81.996027887	82.233949837	79.4	634.8	0.238	555.5	-53.1	
21	Spectrogram 1	1	91.235256034	91.604340085	114.6	714.2	0.369	599.5	-54.3	
22	Spectrogram 1	1	92.821402370	92.970866159	70.5	511.4	0.149	440.8	-51.3	
23	Spectrogram 1	1	94.283301060	94.594429765	35.3	855.2	0.311	820.0	-54.7	
24	Spectrogram 1	1	97.444697310	97.682619261	88.2	643.6	0.238	555.5	-59.5	
25	Spectrogram 1	1	98.835625635	99.341972350	70.5	846.4	0.506	775.9	-53.8	
26	Spectrogram 1	1	100.929758848	101.524563724	132.3	1137.4	0.595	1005.1	-53.2	
27	Spectrogram 1	1	104.553971604	104.956608751	52.9	916.9	0.403	864.0	-53.3	
28	Spectrogram 1	1	107.036161473	107.197826388	70.5	749.4	0.162	678.9	-42.7	
