Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	45.652727927	46.296579442	118.3	1086.5	0.644	968.2	-51.6	
2	Spectrogram 1	1	68.733869301	69.094250354	223.0	861.2	0.360	638.2	-56.3	
3	Spectrogram 1	1	69.817209905	70.305042794	71.3	790.0	0.488	718.7	-56.3	
4	Spectrogram 1	1	74.138364590	74.476771189	80.5	709.4	0.338	628.9	-58.7	
5	Spectrogram 1	1	88.114531702	88.586982472	52.7	842.6	0.472	790.0	-55.6	
6	Spectrogram 1	1	88.850675926	89.118764270	62.0	604.1	0.268	542.1	-55.0	
7	Spectrogram 1	1	94.563905117	94.761675207	71.3	697.0	0.198	625.8	-52.4	
8	Spectrogram 1	1	97.917568929	98.715241625	173.5	1075.0	0.798	901.5	-55.7	
9	Spectrogram 1	1	100.158248172	100.452705861	80.5	579.3	0.294	498.8	-48.3	
10	Spectrogram 1	1	100.457100752	100.687832524	86.7	672.2	0.231	585.5	-55.1	
11	Spectrogram 1	1	101.252576003	101.599772383	105.3	656.8	0.347	551.4	-54.5	
12	Spectrogram 1	1	103.071955810	103.423547081	108.4	904.6	0.352	796.2	-57.4	
13	Spectrogram 1	1	103.579565707	103.880615733	68.2	879.8	0.301	811.6	-50.2	
14	Spectrogram 1	1	115.958364836	116.784604323	130.1	1874.2	0.826	1744.1	-58.4	
16	Spectrogram 1	1	121.888745964	122.622692742	263.3	1542.8	0.734	1279.4	-59.6	
