Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	9.325273694	9.799465431	20.8	997.2	0.474	976.5	-51.0	
2	Spectrogram 1	1	12.006723854	12.393372501	13.9	775.6	0.387	761.8	-53.1	
3	Spectrogram 1	1	32.535882512	32.715832196	55.4	941.8	0.180	886.4	-54.0	
4	Spectrogram 1	1	32.944416931	33.335929084	69.3	810.2	0.392	741.0	-51.6	
5	Spectrogram 1	1	33.489129491	33.824711336	62.3	831.0	0.336	768.7	-49.6	
6	Spectrogram 1	1	37.993930405	38.553233480	103.9	1184.2	0.559	1080.3	-49.7	
7	Spectrogram 1	1	46.420684417	46.710062964	62.3	768.7	0.289	706.4	-51.7	
8	Spectrogram 1	1	48.436066233	48.693831998	76.2	768.7	0.258	692.5	-53.1	
9	Spectrogram 1	1	49.586079056	49.761165236	103.9	657.9	0.175	554.0	-56.9	
10	Spectrogram 1	1	49.756301731	49.987318218	69.3	671.7	0.231	602.5	-56.9	
11	Spectrogram 1	1	51.422052192	51.711430740	76.2	734.1	0.289	657.9	-51.7	
13	Spectrogram 1	1	52.950851668	53.194026918	0.0	907.2	0.243	907.2	-58.8	
14	Spectrogram 1	1	53.870054112	54.266429769	83.1	1038.8	0.396	955.7	-48.9	
15	Spectrogram 1	1	58.508678673	58.671606090	117.7	367.0	0.163	249.3	-54.3	
16	Spectrogram 1	1	59.576218020	59.765894715	48.5	609.4	0.190	560.9	-49.0	
17	Spectrogram 1	1	62.015644413	62.288000693	55.4	713.3	0.272	657.9	-48.9	
18	Spectrogram 1	1	62.752465420	62.961596135	69.3	609.4	0.209	540.2	-49.3	
19	Spectrogram 1	1	64.033998987	64.240697949	83.1	893.4	0.207	810.2	-44.9	
20	Spectrogram 1	1	66.474602594	66.717777844	83.1	595.6	0.243	512.5	-48.1	
21	Spectrogram 1	1	66.717777844	66.936635569	48.5	595.6	0.219	547.1	-49.0	
22	Spectrogram 1	1	67.087404224	67.362192256	34.6	623.3	0.275	588.6	-50.0	
23	Spectrogram 1	1	68.257661921	68.495973666	97.0	581.7	0.238	484.8	-49.5	
24	Spectrogram 1	1	69.057708494	69.266839208	34.6	581.7	0.209	547.1	-51.0	
25	Spectrogram 1	1	69.665646618	69.872345581	76.2	623.3	0.207	547.1	-46.5	
26	Spectrogram 1	1	70.468124943	70.660233390	6.9	630.2	0.192	623.3	-49.9	
27	Spectrogram 1	1	70.978792968	71.328965327	62.3	692.5	0.350	630.2	-46.6	
28	Spectrogram 1	1	71.884986544	72.096549011	97.0	685.6	0.212	588.6	-50.0	
29	Spectrogram 1	1	73.066818258	73.361060310	6.9	789.5	0.294	782.5	-47.1	
30	Spectrogram 1	1	73.638280095	73.893614108	48.5	768.7	0.255	720.2	-46.6	
31	Spectrogram 1	1	74.285126260	74.683933670	76.2	796.4	0.399	720.2	-46.7	
32	Spectrogram 1	1	75.883089029	76.101946753	83.1	685.6	0.219	602.5	-47.6	
33	Spectrogram 1	1	76.019267168	76.250283656	62.3	630.2	0.231	567.9	-46.5	
34	Spectrogram 1	1	76.415642826	76.576138491	27.7	554.0	0.160	526.3	-49.1	
35	Spectrogram 1	1	78.703921927	78.988436969	55.4	588.6	0.285	533.2	-49.1	
36	Spectrogram 1	1	79.448038192	79.679054679	13.9	685.6	0.231	671.7	-47.2	
37	Spectrogram 1	1	80.355486305	80.588934545	27.7	644.0	0.233	616.3	-50.5	
38	Spectrogram 1	1	82.300888304	82.415180672	69.3	976.5	0.114	907.2	-50.3	
39	Spectrogram 1	1	83.923426171	84.035286786	83.1	505.5	0.112	422.4	-56.6	
40	Spectrogram 1	1	84.074194826	84.224963481	124.7	754.8	0.151	630.2	-47.4	
41	Spectrogram 1	1	84.784266556	85.032305311	83.1	574.8	0.248	491.7	-51.2	
42	Spectrogram 1	1	90.093900225	90.354097742	83.1	651.0	0.260	567.9	-47.5	
43	Spectrogram 1	1	90.988785144	91.166303077	55.4	637.1	0.178	581.7	-51.4	
44	Spectrogram 1	1	91.518907189	91.786399964	62.3	831.0	0.267	768.7	-52.3	
45	Spectrogram 1	1	92.916288971	93.098670408	62.3	547.1	0.182	484.8	-51.7	
46	Spectrogram 1	1	93.195940508	93.409934728	97.0	775.6	0.214	678.7	-51.5	
47	Spectrogram 1	1	93.789288118	94.032463368	48.5	630.2	0.243	581.7	-47.2	
48	Spectrogram 1	1	95.657999725	95.947378272	48.5	741.0	0.289	692.5	-53.3	
49	Spectrogram 1	1	96.317004652	96.596656189	69.3	540.2	0.280	470.9	-50.9	
50	Spectrogram 1	1	98.511872533	98.854749636	20.8	782.5	0.343	761.8	-51.1	
51	Spectrogram 1	1	99.968492280	100.267597838	76.2	969.5	0.299	893.4	-49.2	
52	Spectrogram 1	1	100.703801113	101.022360691	90.0	685.6	0.319	595.6	-54.8	
53	Spectrogram 1	1	105.113712153	105.745967802	48.5	1038.8	0.632	990.3	-49.1	
54	Spectrogram 1	1	108.314096763	108.649678608	76.2	948.8	0.336	872.6	-51.4	
55	Spectrogram 1	1	108.866104580	109.189527663	76.2	969.5	0.323	893.4	-52.7	
56	Spectrogram 1	1	109.950666195	110.157365157	41.6	997.2	0.207	955.7	-54.5	
