Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	44.196241492	45.257225430	79.7	3176.9	1.061	3097.2	-63.3	
2	Spectrogram 1	1	52.945550787	53.927455178	56.9	2960.5	0.982	2903.6	-62.3	
3	Spectrogram 1	1	58.522279386	59.523953664	125.3	2357.0	1.002	2231.8	-56.8	
4	Spectrogram 1	1	60.793439651	61.531515435	56.9	1844.6	0.738	1787.7	-59.5	
5	Spectrogram 1	1	64.042291091	64.312479547	45.5	979.2	0.270	933.7	-53.7	
6	Spectrogram 1	1	64.154320451	64.424508907	91.1	888.2	0.270	797.1	-51.8	
7	Spectrogram 1	1	64.437688832	64.655157590	34.2	785.7	0.217	751.5	-48.2	
8	Spectrogram 1	1	64.721057213	65.043965369	79.7	945.1	0.323	865.4	-51.1	
9	Spectrogram 1	1	66.968234375	67.436121702	34.2	1070.3	0.468	1036.2	-54.1	
10	Spectrogram 1	1	73.122935092	73.557872607	56.9	1024.8	0.435	967.9	-58.3	
11	Spectrogram 1	1	74.454107487	74.770425680	34.2	967.9	0.316	933.7	-53.2	
12	Spectrogram 1	1	78.973957285	79.224375854	56.9	1093.1	0.250	1036.2	-56.0	
13	Spectrogram 1	1	79.204605967	79.553873972	45.5	945.1	0.349	899.5	-53.3	
14	Spectrogram 1	1	81.881967219	82.264185036	22.8	888.2	0.382	865.4	-47.5	
15	Spectrogram 1	1	83.305399088	83.766696452	56.9	842.6	0.461	785.7	-53.8	
16	Spectrogram 1	1	84.340023177	84.742010880	102.5	854.0	0.402	751.5	-51.9	
17	Spectrogram 1	1	86.152262824	86.725589548	91.1	945.1	0.573	854.0	-54.5	
18	Spectrogram 1	1	87.430715520	87.839293186	159.4	1172.8	0.409	1013.4	-49.0	
19	Spectrogram 1	1	89.130925807	89.499963699	91.1	1059.0	0.369	967.9	-56.3	
20	Spectrogram 1	1	91.960504363	92.382261954	91.1	967.9	0.422	876.8	-47.1	
21	Spectrogram 1	1	93.601404989	93.990212768	68.3	876.8	0.389	808.4	-51.4	
22	Spectrogram 1	1	94.003392692	94.207681525	79.7	990.6	0.204	910.9	-48.3	
23	Spectrogram 1	1	95.308205238	95.716782904	91.1	888.2	0.409	797.1	-51.7	
24	Spectrogram 1	1	95.762912640	96.178080269	125.3	933.7	0.415	808.4	-46.9	
25	Spectrogram 1	1	99.440111633	99.789379638	79.7	762.9	0.349	683.2	-53.9	
26	Spectrogram 1	1	99.851606154	100.207464121	113.9	831.2	0.356	717.4	-54.6	
27	Spectrogram 1	1	100.576502013	100.945539905	91.1	865.4	0.369	774.3	-55.5	
28	Spectrogram 1	1	102.382151697	102.573260606	79.7	956.5	0.191	876.8	-54.4	
29	Spectrogram 1	1	102.461231246	102.718239777	56.9	888.2	0.257	831.2	-51.0	
30	Spectrogram 1	1	104.939057090	105.518973777	193.6	1070.3	0.580	876.8	-62.1	
