Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	18.314502837	18.973363622	158.3	1943.7	0.659	1785.4	-56.7	
2	Spectrogram 1	1	32.102230978	32.529270376	149.5	993.8	0.427	844.3	-59.0	
3	Spectrogram 1	1	37.763788744	38.135923077	105.7	789.8	0.372	684.1	-56.5	
4	Spectrogram 1	1	41.157398799	41.477678348	161.7	820.9	0.320	659.2	-58.8	
5	Spectrogram 1	1	41.354828445	41.516493360	80.8	522.4	0.162	441.5	-59.3	
6	Spectrogram 1	1	42.751857333	42.959276470	93.3	516.2	0.207	422.9	-65.9	
7	Spectrogram 1	1	49.233204617	49.605338949	43.5	1044.8	0.372	1001.2	-56.3	
8	Spectrogram 1	1	53.637167281	53.637167281	491.3	491.3	0.000	0.0	-61.5	
9	Spectrogram 1	1	53.588362778	53.801882477	56.0	466.4	0.214	410.4	-48.7	
10	Spectrogram 1	1	53.801882477	54.006251332	56.0	441.5	0.204	385.6	-49.1	
11	Spectrogram 1	1	53.463301240	53.646318125	447.8	1038.6	0.183	590.8	-57.4	
12	Spectrogram 1	1	56.388496364	56.650820566	223.9	789.8	0.262	565.9	-60.0	
13	Spectrogram 1	1	57.639111744	57.812977785	74.6	802.2	0.174	727.6	-51.9	
14	Spectrogram 1	1	60.434039323	60.617056208	74.6	889.3	0.183	814.7	-53.8	
15	Spectrogram 1	1	60.681112117	60.775670841	111.9	603.2	0.095	491.3	-45.0	
16	Spectrogram 1	1	60.769570278	60.949536882	192.8	590.8	0.180	398.0	-44.8	
17	Spectrogram 1	1	62.042683040	62.219599362	56.0	764.9	0.177	709.0	-51.4	
18	Spectrogram 1	1	64.773107431	65.163543452	80.8	796.0	0.390	715.2	-54.2	
19	Spectrogram 1	1	66.830314185	67.132292045	118.2	696.5	0.302	578.4	-55.9	
20	Spectrogram 1	1	67.358012870	67.525778348	80.8	771.1	0.168	690.3	-48.5	
21	Spectrogram 1	1	70.734202366	70.938571220	87.1	951.5	0.204	864.4	-46.9	
22	Spectrogram 1	1	70.773856024	70.996526567	87.1	534.8	0.223	447.8	-44.4	
23	Spectrogram 1	1	71.887208740	72.061074781	74.6	547.3	0.174	472.6	-45.9	
24	Spectrogram 1	1	74.766703583	74.943619905	62.2	522.4	0.177	460.2	-44.3	
25	Spectrogram 1	1	74.905283327	75.167607529	111.9	522.4	0.262	410.4	-44.7	
26	Spectrogram 1	1	76.305362496	76.528033040	310.9	939.1	0.223	628.1	-52.3	
27	Spectrogram 1	1	76.643943734	76.839161744	286.1	852.0	0.195	565.9	-51.3	
28	Spectrogram 1	1	76.476178256	76.601239794	37.3	485.1	0.125	447.8	-49.4	
29	Spectrogram 1	1	77.577329846	77.851855174	43.5	541.0	0.275	497.5	-48.8	
30	Spectrogram 1	1	78.040972622	78.159933597	130.6	491.3	0.119	360.7	-43.9	
31	Spectrogram 1	1	78.203954617	78.280211652	130.6	634.3	0.076	503.7	-41.4	
32	Spectrogram 1	1	78.515083321	78.685899080	205.2	528.6	0.171	323.4	-46.0	
33	Spectrogram 1	1	80.047909994	80.325485603	68.4	572.1	0.278	503.7	-47.9	
34	Spectrogram 1	1	80.759891664	80.857500670	56.0	534.8	0.098	478.9	-39.2	
35	Spectrogram 1	1	81.013065022	81.162528811	43.5	503.7	0.149	460.2	-42.1	
36	Spectrogram 1	1	81.254037253	81.357746822	223.9	653.0	0.104	429.1	-47.2	
37	Spectrogram 1	1	81.330294289	81.556015114	62.2	497.5	0.226	435.3	-43.0	
38	Spectrogram 1	1	81.522462018	81.671925807	143.0	522.4	0.149	379.4	-41.3	
39	Spectrogram 1	1	82.019657889	82.257579839	161.7	709.0	0.238	547.3	-44.9	
40	Spectrogram 1	1	82.111166331	82.312484904	136.8	590.8	0.201	454.0	-43.8	
41	Spectrogram 1	1	82.476079369	82.552336405	174.1	565.9	0.076	391.8	-40.2	
42	Spectrogram 1	1	82.570638093	82.720101882	261.2	547.3	0.149	286.1	-43.6	
43	Spectrogram 1	1	82.683498505	82.970224958	74.6	578.4	0.287	503.7	-45.9	
44	Spectrogram 1	1	83.003778054	83.287454226	24.9	491.3	0.284	466.4	-48.3	
45	Spectrogram 1	1	84.761501056	84.926216253	105.7	615.7	0.165	510.0	-46.7	
46	Spectrogram 1	1	84.877411750	85.090931449	124.4	553.5	0.214	429.1	-44.9	
47	Spectrogram 1	1	85.774194486	86.060920939	74.6	640.5	0.287	565.9	-48.9	
48	Spectrogram 1	1	86.231736698	86.417803864	49.8	510.0	0.186	460.2	-45.1	
49	Spectrogram 1	1	86.292742326	86.570317935	93.3	659.2	0.278	565.9	-42.9	
50	Spectrogram 1	1	86.494060900	86.701480036	143.0	740.0	0.207	597.0	-46.6	
51	Spectrogram 1	1	86.948552831	87.216977595	454.0	982.6	0.268	528.6	-50.0	
52	Spectrogram 1	1	86.933301424	87.088865776	205.2	541.0	0.156	335.8	-44.3	
53	Spectrogram 1	1	87.037010992	87.299335193	130.6	746.3	0.262	615.7	-45.2	
54	Spectrogram 1	1	87.259681535	87.393893917	124.4	752.5	0.134	628.1	-37.4	
55	Spectrogram 1	1	87.323737445	87.457949827	56.0	553.5	0.134	497.5	-37.4	
56	Spectrogram 1	1	87.620931822	87.834451521	105.7	559.7	0.214	454.0	-44.1	
57	Spectrogram 1	1	87.904607994	88.197435010	143.0	659.2	0.293	516.2	-43.2	
58	Spectrogram 1	1	88.035770095	88.237088668	118.2	609.5	0.201	491.3	-42.0	
59	Spectrogram 1	1	88.471960337	88.728183976	99.5	653.0	0.256	553.5	-41.1	
60	Spectrogram 1	1	88.551267654	88.801390730	87.1	522.4	0.250	435.3	-39.8	
61	Spectrogram 1	1	90.502161836	90.773636882	68.4	603.2	0.271	534.8	-46.8	
62	Spectrogram 1	1	91.445792235	91.619658275	68.4	584.6	0.174	516.2	-57.1	
63	Spectrogram 1	1	91.787423753	91.952138949	118.2	702.7	0.165	584.6	-46.1	
64	Spectrogram 1	1	91.888083040	92.144306679	236.3	827.1	0.256	590.8	-47.4	
65	Spectrogram 1	1	92.650653393	92.986184349	37.3	640.5	0.336	603.2	-48.3	
66	Spectrogram 1	1	92.772664650	93.086843636	93.3	634.3	0.314	541.0	-46.3	
67	Spectrogram 1	1	93.080743073	93.269860521	223.9	746.3	0.189	522.4	-46.3	
68	Spectrogram 1	1	93.095994480	93.333916430	87.1	783.6	0.238	696.5	-47.4	
69	Spectrogram 1	1	93.412664504	93.632284766	99.5	677.9	0.220	578.4	-45.1	
70	Spectrogram 1	1	93.992217973	94.150832607	105.7	721.4	0.159	615.7	-48.2	
71	Spectrogram 1	1	94.275894145	94.458911030	205.2	628.1	0.183	422.9	-45.9	
72	Spectrogram 1	1	98.503792686	98.622753661	118.2	410.4	0.119	292.3	-41.2	
73	Spectrogram 1	1	99.232809944	99.409726266	136.8	789.8	0.177	653.0	-52.3	
74	Spectrogram 1	1	100.806755154	101.078230200	37.3	516.2	0.271	478.9	-50.9	
75	Spectrogram 1	1	101.251036307	101.476757132	49.8	534.8	0.226	485.1	-45.0	
76	Spectrogram 1	1	102.146324879	102.402548518	49.8	820.9	0.256	771.1	-50.2	
77	Spectrogram 1	1	102.831128635	102.901285107	80.8	348.3	0.070	267.4	-52.4	
78	Spectrogram 1	1	103.096503118	103.197162405	130.6	435.3	0.101	304.7	-53.0	
79	Spectrogram 1	1	103.419832948	103.688257712	186.6	578.4	0.268	391.8	-47.6	
80	Spectrogram 1	1	103.697408557	103.910928256	242.5	503.7	0.214	261.2	-43.8	
81	Spectrogram 1	1	103.798067843	104.039040075	62.2	640.5	0.241	578.4	-44.2	
82	Spectrogram 1	1	104.167151895	104.478280599	118.2	1119.4	0.311	1001.2	-49.6	
83	Spectrogram 1	1	105.237800671	105.399465586	99.5	565.9	0.162	466.4	-49.6	
84	Spectrogram 1	1	105.344560521	105.527577406	74.6	534.8	0.183	460.2	-48.2	
85	Spectrogram 1	1	104.341017935	104.588090730	56.0	447.8	0.247	391.8	-49.7	
86	Spectrogram 1	1	106.341442550	106.533610279	143.0	659.2	0.192	516.2	-49.3	
87	Spectrogram 1	1	108.775508654	109.248302273	149.3	1156.7	0.473	1007.5	-45.5	
