Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	49.660600246	49.899923160	70.1	906.9	0.239	836.8	-53.5	
2	Spectrogram 1	1	52.754842737	53.125685451	43.8	968.2	0.371	924.4	-54.1	
3	Spectrogram 1	1	55.443452414	55.753925384	100.8	744.8	0.310	644.0	-53.3	
4	Spectrogram 1	1	54.177843849	54.527125940	359.2	1016.4	0.349	657.2	-54.7	
5	Spectrogram 1	1	58.405464539	58.722405696	70.1	963.8	0.317	893.7	-50.9	
6	Spectrogram 1	1	59.578362425	59.787500467	48.2	849.9	0.209	801.7	-48.6	
7	Spectrogram 1	1	59.944893015	60.223025050	39.4	801.7	0.278	762.3	-50.0	
8	Spectrogram 1	1	60.311423604	60.511937397	118.3	665.9	0.201	547.6	-49.1	
9	Spectrogram 1	1	61.955198021	62.351913482	92.0	771.1	0.397	679.1	-55.5	
10	Spectrogram 1	1	64.163418933	64.363932726	127.1	906.9	0.201	779.8	-53.5	
11	Spectrogram 1	1	65.051716597	65.469992681	48.2	727.3	0.418	679.1	-54.0	
12	Spectrogram 1	1	66.183649299	66.414347964	78.9	705.4	0.231	626.5	-51.7	
13	Spectrogram 1	1	68.128220935	68.406352971	48.2	644.0	0.278	595.8	-51.1	
14	Spectrogram 1	1	69.827198021	70.047116374	96.4	797.4	0.220	701.0	-52.7	
15	Spectrogram 1	1	70.049272437	70.256254416	96.4	740.4	0.207	644.0	-48.6	
16	Spectrogram 1	1	70.685310812	70.911697353	153.3	657.2	0.226	503.8	-50.4	
17	Spectrogram 1	1	72.203591791	72.578746630	57.0	762.3	0.375	705.4	-49.4	
18	Spectrogram 1	1	72.496816263	72.749075551	113.9	722.9	0.252	609.0	-49.4	
19	Spectrogram 1	1	73.279466875	73.561911035	30.7	744.8	0.282	714.1	-53.2	
20	Spectrogram 1	1	79.975049189	80.225152414	48.2	814.9	0.250	766.7	-51.2	
21	Spectrogram 1	1	80.943121157	81.212628944	65.7	687.8	0.270	622.1	-51.5	
22	Spectrogram 1	1	81.354929055	81.628748966	35.0	705.4	0.274	670.3	-49.7	
23	Spectrogram 1	1	83.843980779	84.361435729	162.1	959.5	0.517	797.4	-52.4	
24	Spectrogram 1	1	86.867193238	87.097891903	48.2	573.9	0.231	525.7	-36.1	
25	Spectrogram 1	1	87.194914706	87.352307253	92.0	604.6	0.157	512.6	-41.0	
26	Spectrogram 1	1	87.699433282	87.822328832	109.5	600.2	0.123	490.7	-45.6	
27	Spectrogram 1	1	88.702002247	88.839990234	184.0	705.4	0.138	521.3	-50.2	
28	Spectrogram 1	1	87.794300023	87.962472881	214.7	705.4	0.168	490.7	-46.9	
29	Spectrogram 1	1	88.960729722	89.303543626	100.8	718.5	0.343	617.7	-48.4	
30	Spectrogram 1	1	89.739923160	89.977090012	87.6	635.3	0.237	547.6	-48.6	
31	Spectrogram 1	1	89.983558199	90.102141625	157.7	753.5	0.119	595.8	-50.0	
32	Spectrogram 1	1	90.988283226	91.253478888	65.7	950.7	0.265	885.0	-56.6	
33	Spectrogram 1	1	92.279764538	92.704508810	61.3	920.0	0.425	858.7	-52.6	
34	Spectrogram 1	1	92.620715485	92.801824717	122.7	906.9	0.181	784.2	-52.4	
35	Spectrogram 1	1	93.435707031	93.877699800	227.8	1178.5	0.442	950.7	-52.0	
36	Spectrogram 1	1	97.248701024	97.839462092	113.9	1358.1	0.591	1244.2	-55.7	
37	Spectrogram 1	1	99.180532836	99.456508810	96.4	731.6	0.276	635.3	-52.8	
38	Spectrogram 1	1	99.421983115	99.741080334	157.7	753.5	0.319	595.8	-46.9	
39	Spectrogram 1	1	101.013157086	101.379687675	144.6	963.8	0.367	819.3	-56.0	
40	Spectrogram 1	1	102.350650635	102.874573771	205.9	1883.9	0.524	1678.0	-59.3	
41	Spectrogram 1	1	103.724062314	104.069032280	113.9	806.1	0.345	692.2	-51.3	
42	Spectrogram 1	1	104.181147520	104.597267542	131.4	994.5	0.416	863.1	-48.1	
43	Spectrogram 1	1	105.617157197	106.218698577	127.1	1327.5	0.602	1200.4	-52.5	
44	Spectrogram 1	1	106.473113927	106.852580890	127.1	696.6	0.379	569.5	-51.5	
45	Spectrogram 1	1	107.405877442	107.800436841	92.0	893.7	0.395	801.7	-54.2	
46	Spectrogram 1	1	108.186371991	108.611116262	52.6	626.5	0.425	573.9	-60.8	
47	Spectrogram 1	1	110.162400913	110.490122381	83.2	1217.9	0.328	1134.7	-54.8	
48	Spectrogram 1	1	112.352220935	112.789901580	96.4	1051.5	0.438	955.1	-55.8	
