Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	47.127164921	47.388944359	39.3	1266.0	0.262	1226.7	-59.0	
3	Spectrogram 1	1	59.494343456	60.082112381	139.0	1019.0	0.588	880.0	-59.0	
4	Spectrogram 1	1	60.536521971	60.906964571	139.0	1389.5	0.370	1250.6	-58.2	
5	Spectrogram 1	1	61.124290897	61.504611966	139.0	1312.3	0.380	1173.4	-55.7	
6	Spectrogram 1	1	63.735620241	63.943068097	108.1	926.3	0.207	818.3	-50.6	
7	Spectrogram 1	1	67.570034474	68.054079472	277.9	1682.9	0.484	1405.0	-55.6	
8	Spectrogram 1	1	70.019894870	70.538514511	123.5	1096.2	0.519	972.7	-57.1	
9	Spectrogram 1	1	76.359528006	76.601550505	92.6	1065.3	0.242	972.7	-54.0	
10	Spectrogram 1	1	86.010779524	86.346647481	108.1	1049.9	0.336	941.8	-42.3	
11	Spectrogram 1	1	88.021048034	88.287766706	154.4	1080.7	0.267	926.3	-53.6	
12	Spectrogram 1	1	88.297645176	88.653270072	108.1	741.1	0.356	633.0	-49.3	
13	Spectrogram 1	1	93.300105305	93.784150303	61.8	1142.5	0.484	1080.7	-53.8	
14	Spectrogram 1	1	97.410464628	97.756211055	77.2	926.3	0.346	849.1	-52.7	
