Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	25.839013037	26.651848521	276.0	1761.2	0.813	1485.2	-58.5	
2	Spectrogram 1	1	35.387920713	35.840693794	65.7	1174.1	0.453	1108.4	-60.3	
3	Spectrogram 1	1	39.815411591	40.410484783	26.3	1257.4	0.595	1231.1	-59.9	
4	Spectrogram 1	1	40.692928944	40.996933727	65.7	1253.0	0.304	1187.3	-56.1	
5	Spectrogram 1	1	51.026643293	52.035680445	127.1	1862.0	1.009	1734.9	-54.6	
6	Spectrogram 1	1	53.785783783	54.042355195	188.4	933.2	0.257	744.8	-51.6	
7	Spectrogram 1	1	54.620179889	54.876751302	57.0	933.2	0.257	876.2	-56.0	
8	Spectrogram 1	1	55.210940957	55.542974550	70.1	766.7	0.332	696.6	-58.2	
9	Spectrogram 1	1	56.632780112	56.910912147	65.7	854.3	0.278	788.6	-53.9	
10	Spectrogram 1	1	58.710504027	59.036069433	35.0	854.3	0.326	819.3	-39.7	
11	Spectrogram 1	1	60.122724828	60.435353860	100.8	871.8	0.313	771.1	-52.6	
12	Spectrogram 1	1	64.185351524	64.502292681	83.2	911.3	0.317	828.0	-53.6	
13	Spectrogram 1	1	66.774504027	67.061260312	87.6	972.6	0.287	885.0	-53.3	
14	Spectrogram 1	1	68.909999800	69.308871324	140.2	972.6	0.399	832.4	-54.7	
15	Spectrogram 1	1	70.384746407	70.587416262	113.9	779.8	0.203	665.9	-53.4	
16	Spectrogram 1	1	78.290412815	78.471522047	249.7	819.3	0.181	569.5	-54.8	
17	Spectrogram 1	1	78.357250746	78.600885785	70.1	604.6	0.244	534.5	-51.7	
18	Spectrogram 1	1	78.786307142	79.068751302	113.9	582.7	0.282	468.8	-50.1	
19	Spectrogram 1	1	79.724194238	79.950580779	223.4	911.3	0.226	687.8	-51.7	
20	Spectrogram 1	1	80.023886897	80.194215818	96.4	648.4	0.170	552.0	-51.7	
21	Spectrogram 1	1	81.055579667	81.309995017	144.6	757.9	0.254	613.4	-48.8	
22	Spectrogram 1	1	81.353116263	81.592439177	21.9	714.1	0.239	692.2	-49.9	
23	Spectrogram 1	1	84.837476441	85.122076664	179.6	950.7	0.285	771.1	-53.2	
24	Spectrogram 1	1	89.367747743	89.908919378	87.6	880.6	0.541	793.0	-51.4	
25	Spectrogram 1	1	91.510873660	91.769601135	184.0	731.6	0.259	547.6	-58.6	
26	Spectrogram 1	1	93.526504027	93.604122270	96.4	679.1	0.078	582.7	-48.2	
27	Spectrogram 1	1	93.567469211	93.720549633	113.9	617.7	0.153	503.8	-43.3	
28	Spectrogram 1	1	94.207819711	94.440674439	92.0	674.7	0.233	582.7	-49.6	
29	Spectrogram 1	1	94.291906140	94.518292681	61.3	609.0	0.226	547.6	-48.9	
30	Spectrogram 1	1	94.460078999	94.677841291	131.4	661.5	0.218	530.1	-47.2	
31	Spectrogram 1	1	94.878355084	95.096117375	78.9	718.5	0.218	639.6	-46.0	
32	Spectrogram 1	1	95.369937286	95.615728387	65.7	517.0	0.246	451.3	-46.5	
33	Spectrogram 1	1	96.011944628	96.223238733	118.3	674.7	0.211	556.4	-48.9	
34	Spectrogram 1	1	96.609173883	97.074883337	74.5	836.8	0.466	762.3	-44.0	
35	Spectrogram 1	1	100.371325162	100.921121046	92.0	1161.0	0.550	1069.0	-51.2	
36	Spectrogram 1	1	101.712395907	101.876256641	197.1	757.9	0.164	560.8	-48.0	
37	Spectrogram 1	1	101.742580779	101.956030946	131.4	652.8	0.213	521.3	-48.5	
38	Spectrogram 1	1	104.428856975	104.694052637	83.2	810.5	0.265	727.3	-54.7	
39	Spectrogram 1	1	105.640563982	105.873418710	210.3	858.7	0.233	648.4	-48.1	
40	Spectrogram 1	1	105.905759644	106.186047742	144.6	841.2	0.280	696.6	-47.0	
41	Spectrogram 1	1	106.222700801	106.511613148	96.4	902.5	0.289	806.1	-52.9	
42	Spectrogram 1	1	108.801394795	109.256323938	109.5	911.3	0.455	801.7	-53.7	
43	Spectrogram 1	1	109.053654083	109.310225495	175.2	753.5	0.257	578.3	-51.9	
44	Spectrogram 1	1	109.402936174	109.972136619	205.9	1099.7	0.569	893.7	-52.9	
45	Spectrogram 1	1	112.522359978	112.927699689	92.0	885.0	0.405	793.0	-53.4	
46	Spectrogram 1	1	120.451080335	121.145332392	184.0	1726.1	0.694	1542.1	-60.8	
