Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	31.702095885	31.982489592	111.1	617.3	0.280	506.2	-70.6	
2	Spectrogram 1	1	33.893480552	34.096226772	0.0	716.0	0.203	716.0	-64.0	
3	Spectrogram 1	1	34.286031743	34.734661675	122.2	1126.1	0.449	1003.9	-56.7	
4	Spectrogram 1	1	35.584470296	35.989962734	87.3	646.0	0.405	558.7	-56.0	
5	Spectrogram 1	1	33.256232525	33.463292494	78.6	532.5	0.207	453.9	-69.6	
6	Spectrogram 1	1	36.950078863	37.571258768	148.4	820.6	0.621	672.2	-53.1	
7	Spectrogram 1	1	37.674788753	37.946554962	61.1	515.1	0.272	453.9	-57.3	
8	Spectrogram 1	1	38.792049833	39.387347243	34.9	969.0	0.595	934.1	-56.5	
9	Spectrogram 1	1	40.182444041	40.687152715	130.9	1012.6	0.505	881.7	-54.5	
10	Spectrogram 1	1	40.587936480	40.816565195	130.9	689.6	0.229	558.7	-54.1	
11	Spectrogram 1	1	40.846761440	41.165978892	52.4	480.1	0.319	427.8	-58.6	
12	Spectrogram 1	1	42.153827492	42.529123685	96.0	1196.0	0.375	1099.9	-50.0	
13	Spectrogram 1	1	45.014743708	45.295137416	17.5	803.1	0.280	785.7	-42.9	
14	Spectrogram 1	1	46.606517217	46.835145932	87.3	794.4	0.229	707.1	-48.6	
15	Spectrogram 1	1	47.020637154	47.201814627	78.6	707.1	0.181	628.5	-48.9	
16	Spectrogram 1	1	46.878283426	47.055147149	122.2	846.8	0.177	724.6	-50.9	
17	Spectrogram 1	1	48.883126204	49.344697384	78.6	960.3	0.462	881.7	-52.6	
18	Spectrogram 1	1	49.858033556	49.987446036	96.0	1038.8	0.129	942.8	-52.2	
19	Spectrogram 1	1	50.487840960	50.746665921	157.1	1082.5	0.259	925.3	-54.1	
20	Spectrogram 1	1	51.441179566	51.669808281	61.1	1030.1	0.229	969.0	-47.1	
21	Spectrogram 1	1	53.378053022	53.554916745	43.6	820.6	0.177	776.9	-49.4	
22	Spectrogram 1	1	55.063177647	55.453613668	122.2	733.3	0.390	611.1	-54.0	
23	Spectrogram 1	1	56.655424546	56.994005783	122.2	846.8	0.339	724.6	-51.8	
24	Spectrogram 1	1	57.644260936	57.894384012	113.5	794.4	0.250	680.9	-52.3	
25	Spectrogram 1	1	58.019445550	58.440384385	104.8	794.4	0.421	689.6	-51.1	
26	Spectrogram 1	1	58.592898456	58.940630537	43.6	724.6	0.348	680.9	-53.5	
27	Spectrogram 1	1	59.029088698	59.279211774	139.7	724.6	0.250	584.9	-50.0	
28	Spectrogram 1	1	59.880117213	60.093636912	148.4	811.9	0.214	663.5	-50.2	
29	Spectrogram 1	1	61.487718655	61.710389198	61.1	576.2	0.223	515.1	-46.7	
30	Spectrogram 1	1	62.418054487	62.716982065	87.3	593.6	0.299	506.3	-48.6	
31	Spectrogram 1	1	64.111564835	64.282380594	87.3	768.2	0.171	680.9	-47.6	
32	Spectrogram 1	1	64.986995601	65.264571209	69.8	654.7	0.278	584.9	-47.4	
33	Spectrogram 1	1	65.930077770	66.131396343	113.5	654.7	0.201	541.2	-52.6	
34	Spectrogram 1	1	67.391162568	67.653486769	26.2	550.0	0.262	523.8	-47.4	
35	Spectrogram 1	1	68.028671383	68.184235736	69.8	532.5	0.156	462.7	-45.7	
36	Spectrogram 1	1	69.526020619	69.626679906	17.5	794.4	0.101	776.9	-46.9	
37	Spectrogram 1	1	70.038467897	70.288590973	61.1	602.4	0.250	541.2	-45.2	
38	Spectrogram 1	1	71.377541438	71.606312544	122.2	602.4	0.229	480.1	-49.4	
39	Spectrogram 1	1	72.401153952	72.608573088	148.4	724.6	0.207	576.2	-48.4	
40	Spectrogram 1	1	72.080874403	72.208986223	17.5	349.2	0.128	331.7	-55.1	
41	Spectrogram 1	1	72.663478154	72.849545320	61.1	628.5	0.186	567.4	-46.5	
42	Spectrogram 1	1	72.919701792	73.044763330	96.0	637.3	0.125	541.2	-45.3	
43	Spectrogram 1	1	73.151523180	73.282685281	43.6	602.4	0.131	558.7	-44.7	
44	Spectrogram 1	1	73.414451544	73.594418148	148.4	576.2	0.180	427.8	-45.3	
45	Spectrogram 1	1	73.841490942	74.070262049	78.6	523.8	0.229	445.2	-43.2	
46	Spectrogram 1	1	74.704720583	74.878586623	52.4	558.7	0.174	506.3	-46.5	
47	Spectrogram 1	1	75.040251538	75.253771237	87.3	480.1	0.214	392.8	-46.1	
48	Spectrogram 1	1	76.002637387	76.234458774	0.0	532.5	0.232	532.5	-47.5	
49	Spectrogram 1	1	77.704694416	77.851107924	69.8	471.4	0.146	401.6	-48.8	
50	Spectrogram 1	1	77.841957080	77.948716929	87.3	567.4	0.107	480.1	-42.8	
52	Spectrogram 1	1	78.873276372	79.050192694	87.3	488.9	0.177	401.6	-45.3	
53	Spectrogram 1	1	79.163053107	79.349120273	192.1	611.1	0.186	419.0	-46.3	
54	Spectrogram 1	1	79.602293630	79.779209952	96.0	506.3	0.177	410.3	-43.9	
55	Spectrogram 1	1	82.984657829	83.149373026	78.6	550.0	0.165	471.4	-42.8	
56	Spectrogram 1	1	85.457154016	85.740830187	113.5	602.4	0.284	488.9	-45.0	
57	Spectrogram 1	1	87.387643212	87.491352780	17.5	445.2	0.104	427.8	-44.7	
58	Spectrogram 1	1	87.695721635	87.820783173	96.0	593.6	0.125	497.6	-43.8	
59	Spectrogram 1	1	88.690113376	88.830426321	96.0	576.2	0.140	480.1	-43.3	
60	Spectrogram 1	1	89.648284865	89.794698373	69.8	550.0	0.146	480.1	-41.5	
61	Spectrogram 1	1	90.606073230	90.819592929	113.5	541.2	0.214	427.8	-44.9	
62	Spectrogram 1	1	91.182576417	91.389995553	69.8	480.1	0.207	410.3	-41.7	
63	Spectrogram 1	1	93.468324286	93.633039482	52.4	541.2	0.165	488.9	-51.4	
64	Spectrogram 1	1	93.907564809	94.163788448	104.8	558.7	0.256	453.9	-45.2	
65	Spectrogram 1	1	94.404760680	94.746392198	43.6	602.4	0.342	558.7	-47.1	
66	Spectrogram 1	1	95.121576812	95.274090883	130.9	567.4	0.153	436.5	-43.5	
67	Spectrogram 1	1	95.652325779	95.902448855	87.3	515.1	0.250	427.8	-44.5	
68	Spectrogram 1	1	96.366091630	96.631466113	87.3	541.2	0.265	453.9	-45.4	
69	Spectrogram 1	1	96.192225589	96.335588816	174.6	663.5	0.143	488.9	-48.3	
70	Spectrogram 1	1	94.969062742	95.155129908	104.8	637.3	0.186	532.5	-46.7	
71	Spectrogram 1	1	100.125187708	100.625433860	130.9	864.2	0.500	733.3	-50.1	
72	Spectrogram 1	1	101.351400836	101.552719410	122.2	663.5	0.201	541.2	-46.7	
73	Spectrogram 1	1	103.284940314	103.571666767	26.2	550.0	0.287	523.8	-48.3	
74	Spectrogram 1	1	106.459443301	106.654661312	104.8	873.0	0.195	768.2	-52.6	
75	Spectrogram 1	1	114.777590203	115.415099018	174.6	2007.8	0.638	1833.2	-61.6	
