Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	1.069749132	1.505413092	63.9	702.8	0.436	639.0	-53.0	
2	Spectrogram 1	1	31.821810290	32.089247573	85.2	697.5	0.267	612.3	-55.0	
3	Spectrogram 1	1	37.093649544	37.369713836	63.9	713.5	0.276	649.6	-54.1	
4	Spectrogram 1	1	37.343832809	37.568135046	117.1	633.6	0.224	516.5	-51.6	
5	Spectrogram 1	1	37.572448551	37.943409943	197.0	788.0	0.371	591.0	-49.4	
6	Spectrogram 1	1	38.145192859	38.434197664	165.1	654.9	0.289	489.9	-49.8	
7	Spectrogram 1	1	42.167708548	42.530042931	149.1	756.1	0.362	607.0	-56.0	
8	Spectrogram 1	1	43.548030008	43.918991400	85.2	969.1	0.371	883.9	-58.5	
9	Spectrogram 1	1	46.061652366	46.363597686	90.5	942.5	0.302	851.9	-62.8	
10	Spectrogram 1	1	49.132867615	49.706563722	191.7	1134.1	0.574	942.5	-58.9	
11	Spectrogram 1	1	54.267949946	54.518133211	298.2	766.7	0.250	468.6	-52.3	
12	Spectrogram 1	1	54.384414570	54.776943485	111.8	729.5	0.393	617.7	-54.8	
13	Spectrogram 1	1	56.006292285	56.242719252	95.8	766.7	0.236	670.9	-54.5	
14	Spectrogram 1	1	56.743901566	56.953394493	234.3	873.2	0.209	639.0	-47.8	
16	Spectrogram 1	1	57.548165616	57.758623091	352.3	1223.3	0.210	871.1	-58.1	
17	Spectrogram 1	1	58.530300498	58.817010681	64.0	762.2	0.287	698.1	-52.3	
18	Spectrogram 1	1	61.197161117	61.364917075	390.7	1197.7	0.168	807.0	-58.2	
19	Spectrogram 1	1	62.853369938	63.011975571	70.5	704.5	0.159	634.1	-51.7	
20	Spectrogram 1	1	63.286494672	63.451200522	249.8	653.3	0.165	403.5	-46.4	
21	Spectrogram 1	1	63.478651497	63.634207022	224.2	640.5	0.156	416.3	-51.2	
22	Spectrogram 1	1	66.783297092	67.112708792	134.5	877.5	0.329	743.0	-44.3	
23	Spectrogram 1	1	68.033841507	68.296150823	70.5	781.4	0.262	710.9	-46.0	
24	Spectrogram 1	1	68.860420863	69.064778121	64.0	710.9	0.204	646.9	-50.1	
25	Spectrogram 1	1	69.107479638	69.415540579	57.6	666.1	0.308	608.5	-49.0	
26	Spectrogram 1	1	69.706991342	70.005901958	83.3	768.6	0.299	685.3	-48.3	
27	Spectrogram 1	1	71.024638139	71.326598863	76.9	646.9	0.302	570.0	-44.3	
28	Spectrogram 1	1	71.479104280	71.634659804	198.6	749.4	0.156	550.8	-46.0	
29	Spectrogram 1	1	71.549256771	71.784115112	83.3	685.3	0.235	602.1	-47.2	
30	Spectrogram 1	1	73.511854703	73.880917810	96.1	800.6	0.369	704.5	-53.2	
31	Spectrogram 1	1	73.905318677	74.185928643	147.3	839.0	0.281	691.7	-56.7	
32	Spectrogram 1	1	74.286582218	74.564142076	179.3	864.7	0.278	685.3	-46.9	
33	Spectrogram 1	1	75.205197803	75.415655278	96.1	486.8	0.210	390.7	-52.1	
34	Spectrogram 1	1	76.812604892	77.126766050	38.4	659.7	0.314	621.3	-48.4	
35	Spectrogram 1	1	77.637301108	77.884359883	96.1	775.0	0.247	678.9	-50.2	
36	Spectrogram 1	1	78.012464433	78.177170282	57.6	595.7	0.165	538.0	-47.4	
37	Spectrogram 1	1	78.164969849	78.375427324	217.8	698.1	0.210	480.4	-43.1	
38	Spectrogram 1	1	78.265623424	78.457780248	64.0	512.4	0.192	448.3	-42.4	
39	Spectrogram 1	1	78.680438156	78.826843356	326.7	640.5	0.146	313.8	-48.3	
40	Spectrogram 1	1	78.799392381	78.964098231	211.4	698.1	0.165	486.8	-51.6	
41	Spectrogram 1	1	79.177605814	79.452115563	64.0	608.5	0.275	544.4	-50.5	
42	Spectrogram 1	1	80.001135062	80.187191670	115.3	659.7	0.186	544.4	-52.0	
