Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	2.334482399	3.331500923	62.3	2520.8	0.997	2458.4	-68.9	
2	Spectrogram 1	1	35.927514668	37.160413185	83.1	2687.0	1.233	2603.9	-53.2	
3	Spectrogram 1	1	42.281348157	42.570726705	62.3	664.8	0.289	602.5	-60.3	
4	Spectrogram 1	1	45.590963308	45.829275053	48.5	526.3	0.238	477.8	-61.2	
5	Spectrogram 1	1	49.864546048	50.212286655	249.3	1198.1	0.348	948.8	-48.9	
6	Spectrogram 1	1	51.177692397	51.525433004	103.9	1205.0	0.348	1101.1	-53.5	
7	Spectrogram 1	1	56.680563863	57.006418698	62.3	851.8	0.326	789.5	-55.7	
8	Spectrogram 1	1	57.001555193	57.227708175	69.3	1004.2	0.226	934.9	-53.0	
9	Spectrogram 1	1	57.869690835	58.159069382	41.6	678.7	0.289	637.1	-58.6	
10	Spectrogram 1	1	63.619221215	63.884282238	41.6	574.8	0.265	533.2	-50.1	
11	Spectrogram 1	1	65.635144037	65.871024029	48.5	630.2	0.236	581.7	-47.8	
12	Spectrogram 1	1	67.805714982	68.019709202	145.4	616.3	0.214	470.9	-50.0	
13	Spectrogram 1	1	72.557856133	72.852098185	83.1	609.4	0.294	526.3	-51.2	
14	Spectrogram 1	1	73.321426418	73.535420638	41.6	630.2	0.214	588.6	-48.9	
15	Spectrogram 1	1	87.512109204	87.791760741	55.4	699.4	0.280	644.0	-51.3	
16	Spectrogram 1	1	93.912423468	94.294208610	62.8	760.1	0.382	697.4	-47.9	
17	Spectrogram 1	1	98.118295579	98.310404026	55.8	564.9	0.192	509.1	-58.5	
18	Spectrogram 1	1	100.809665289	101.128224866	83.7	592.7	0.319	509.1	-52.3	
19	Spectrogram 1	1	123.757552566	123.937502251	153.4	871.7	0.180	718.3	-52.5	
