Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	1.168196450	1.457957971	308.8	990.4	0.290	681.5	-55.1	
2	Spectrogram 1	1	9.846977228	10.341096875	266.2	1187.4	0.494	921.2	-58.1	
3	Spectrogram 1	1	33.296596055	33.610758547	85.2	793.4	0.314	708.2	-58.2	
4	Spectrogram 1	1	34.666100510	35.083967125	74.5	820.0	0.418	745.4	-54.6	
5	Spectrogram 1	1	35.709241987	36.084406904	106.5	883.9	0.375	777.4	-55.3	
6	Spectrogram 1	1	36.117967528	36.404678928	117.1	740.1	0.287	623.0	-50.2	
7	Spectrogram 1	1	36.288774319	36.502282809	186.4	724.1	0.214	537.8	-47.4	
8	Spectrogram 1	1	36.337576260	36.493132445	127.8	617.7	0.156	489.9	-46.2	
9	Spectrogram 1	1	36.401628807	36.615137296	170.4	729.5	0.214	559.1	-47.9	
10	Spectrogram 1	1	38.597716128	38.863076679	63.9	830.6	0.265	766.7	-54.2	
11	Spectrogram 1	1	41.105246842	41.422459455	85.2	750.8	0.317	665.6	-58.3	
12	Spectrogram 1	1	41.983681771	42.285643777	207.7	899.9	0.302	692.2	-43.5	
13	Spectrogram 1	1	43.423339015	43.645997868	101.2	809.3	0.223	708.2	-50.8	
14	Spectrogram 1	1	44.432203570	44.654862423	90.5	894.5	0.223	804.0	-53.3	
15	Spectrogram 1	1	44.575559270	44.886671640	53.2	851.9	0.311	798.7	-49.6	
16	Spectrogram 1	1	46.667942467	46.957703989	79.9	612.3	0.290	532.5	-54.9	
17	Spectrogram 1	1	47.392622113	47.545128177	106.5	820.0	0.153	713.5	-51.1	
18	Spectrogram 1	1	47.398722356	47.575629390	191.7	676.2	0.177	484.5	-50.1	
19	Spectrogram 1	1	48.756026325	48.881081298	255.6	654.9	0.125	399.3	-52.4	
20	Spectrogram 1	1	50.451691798	50.707901986	154.4	580.4	0.256	426.0	-50.3	
21	Spectrogram 1	1	50.524894709	50.759754047	122.5	564.4	0.235	441.9	-48.9	
22	Spectrogram 1	1	50.802455745	51.034264962	186.4	681.5	0.232	495.2	-50.9	
23	Spectrogram 1	1	51.269124301	51.513134003	42.6	623.0	0.244	580.4	-52.7	
24	Spectrogram 1	1	51.592437157	51.696141280	223.6	623.0	0.104	399.3	-46.1	
25	Spectrogram 1	1	51.622938369	51.754093584	143.8	649.6	0.131	505.8	-45.9	
26	Spectrogram 1	1	52.577626330	52.791134819	58.6	527.1	0.214	468.6	-44.4	
27	Spectrogram 1	1	52.916189792	53.154099251	47.9	596.4	0.238	548.4	-52.0	
28	Spectrogram 1	1	53.306605315	53.523163926	175.7	708.2	0.217	532.5	-49.4	
29	Spectrogram 1	1	53.504863199	53.666519626	213.0	692.2	0.162	479.2	-46.3	
30	Spectrogram 1	1	53.578066109	53.706171203	63.9	463.2	0.128	399.3	-49.4	
31	Spectrogram 1	1	53.790637701	53.952294128	218.3	702.8	0.162	484.5	-46.7	
32	Spectrogram 1	1	54.623320810	54.900881846	85.2	596.4	0.278	511.2	-50.9	
33	Spectrogram 1	1	55.038137304	55.218094459	154.4	777.4	0.180	623.0	-52.4	
34	Spectrogram 1	1	55.483455011	55.739665198	79.9	745.4	0.256	665.6	-47.4	
35	Spectrogram 1	1	55.831168836	56.081278781	85.2	830.6	0.250	745.4	-43.3	
36	Spectrogram 1	1	55.971474415	56.136180964	90.5	521.8	0.165	431.3	-40.9	
37	Spectrogram 1	1	56.075178539	56.331388726	21.3	612.3	0.256	591.0	-38.9	
38	Spectrogram 1	1	56.689842509	56.845398694	207.7	644.3	0.156	436.6	-44.9	
39	Spectrogram 1	1	56.857599179	57.162611307	63.9	580.4	0.305	516.5	-49.6	
40	Spectrogram 1	1	57.147360701	57.339518341	85.2	596.4	0.192	511.2	-45.4	
41	Spectrogram 1	1	57.540826346	57.644530469	122.5	601.7	0.104	479.2	-44.9	
42	Spectrogram 1	1	57.571327559	57.720783501	202.3	628.3	0.149	426.0	-45.1	
43	Spectrogram 1	1	57.717733380	57.861089080	202.3	639.0	0.143	436.6	-50.6	
44	Spectrogram 1	1	58.062397085	58.266755210	58.6	495.2	0.204	436.6	-45.3	
45	Spectrogram 1	1	58.178301693	58.370459334	42.6	537.8	0.192	495.2	-43.2	
46	Spectrogram 1	1	58.236253997	58.477213578	95.8	484.5	0.241	388.7	-43.5	
47	Spectrogram 1	1	58.425361517	58.568717217	53.2	569.7	0.143	516.5	-43.4	
48	Spectrogram 1	1	58.541266125	58.675471462	0.0	495.2	0.134	495.2	-46.2	
49	Spectrogram 1	1	58.712072917	58.940832013	122.5	591.0	0.229	468.6	-42.8	
50	Spectrogram 1	1	59.224493292	59.386149720	181.0	654.9	0.162	473.9	-49.0	
51	Spectrogram 1	1	59.322097173	59.508154571	159.7	686.9	0.186	527.1	-44.9	
52	Spectrogram 1	1	59.441051903	59.669810999	74.5	676.2	0.229	601.7	-43.3	
53	Spectrogram 1	1	60.266697871	60.449705148	85.2	591.0	0.183	505.8	-44.5	
54	Spectrogram 1	1	60.410053571	60.577810242	260.9	591.0	0.168	330.1	-45.2	
55	Spectrogram 1	1	60.464955754	60.657113395	111.8	537.8	0.192	426.0	-42.3	
56	Spectrogram 1	1	60.669313880	60.840120672	154.4	543.1	0.171	388.7	-39.2	
57	Spectrogram 1	1	60.785218489	60.998726978	31.9	537.8	0.214	505.8	-40.6	
58	Spectrogram 1	1	61.007877342	61.193934740	207.7	681.5	0.186	473.9	-44.2	
59	Spectrogram 1	1	61.111581465	61.306789227	0.0	532.5	0.195	532.5	-41.6	
60	Spectrogram 1	1	61.306789227	61.508097232	63.9	553.8	0.201	489.9	-41.7	
61	Spectrogram 1	1	61.410493351	61.578250021	101.2	516.5	0.168	415.3	-39.9	
62	Spectrogram 1	1	61.526397959	61.660603296	159.7	532.5	0.134	372.7	-38.8	
63	Spectrogram 1	1	61.669753660	61.837510330	127.8	500.5	0.168	372.7	-40.9	
64	Spectrogram 1	1	61.776507904	61.947314696	58.6	601.7	0.171	543.1	-42.2	
65	Spectrogram 1	1	61.898512756	62.108971124	127.8	654.9	0.210	527.1	-47.4	
66	Spectrogram 1	1	62.203524883	62.377381796	106.5	516.5	0.174	410.0	-42.2	
67	Spectrogram 1	1	62.276727794	62.478035799	42.6	548.4	0.201	505.8	-40.3	
68	Spectrogram 1	1	62.423133616	62.621391499	74.5	543.1	0.198	468.6	-42.5	
69	Spectrogram 1	1	62.712895137	62.908102899	101.2	521.8	0.195	420.6	-40.9	
