Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	40.034643284	40.241703253	86.6	606.4	0.207	519.8	-69.8	
2	Spectrogram 1	1	42.446029168	43.131915314	86.6	1460.4	0.686	1373.8	-65.2	
3	Spectrogram 1	1	44.072312672	44.236235147	61.9	470.3	0.164	408.4	-66.3	
4	Spectrogram 1	1	45.249472725	45.439277697	74.3	693.1	0.190	618.8	-62.8	
5	Spectrogram 1	1	46.854187482	47.436543644	99.0	1225.2	0.582	1126.2	-60.7	
6	Spectrogram 1	1	48.221202386	49.045128511	148.5	1596.5	0.824	1448.0	-50.8	
7	Spectrogram 1	1	53.663867624	54.297988778	185.6	1497.5	0.634	1311.9	-51.3	
8	Spectrogram 1	1	58.702775962	58.909835930	99.0	693.1	0.207	594.1	-60.6	
9	Spectrogram 1	1	64.825527642	65.451021297	111.4	668.3	0.625	556.9	-70.3	
10	Spectrogram 1	1	68.937722784	69.334587724	86.6	1014.9	0.397	928.2	-54.9	
11	Spectrogram 1	1	69.545961442	69.714197667	111.4	631.2	0.168	519.8	-57.2	
12	Spectrogram 1	1	69.666746424	69.813413902	49.5	482.7	0.147	433.2	-52.7	
13	Spectrogram 1	1	71.582051134	71.724404862	74.3	507.4	0.142	433.2	-58.3	
14	Spectrogram 1	1	83.007099384	83.140825614	49.5	507.4	0.134	457.9	-52.1	
15	Spectrogram 1	1	88.792386117	89.150427313	49.5	618.8	0.358	569.3	-50.1	
16	Spectrogram 1	1	97.225671793	97.514692999	61.9	977.7	0.289	915.8	-56.2	
17	Spectrogram 1	1	98.515482848	98.722542816	61.9	606.4	0.207	544.6	-58.9	
18	Spectrogram 1	1	108.007028709	108.222716176	173.3	804.5	0.216	631.2	-56.1	
19	Spectrogram 1	1	109.270957267	109.421938494	86.6	631.2	0.151	544.6	-55.3	
20	Spectrogram 1	1	109.935274666	110.189785878	111.4	1027.2	0.255	915.8	-51.2	
21	Spectrogram 1	1	110.150962133	110.491748332	185.6	928.2	0.341	742.6	-53.9	
22	Spectrogram 1	1	114.930102891	115.240692844	123.8	1200.5	0.311	1076.7	-51.2	
23	Spectrogram 1	1	116.723236424	116.930296392	61.9	730.2	0.207	668.3	-58.4	
24	Spectrogram 1	1	119.583651400	119.807966365	49.5	816.8	0.224	767.3	-58.9	
25	Spectrogram 1	1	121.848369806	122.430725968	61.9	1163.4	0.582	1101.5	-61.7	
26	Spectrogram 1	1	124.129749871	124.254848602	74.3	643.6	0.125	569.3	-62.8
