Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	0.765550935	2.222567232	118.6	1994.1	1.457	1875.6	-54.9	
2	Spectrogram 1	1	6.650586808	7.692723888	204.8	1940.2	1.042	1735.4	-59.6	
3	Spectrogram 1	1	17.352657226	18.290926930	107.8	2188.2	0.938	2080.4	-55.9	
4	Spectrogram 1	1	26.326437180	26.726499281	247.9	1185.7	0.400	937.8	-55.2	
5	Spectrogram 1	1	31.048157788	31.571695847	75.5	937.8	0.524	862.3	-58.3	
6	Spectrogram 1	1	36.273953719	36.674015820	334.2	948.6	0.400	614.4	-64.4	
7	Spectrogram 1	1	37.115085098	37.599110851	129.3	1077.9	0.484	948.6	-57.9	
8	Spectrogram 1	1	39.261450869	39.617061626	97.0	485.1	0.356	388.0	-64.2	
9	Spectrogram 1	1	43.894477761	44.205637174	64.7	786.9	0.311	722.2	-55.1	
10	Spectrogram 1	1	45.914544423	46.102227879	97.0	603.6	0.188	506.6	-61.9	
11	Spectrogram 1	1	46.984075642	47.680480041	118.6	1552.2	0.696	1433.6	-44.7	
12	Spectrogram 1	1	57.357305473	58.014197566	43.1	1552.2	0.657	1509.1	-47.5	
13	Spectrogram 1	1	57.910477761	58.196941982	194.0	927.0	0.286	733.0	-54.8	
14	Spectrogram 1	1	59.609506934	59.970056730	129.3	1271.9	0.361	1142.6	-56.3	
15	Spectrogram 1	1	59.688531547	60.083654610	86.2	959.3	0.395	873.1	-55.5	
16	Spectrogram 1	1	60.063898457	60.350362678	64.7	819.2	0.286	754.5	-61.9	
17	Spectrogram 1	1	61.034648910	61.350747361	86.2	700.6	0.316	614.4	-54.0	
18	Spectrogram 1	1	65.313269123	65.624428536	86.2	980.9	0.311	894.7	-52.7	
19	Spectrogram 1	1	68.029740185	68.523644014	75.5	905.4	0.494	830.0	-47.7	
