Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	45.706082956	46.159026637	311.7	735.7	0.453	423.9	-71.6	
2	Spectrogram 1	1	52.415471180	52.682923639	0.0	710.7	0.267	710.7	-36.2	
3	Spectrogram 1	1	54.134820767	54.455087457	99.8	773.1	0.320	673.3	-44.6	
4	Spectrogram 1	1	54.534391590	54.784504625	106.0	847.9	0.250	741.9	-49.7	
5	Spectrogram 1	1	55.672059191	55.983175405	143.4	673.3	0.311	529.9	-53.4	
6	Spectrogram 1	1	59.080221677	59.501143613	68.6	635.9	0.421	567.3	-57.4	
7	Spectrogram 1	1	60.562598930	60.733407832	68.6	611.0	0.171	542.4	-63.4	
8	Spectrogram 1	1	66.781732804	67.007444567	81.0	748.1	0.226	667.1	-59.7	
9	Spectrogram 1	1	69.404234393	69.733651561	99.8	804.2	0.329	704.5	-47.3	
10	Spectrogram 1	1	73.812582327	74.187751879	137.2	1022.4	0.375	885.3	-47.5	
11	Spectrogram 1	1	93.855124538	93.992381691	74.8	598.5	0.137	523.7	-53.5	
12	Spectrogram 1	1	100.547939798	100.785852197	81.0	698.3	0.238	617.2	-46.3	
13	Spectrogram 1	1	100.676046474	100.846855376	93.5	760.6	0.171	667.1	-45.1	
14	Spectrogram 1	1	102.115721502	102.378035173	106.0	623.4	0.262	517.5	-56.3	
15	Spectrogram 1	1	102.487840895	102.618997730	174.6	822.9	0.131	648.4	-52.1	
16	Spectrogram 1	1	104.663739162	105.124313165	81.0	1084.8	0.461	1003.7	-53.0	
17	Spectrogram 1	1	106.234571025	106.557887875	124.7	854.1	0.323	729.4	-53.2	
18	Spectrogram 1	1	109.984942977	110.378413483	342.9	1197.0	0.393	854.1	-55.1	
19	Spectrogram 1	1	119.168036229	119.732315636	162.1	1677.1	0.564	1515.0	-58.2	
20	Spectrogram 1	1	123.759980419	124.415764595	68.6	1839.2	0.656	1770.6	-52.2	
