Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	24.974076271	25.933788706	139.1	1981.9	0.960	1842.8	-56.5	
2	Spectrogram 1	1	36.505458068	36.895644184	69.5	834.5	0.390	765.0	-56.1	
3	Spectrogram 1	1	37.898979911	37.906250460	834.5	841.4	0.007	7.0	-63.3	
4	Spectrogram 1	1	37.385194466	37.799615745	90.4	584.1	0.414	493.7	-50.1	
5	Spectrogram 1	1	41.062341946	41.299846539	55.6	591.1	0.238	535.5	-65.8	
6	Spectrogram 1	1	42.039018995	42.358923140	41.7	653.7	0.320	612.0	-52.4	
7	Spectrogram 1	1	42.792732549	43.110213177	90.4	806.7	0.317	716.3	-55.9	
8	Spectrogram 1	1	46.271916192	46.540926496	76.5	1022.3	0.269	945.8	-57.4	
9	Spectrogram 1	1	50.808264567	51.137862777	62.6	695.4	0.330	632.8	-54.1	
10	Spectrogram 1	1	51.212991781	51.540166475	62.6	584.1	0.327	521.6	-53.2	
11	Spectrogram 1	1	52.076562777	52.474019442	97.4	751.0	0.397	653.7	-54.6	
12	Spectrogram 1	1	53.268932772	53.411920231	90.4	500.7	0.143	410.3	-61.1	
13	Spectrogram 1	1	54.648584504	55.096935010	83.6	840.9	0.448	757.3	-54.8	
14	Spectrogram 1	1	56.879783161	57.102746656	73.8	772.0	0.223	698.3	-54.4	
15	Spectrogram 1	1	57.500203321	57.749825495	93.4	717.9	0.250	624.5	-48.6	
16	Spectrogram 1	1	58.238515969	58.420279687	88.5	560.6	0.182	472.1	-58.2	
17	Spectrogram 1	1	58.662631312	58.822583385	88.5	575.3	0.160	486.8	-59.8	
18	Spectrogram 1	1	60.167634904	60.446339272	108.2	855.6	0.279	747.4	-52.4	
19	Spectrogram 1	1	60.586903215	60.669302767	98.3	472.1	0.082	373.7	-53.8	
20	Spectrogram 1	1	62.960405947	63.134899117	73.8	604.8	0.174	531.1	-55.2	
21	Spectrogram 1	1	63.050076049	63.236686800	83.6	531.1	0.187	447.5	-54.4	
22	Spectrogram 1	1	68.521566475	68.744529970	54.1	845.8	0.223	791.7	-51.9	
23	Spectrogram 1	1	68.894787977	69.042622469	59.0	516.3	0.148	457.3	-51.4	
24	Spectrogram 1	1	69.217115639	69.401302874	147.5	673.7	0.184	526.2	-42.2	
25	Spectrogram 1	1	69.699395372	69.985370290	68.8	732.7	0.286	663.8	-53.6	
26	Spectrogram 1	1	71.718857737	72.036338366	152.4	644.2	0.317	491.7	-53.8	
27	Spectrogram 1	1	71.905468489	72.140549565	44.3	708.1	0.235	663.8	-49.9	
28	Spectrogram 1	1	72.368360092	72.603441169	83.6	614.7	0.235	531.1	-50.1	
29	Spectrogram 1	1	72.998474317	73.294143300	83.6	595.0	0.296	511.4	-49.7	
30	Spectrogram 1	1	73.732799741	73.880634232	83.6	619.6	0.148	536.0	-51.8	
31	Spectrogram 1	1	75.810457066	76.021302980	54.1	540.9	0.211	486.8	-45.8	
32	Spectrogram 1	1	76.491465132	76.636876107	68.8	481.9	0.145	413.1	-51.8	
33	Spectrogram 1	1	77.288801979	77.422095372	132.8	673.7	0.133	540.9	-51.9	
34	Spectrogram 1	1	81.130062836	81.265779746	93.4	722.8	0.136	629.4	-49.0	
35	Spectrogram 1	1	81.546907631	81.723824317	118.0	516.3	0.177	398.3	-48.6	
36	Spectrogram 1	1	82.315162282	82.601137200	93.4	580.2	0.286	486.8	-50.8	
37	Spectrogram 1	1	83.975303827	84.101326672	98.3	388.5	0.126	290.1	-57.8	
38	Spectrogram 1	1	83.012595633	83.330076261	231.1	1047.4	0.317	816.3	-52.0	
39	Spectrogram 1	1	85.111360705	85.339171232	63.9	693.3	0.228	629.4	-46.1	
40	Spectrogram 1	1	88.264390604	88.451001355	108.2	575.3	0.187	467.1	-58.9	
41	Spectrogram 1	1	92.645712165	92.970463342	63.9	604.8	0.325	540.9	-52.3	
42	Spectrogram 1	1	94.143445207	94.407608479	39.3	560.6	0.264	521.2	-48.4	
43	Spectrogram 1	1	93.207967935	93.387308137	78.7	521.2	0.179	442.6	-52.5	
44	Spectrogram 1	1	95.659277839	95.879817817	118.0	609.7	0.221	491.7	-60.8	
45	Spectrogram 1	1	96.551131819	96.752283667	68.8	595.0	0.201	526.2	-62.3	
46	Spectrogram 1	1	97.011599906	97.200634174	49.2	575.3	0.189	526.2	-58.5	
47	Spectrogram 1	1	99.291271232	99.635410540	59.0	654.0	0.344	595.0	-48.8	
48	Spectrogram 1	1	100.374582996	100.650863849	34.4	708.1	0.276	673.7	-52.8	
49	Spectrogram 1	1	101.309200460	101.590328345	147.5	703.2	0.281	555.7	-53.8	
50	Spectrogram 1	1	101.476423081	101.835103486	103.3	786.8	0.359	683.5	-53.6	
51	Spectrogram 1	1	103.287972351	103.760558020	59.0	944.1	0.473	885.1	-54.6	
52	Spectrogram 1	1	104.158014685	104.657259032	88.5	865.4	0.499	776.9	-57.7	
53	Spectrogram 1	1	110.957292053	111.817640321	162.3	1750.6	0.860	1588.3	-54.5	
54	Spectrogram 1	1	114.588902026	115.073605276	29.5	737.6	0.485	708.1	-54.8	
55	Spectrogram 1	1	117.284142005	117.434400012	108.2	570.4	0.150	462.2	-62.1	
56	Spectrogram 1	1	125.016758350	125.305156784	127.8	993.3	0.288	865.4	-56.4	
57	Spectrogram 1	1	126.133999341	126.482985681	49.2	875.3	0.349	826.1	-55.5	
