Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	2.691982511	2.987329410	106.5	750.8	0.295	644.3	-52.0	
2	Spectrogram 1	1	3.617402795	3.843835418	117.1	777.4	0.226	660.3	-51.4	
3	Spectrogram 1	1	3.979202747	4.178561904	181.0	809.3	0.199	628.3	-50.6	
4	Spectrogram 1	1	4.119492525	4.486214925	143.8	931.8	0.367	788.0	-52.8	
5	Spectrogram 1	1	4.402533303	4.685574082	117.1	820.0	0.283	702.8	-48.8	
6	Spectrogram 1	1	9.211739172	9.657220745	244.9	1230.0	0.445	985.1	-54.5	
7	Spectrogram 1	1	11.325833592	11.704862113	79.9	937.1	0.379	857.3	-49.1	
8	Spectrogram 1	1	13.741274340	14.132608981	117.1	926.5	0.391	809.3	-54.0	
9	Spectrogram 1	1	14.467335467	14.738070125	79.9	836.0	0.271	756.1	-51.5	
10	Spectrogram 1	1	14.681461969	15.018649680	191.7	878.6	0.337	686.9	-50.9	
11	Spectrogram 1	1	16.281635954	16.724656303	69.2	798.7	0.443	729.5	-53.4	
12	Spectrogram 1	1	16.958472599	17.403954172	69.2	873.2	0.445	804.0	-51.9	
13	Spectrogram 1	1	21.227984777	21.493796987	138.4	846.6	0.266	708.2	-53.3	
14	Spectrogram 1	1	21.631625540	21.880209180	138.4	867.9	0.249	729.5	-54.7	
15	Spectrogram 1	1	23.742349895	24.018007001	106.5	990.4	0.276	883.9	-56.4	
16	Spectrogram 1	1	27.335724083	27.626148534	58.6	788.0	0.290	729.5	-50.3	
17	Spectrogram 1	1	31.612370148	31.895410926	175.7	1102.2	0.283	926.5	-49.8	
18	Spectrogram 1	1	32.235059861	32.488565949	207.7	953.1	0.254	745.4	-56.7	
19	Spectrogram 1	1	35.146506792	35.488616950	133.1	798.7	0.342	665.6	-50.8	
20	Spectrogram 1	1	35.321253707	35.687976107	74.5	681.5	0.367	607.0	-49.0	
21	Spectrogram 1	1	36.005474024	36.418959683	244.9	963.8	0.413	718.8	-50.9	
22	Spectrogram 1	1	36.249135216	36.613396392	53.2	878.6	0.364	825.3	-49.6	
23	Spectrogram 1	1	37.234889745	37.547465214	58.6	873.2	0.313	814.7	-46.4	
24	Spectrogram 1	1	38.357207963	38.568873241	186.4	979.7	0.212	793.4	-53.1	
25	Spectrogram 1	1	39.622277182	39.944697548	133.1	809.3	0.322	676.2	-54.5	
26	Spectrogram 1	1	39.887866120	40.163523226	223.6	974.4	0.276	750.8	-51.4	
27	Spectrogram 1	1	40.564702764	40.911735371	186.4	862.6	0.347	676.2	-53.1	
28	Spectrogram 1	1	48.663950768	48.959297668	213.0	1059.6	0.295	846.6	-52.8	
29	Spectrogram 1	1	71.397025896	72.004948264	127.8	1246.0	0.608	1118.2	-52.2	
