Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	3.757742163	4.703277934	106.8	1644.9	0.946	1538.1	-61.6	
2	Spectrogram 1	1	46.962581005	47.462799929	32.0	822.5	0.500	790.4	-64.8	
3	Spectrogram 1	1	47.670207776	48.085023469	128.2	875.9	0.415	747.7	-63.8	
4	Spectrogram 1	1	48.871953240	49.140363395	96.1	801.1	0.268	705.0	-60.5	
5	Spectrogram 1	1	49.896792012	50.409211398	117.5	1036.1	0.512	918.6	-63.9	
6	Spectrogram 1	1	52.602050472	52.925362704	138.9	950.6	0.323	811.8	-59.7	
7	Spectrogram 1	1	52.894861550	53.346278628	32.0	897.2	0.451	865.2	-58.4	
8	Spectrogram 1	1	54.645627785	54.950639324	53.4	918.6	0.305	865.2	-53.2	
9	Spectrogram 1	1	57.063719697	57.271127543	32.0	779.7	0.207	747.7	-54.4	
10	Spectrogram 1	1	57.405332621	57.612740467	149.5	769.1	0.207	619.5	-55.7	
11	Spectrogram 1	1	57.612740467	57.905551545	235.0	875.9	0.293	640.9	-53.3	
12	Spectrogram 1	1	57.954353391	58.198362622	138.9	779.7	0.244	640.9	-50.2	
13	Spectrogram 1	1	60.012869847	60.354482771	188.1	702.1	0.342	514.0	-58.2	
14	Spectrogram 1	1	61.938467408	62.127574562	75.2	576.7	0.189	501.5	-52.3	
15	Spectrogram 1	1	63.396422565	63.652632258	275.8	840.0	0.256	564.2	-53.8	
16	Spectrogram 1	1	65.464400801	65.720610493	87.8	727.2	0.256	639.4	-55.9	
17	Spectrogram 1	1	65.769412340	66.043922725	87.8	714.6	0.275	626.9	-51.2	
18	Spectrogram 1	1	66.395660743	66.633569744	50.1	677.0	0.238	626.9	-51.9	
19	Spectrogram 1	1	66.670171129	66.975182668	112.8	877.6	0.305	764.8	-51.3	
20	Spectrogram 1	1	71.478233925	71.777145234	100.3	727.2	0.299	626.9	-56.0	
21	Spectrogram 1	1	74.217237547	74.577151163	75.2	727.2	0.360	651.9	-50.7	
22	Spectrogram 1	1	74.650353933	74.949265241	100.3	827.5	0.299	727.2	-50.2	
23	Spectrogram 1	1	80.725842324	81.537173019	125.4	1090.7	0.811	965.4	-52.9	
24	Spectrogram 1	1	84.019440317	84.330552086	125.4	752.2	0.311	626.9	-52.5	
25	Spectrogram 1	1	88.830245163	89.025452548	37.6	576.7	0.195	539.1	-53.1	
26	Spectrogram 1	1	89.233610146	89.599623993	100.3	902.7	0.366	802.4	-52.6	
27	Spectrogram 1	1	90.410954687	90.740367149	175.5	727.2	0.329	551.6	-52.4	
28	Spectrogram 1	1	95.792146618	96.097158157	75.2	877.6	0.305	802.4	-55.0	
29	Spectrogram 1	1	96.743782621	97.012192775	62.7	1028.1	0.268	965.4	-59.1	
30	Spectrogram 1	1	98.449058059	98.949276983	75.2	827.5	0.500	752.2	-53.5	
31	Spectrogram 1	1	104.866017033	105.146627649	87.8	1153.4	0.281	1065.7	-49.5	
32	Spectrogram 1	1	108.974505503	109.346619581	87.8	852.5	0.372	764.8	-54.3	
