Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	4.102514347	4.621774097	99.4	748.1	0.519	648.7	-56.8	
2	Spectrogram 1	1	6.399636947	6.705690707	151.5	620.3	0.306	468.7	-50.5	
3	Spectrogram 1	1	18.691640737	18.997694497	326.7	1250.0	0.306	923.3	-58.3	
4	Spectrogram 1	1	28.711389949	28.965861614	118.4	662.9	0.254	544.5	-51.7	
5	Spectrogram 1	1	28.986494452	29.182506410	90.0	686.6	0.196	596.6	-50.1	
6	Spectrogram 1	1	29.210016861	29.399151206	71.0	539.8	0.189	468.7	-51.7	
7	Spectrogram 1	1	30.358578160	30.599294601	151.5	710.2	0.241	558.7	-54.4	
8	Spectrogram 1	1	30.613049826	30.877837910	113.6	643.9	0.265	530.3	-52.4	
9	Spectrogram 1	1	32.672894792	33.009897808	71.0	795.5	0.337	724.4	-51.3	
10	Spectrogram 1	1	34.340715841	34.626136763	146.8	667.6	0.285	520.8	-53.0	
11	Spectrogram 1	1	34.698351695	34.949384554	123.1	615.5	0.251	492.4	-53.5	
12	Spectrogram 1	1	35.085492129	35.381229470	198.9	662.9	0.296	464.0	-54.6	
13	Spectrogram 1	1	35.432811564	35.773253386	99.4	634.5	0.340	535.0	-53.9	
14	Spectrogram 1	1	38.152907337	38.469277515	94.7	677.1	0.316	582.4	-57.4	
15	Spectrogram 1	1	40.360620973	40.542877707	94.7	729.2	0.182	634.5	-53.2	
16	Spectrogram 1	1	40.937062343	41.170901171	108.9	696.0	0.234	587.1	-51.1	
17	Spectrogram 1	1	41.040226532	41.311892229	146.8	710.2	0.272	563.4	-49.3	
18	Spectrogram 1	1	42.494841591	42.714925194	28.4	677.1	0.220	648.7	-52.2	
19	Spectrogram 1	1	42.632393843	42.804334157	203.6	582.4	0.172	378.8	-46.4	
20	Spectrogram 1	1	44.221122348	44.685361196	66.3	610.8	0.464	544.5	-53.3	
21	Spectrogram 1	1	45.194304527	45.369683647	213.1	710.2	0.175	497.2	-49.8	
22	Spectrogram 1	1	45.383438873	45.558817993	203.6	705.5	0.175	501.9	-52.6	
23	Spectrogram 1	1	46.133098643	46.322232989	14.2	686.6	0.189	672.3	-51.8	
24	Spectrogram 1	1	46.318794183	46.535438979	236.7	804.9	0.217	568.2	-48.2	
25	Spectrogram 1	1	47.970760862	48.245865365	118.4	658.1	0.275	539.8	-51.7	
26	Spectrogram 1	1	48.314641490	48.493459417	170.5	667.6	0.179	497.2	-50.0	
27	Spectrogram 1	1	48.366223585	48.624134056	94.7	544.5	0.258	449.8	-50.4	
28	Spectrogram 1	1	49.274068444	49.459763984	203.6	710.2	0.186	506.6	-51.0	
29	Spectrogram 1	1	49.404743083	49.697041618	132.6	719.7	0.292	587.1	-49.4	
30	Spectrogram 1	1	49.996217765	50.212862561	47.3	681.8	0.217	634.5	-50.6	
31	Spectrogram 1	1	50.199107336	50.377925263	118.4	563.4	0.179	445.1	-47.5	
32	Spectrogram 1	1	51.419883568	51.633089557	94.7	629.7	0.213	535.0	-51.9	
33	Spectrogram 1	1	52.482474710	52.585638899	255.7	501.9	0.103	246.2	-48.8	
34	Spectrogram 1	1	52.520301579	52.733507569	137.3	634.5	0.213	497.2	-48.7	
35	Spectrogram 1	1	52.736946376	52.926080721	52.1	658.1	0.189	606.1	-51.4	
36	Spectrogram 1	1	53.166797161	53.383441958	127.8	577.7	0.217	449.8	-47.3	
37	Spectrogram 1	1	53.468294641	53.660867793	132.6	601.3	0.193	468.7	-52.5	
38	Spectrogram 1	1	53.801858851	54.021942453	175.2	719.7	0.220	544.5	-52.2	
39	Spectrogram 1	1	54.297046956	54.506814139	47.3	549.2	0.210	501.9	-50.2	
40	Spectrogram 1	1	54.692509679	54.891960444	37.9	549.2	0.199	511.4	-46.8	
41	Spectrogram 1	1	54.943542538	55.149870915	52.1	558.7	0.206	506.6	-45.2	
42	Spectrogram 1	1	55.995817262	56.257166540	33.1	525.6	0.261	492.4	-45.9	
43	Spectrogram 1	1	56.411912822	56.700772551	42.6	653.4	0.289	610.8	-51.7	
44	Spectrogram 1	1	56.776426289	56.989632279	113.6	686.6	0.213	572.9	-53.0	
45	Spectrogram 1	1	54.503375333	54.627172359	132.6	506.6	0.124	374.1	-50.3	
46	Spectrogram 1	1	57.570790541	57.746169662	108.2	719.7	0.175	611.5	-49.1	
