Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	20.925819760	21.247203887	266.2	1283.2	0.321	1017.0	-67.8	
2	Spectrogram 1	1	31.737345131	31.924998950	90.5	942.5	0.188	851.9	-53.5	
3	Spectrogram 1	1	42.418052080	42.739436207	74.5	851.9	0.321	777.4	-57.5	
4	Spectrogram 1	1	43.563387458	43.951636739	95.8	979.7	0.388	883.9	-60.8	
5	Spectrogram 1	1	46.211817588	46.541829476	47.9	654.9	0.330	607.0	-51.2	
6	Spectrogram 1	1	48.989587131	49.367051709	74.5	761.4	0.377	686.9	-58.1	
7	Spectrogram 1	1	51.850830239	52.243393400	90.5	931.8	0.393	841.3	-61.4	
8	Spectrogram 1	1	52.277904448	52.463401326	138.4	841.3	0.185	702.8	-55.0	
9	Spectrogram 1	1	52.909887999	53.304608101	186.4	1171.4	0.395	985.1	-56.4	
10	Spectrogram 1	1	53.265783173	53.526772967	85.2	654.9	0.261	569.7	-51.6	
11	Spectrogram 1	1	55.103203694	55.525964022	63.9	761.4	0.423	697.5	-53.2	
12	Spectrogram 1	1	56.205400263	56.500901104	101.2	1096.9	0.296	995.7	-53.7	
13	Spectrogram 1	1	57.041692301	57.266014107	127.8	1144.8	0.224	1017.0	-64.0	
14	Spectrogram 1	1	57.660734209	58.036041847	95.8	745.4	0.375	649.6	-55.2	
15	Spectrogram 1	1	58.751622233	59.021239789	111.8	937.1	0.270	825.3	-59.0	
16	Spectrogram 1	1	59.105360467	59.329682273	74.5	756.1	0.224	681.5	-54.0	
17	Spectrogram 1	1	60.069512847	60.352072046	74.5	633.6	0.283	559.1	-57.8	
18	Spectrogram 1	1	61.201459753	61.440880143	101.2	804.0	0.239	702.8	-54.9	
19	Spectrogram 1	1	62.812694268	63.065056300	181.0	1048.9	0.252	867.9	-58.7	
20	Spectrogram 1	1	64.313894000	64.577040735	149.1	793.4	0.263	644.3	-61.2	
21	Spectrogram 1	1	64.773322316	65.088235621	85.2	804.0	0.315	718.8	-56.8	
22	Spectrogram 1	1	67.924396645	68.265193236	111.8	931.8	0.341	820.0	-58.0	
23	Spectrogram 1	1	70.130946723	70.424290624	37.3	867.9	0.293	830.6	-59.4	
24	Spectrogram 1	1	72.500715587	72.811315011	127.8	894.5	0.311	766.7	-55.3	
25	Spectrogram 1	1	74.668409918	75.011363449	90.5	644.3	0.343	553.8	-53.1	
26	Spectrogram 1	1	75.636876179	75.846099403	42.6	915.8	0.209	873.2	-57.4	
27	Spectrogram 1	1	76.496478552	76.750997524	127.8	804.0	0.255	676.2	-52.6	
28	Spectrogram 1	1	77.014144259	77.285918756	127.8	772.1	0.272	644.3	-53.4	
29	Spectrogram 1	1	77.372196374	77.659069453	143.8	745.4	0.287	601.7	-52.5	
30	Spectrogram 1	1	79.764289525	80.049005664	133.1	974.4	0.285	841.3	-54.6	
31	Spectrogram 1	1	80.264699709	80.497649277	95.8	915.8	0.233	820.0	-56.2	
32	Spectrogram 1	1	82.508302904	82.734781651	186.4	947.8	0.226	761.4	-52.3	
33	Spectrogram 1	1	82.782234341	83.051851897	154.4	788.0	0.270	633.6	-60.5	
34	Spectrogram 1	1	83.901501525	84.151706617	74.5	766.7	0.250	692.2	-52.3	
35	Spectrogram 1	1	85.345257679	85.595462771	42.6	686.9	0.250	644.3	-48.4	
36	Spectrogram 1	1	85.831971276	86.060606963	58.6	633.6	0.229	575.1	-45.9	
37	Spectrogram 1	1	86.032566737	86.250417723	79.9	617.7	0.218	537.8	-44.8	
38	Spectrogram 1	1	86.243946901	86.440228482	106.5	639.0	0.196	532.5	-45.5	
39	Spectrogram 1	1	87.542317218	87.747226561	90.5	697.5	0.205	607.0	-47.5	
40	Spectrogram 1	1	88.437447504	88.756674691	42.6	559.1	0.319	516.5	-50.8	
41	Spectrogram 1	1	88.760988571	88.993938140	69.2	628.3	0.233	559.1	-50.3	
42	Spectrogram 1	1	89.161578639	89.351389398	117.1	729.5	0.190	612.3	-50.6	
43	Spectrogram 1	1	90.475155371	90.703791059	106.5	750.8	0.229	644.3	-56.0	
44	Spectrogram 1	1	91.917778777	92.269360070	213.0	910.5	0.352	697.5	-57.8	
45	Spectrogram 1	1	94.407689193	94.692405333	101.2	729.5	0.285	628.3	-48.2	
46	Spectrogram 1	1	94.742014963	95.011632519	37.3	750.8	0.270	713.5	-55.2	
47	Spectrogram 1	1	97.067165947	97.362666788	122.5	899.9	0.296	777.4	-53.9	
48	Spectrogram 1	1	97.347568205	97.574046952	362.1	969.1	0.226	607.0	-51.1	
49	Spectrogram 1	1	97.949354590	98.111125124	101.2	692.2	0.162	591.0	-50.3	
50	Spectrogram 1	1	98.171519456	98.423881489	356.7	915.8	0.252	559.1	-56.8	
51	Spectrogram 1	1	98.618992114	98.864883325	276.9	974.4	0.246	697.5	-61.0	
52	Spectrogram 1	1	98.966259527	99.147442524	90.5	740.1	0.181	649.6	-50.5	
53	Spectrogram 1	1	99.151756405	99.352351867	282.2	878.6	0.201	596.4	-55.7	
54	Spectrogram 1	1	100.633882547	100.897029282	101.2	676.2	0.263	575.1	-54.3	
55	Spectrogram 1	1	101.915829299	102.155249689	319.5	969.1	0.239	649.6	-53.1	
56	Spectrogram 1	1	102.370943733	102.664287634	122.5	702.8	0.293	580.4	-49.5	
57	Spectrogram 1	1	103.408097480	103.630262346	101.2	553.8	0.222	452.6	-49.1	
58	Spectrogram 1	1	104.555589798	104.751871379	31.9	745.4	0.196	713.5	-43.4	
59	Spectrogram 1	1	105.410539355	105.574466829	95.8	670.9	0.164	575.1	-52.9	
60	Spectrogram 1	1	106.008011859	106.361750093	69.2	825.3	0.354	756.1	-55.6	
