Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	16.137709253	16.500042378	271.1	1219.9	0.362	948.8	-55.6	
2	Spectrogram 1	1	27.007118566	27.736098304	90.4	1385.5	0.729	1295.2	-59.3	
3	Spectrogram 1	1	38.652513982	38.894069398	52.7	662.7	0.242	609.9	-39.8	
4	Spectrogram 1	1	39.277969970	39.528152366	60.2	753.0	0.250	692.8	-40.8	
5	Spectrogram 1	1	45.758622199	46.129582303	135.5	941.3	0.371	805.7	-62.5	
6	Spectrogram 1	1	47.844072435	48.240913476	67.8	963.9	0.397	896.1	-51.0	
7	Spectrogram 1	1	48.767159205	48.991460662	82.8	896.1	0.224	813.3	-52.1	
8	Spectrogram 1	1	48.952639256	49.172627225	105.4	768.1	0.220	662.7	-50.6	
9	Spectrogram 1	1	49.215762120	49.500452432	173.2	768.1	0.285	594.9	-49.3	
10	Spectrogram 1	1	51.741482951	52.043427221	158.1	685.2	0.302	527.1	-56.7	
11	Spectrogram 1	1	54.203187341	54.380040414	143.1	760.5	0.177	617.5	-56.0	
12	Spectrogram 1	1	56.049655537	56.403361683	158.1	1061.7	0.354	903.6	-57.5	
13	Spectrogram 1	1	59.038903814	59.319280636	120.5	843.4	0.280	722.9	-44.4	
14	Spectrogram 1	1	59.750629594	60.117276208	256.0	948.8	0.367	692.8	-51.7	
15	Spectrogram 1	1	64.761583447	65.007452353	120.5	617.5	0.246	497.0	-49.8	
16	Spectrogram 1	1	69.948653697	70.289419374	15.1	557.2	0.341	542.2	-38.1	
17	Spectrogram 1	1	78.422359119	78.560390786	60.2	527.1	0.138	466.9	-50.8	
18	Spectrogram 1	1	84.017005872	84.297382695	15.1	594.9	0.280	579.8	-57.4	
19	Spectrogram 1	1	87.967085175	88.247461998	67.8	632.5	0.280	564.8	-47.5	
20	Spectrogram 1	1	92.964361884	93.266306154	60.2	617.5	0.302	557.2	-52.3	
21	Spectrogram 1	1	98.393429569	98.673806391	82.8	602.4	0.280	519.6	-50.9	
22	Spectrogram 1	1	98.734195245	98.988691130	90.4	579.8	0.254	489.5	-48.8	
23	Spectrogram 1	1	100.198208324	100.400942334	98.2	553.6	0.203	455.4	-38.8	
24	Spectrogram 1	1	100.964269356	101.132495449	135.5	647.6	0.168	512.0	-43.1	
25	Spectrogram 1	1	102.571143258	102.661726539	98.2	526.8	0.091	428.6	-52.9	
26	Spectrogram 1	1	103.416587215	103.679710079	142.9	625.0	0.263	482.1	-47.3	
27	Spectrogram 1	1	104.693380129	104.943562525	133.9	669.6	0.250	535.7	-48.2	
28	Spectrogram 1	1	123.779573024	124.193668023	125.0	892.9	0.414	767.9	-52.2	
