Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	34.688400606	35.205855555	39.4	1042.7	0.517	1003.3	-58.2	
2	Spectrogram 1	1	35.076491818	35.399901162	0.0	823.6	0.323	823.6	-55.7	
3	Spectrogram 1	1	18.757155362	19.522557475	197.1	1678.0	0.765	1480.8	-62.4	
4	Spectrogram 1	1	39.724675773	40.093362425	70.1	920.0	0.369	849.9	-58.2	
5	Spectrogram 1	1	40.701352859	41.063571324	127.1	1143.5	0.362	1016.4	-53.5	
6	Spectrogram 1	1	46.015880000	46.242266541	153.3	1117.2	0.226	963.8	-55.8	
7	Spectrogram 1	1	46.207769544	46.451404583	149.0	906.9	0.244	757.9	-54.7	
8	Spectrogram 1	1	46.880441847	47.294405807	83.2	885.0	0.414	801.7	-53.6	
9	Spectrogram 1	1	47.911039622	48.135270100	70.1	915.6	0.224	845.5	-52.6	
10	Spectrogram 1	1	48.912289655	49.064746282	92.0	845.5	0.152	753.5	-59.2	
11	Spectrogram 1	1	50.455733932	50.838400065	61.3	1099.7	0.383	1038.3	-57.6	
12	Spectrogram 1	1	50.807908739	51.132641354	78.9	841.2	0.325	762.3	-52.2	
13	Spectrogram 1	1	51.863746076	52.279952667	43.8	1038.3	0.416	994.5	-55.6	
14	Spectrogram 1	1	54.294189727	54.711920884	135.8	977.0	0.418	841.2	-55.7	
15	Spectrogram 1	1	56.471809643	56.648659330	83.2	530.1	0.177	446.9	-58.7	
16	Spectrogram 1	1	57.658976089	58.035543956	8.8	946.3	0.377	937.6	-52.3	
17	Spectrogram 1	1	58.250507800	58.477668174	100.8	1007.6	0.227	906.9	-51.0	
18	Spectrogram 1	1	58.997957425	59.229691498	241.0	1358.1	0.232	1117.2	-55.0	
19	Spectrogram 1	1	60.069727511	60.348723137	118.3	1156.6	0.279	1038.3	-50.2	
20	Spectrogram 1	1	65.251891185	65.584246631	26.3	885.0	0.332	858.7	-48.5	
21	Spectrogram 1	1	66.847005726	67.130575052	43.8	906.9	0.284	863.1	-51.3	
22	Spectrogram 1	1	67.455307666	67.650452149	337.3	941.9	0.195	604.6	-58.1	
23	Spectrogram 1	1	67.894382751	68.100199197	149.0	718.5	0.206	569.5	-55.7	
24	Spectrogram 1	1	68.043790245	68.283147149	149.0	779.8	0.239	630.9	-52.8	
