Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	32.679082837	33.843728170	138.4	979.7	1.165	841.3	-49.2	
2	Spectrogram 1	1	36.828671023	37.358987701	244.9	942.5	0.530	697.5	-56.4	
3	Spectrogram 1	1	43.820589608	44.282134240	149.1	931.8	0.462	782.7	-57.8	
4	Spectrogram 1	1	45.446779573	45.817740679	159.7	963.8	0.371	804.0	-57.3	
5	Spectrogram 1	1	48.224356769	48.534928858	127.8	1033.0	0.311	905.2	-53.6	
6	Spectrogram 1	1	52.181732940	52.468442902	154.4	910.5	0.287	756.1	-56.5	
7	Spectrogram 1	1	55.434250867	55.757562100	250.3	846.6	0.323	596.4	-63.0	
8	Spectrogram 1	1	57.078957206	57.417518969	74.5	756.1	0.339	681.5	-56.5	
9	Spectrogram 1	1	58.058041223	58.457605106	127.8	921.2	0.400	793.4	-59.5	
10	Spectrogram 1	1	58.857168988	59.390937533	106.5	867.9	0.534	761.4	-57.0	
11	Spectrogram 1	1	63.700271194	64.035782851	143.8	820.0	0.336	676.2	-52.7	
12	Spectrogram 1	1	66.871321300	67.121429990	239.6	953.1	0.250	713.5	-56.1	
13	Spectrogram 1	1	68.806021834	69.153733915	244.9	1373.7	0.348	1128.8	-54.1	
14	Spectrogram 1	1	69.611249811	70.056565283	133.1	889.2	0.445	756.1	-49.8	
15	Spectrogram 1	1	70.446978847	70.733688809	213.0	921.2	0.287	708.2	-54.1	
16	Spectrogram 1	1	71.279657778	71.721923144	314.2	1107.5	0.442	793.4	-52.4	
17	Spectrogram 1	1	74.534101060	74.781159643	149.1	889.2	0.247	740.1	-52.5	
18	Spectrogram 1	1	76.123206271	76.397715809	69.2	750.8	0.275	681.5	-49.4	
19	Spectrogram 1	1	76.443467398	76.736277572	260.9	899.9	0.293	639.0	-48.8	
20	Spectrogram 1	1	76.525820260	76.843031281	74.5	633.6	0.317	559.1	-48.8	
21	Spectrogram 1	1	76.891832976	77.068739123	117.1	676.2	0.177	559.1	-45.1	
22	Spectrogram 1	1	77.077889440	77.334098342	207.7	804.0	0.256	596.4	-51.1	
23	Spectrogram 1	1	77.855666463	78.124075789	154.4	830.6	0.268	676.2	-52.4	
24	Spectrogram 1	1	78.292575876	78.524383930	138.4	761.4	0.232	623.0	-49.5	
25	Spectrogram 1	1	79.491267523	79.756626743	143.8	724.1	0.265	580.4	-51.7	
26	Spectrogram 1	1	80.570169092	80.875179689	58.6	788.0	0.305	729.5	-48.4	
27	Spectrogram 1	1	81.930516355	82.217226317	74.5	798.7	0.287	724.1	-48.5	
28	Spectrogram 1	1	83.211432745	83.513393237	31.9	947.8	0.302	915.8	-53.0	
29	Spectrogram 1	1	83.647597899	83.824504046	117.1	921.2	0.177	804.0	-49.4	
30	Spectrogram 1	1	83.690299383	83.983109556	95.8	841.3	0.293	745.4	-50.0	
31	Spectrogram 1	1	85.337356608	85.645417311	143.8	851.9	0.308	708.2	-50.6	
32	Spectrogram 1	1	85.715569748	85.944327696	143.8	793.4	0.229	649.6	-48.8	
33	Spectrogram 1	1	86.578508902	86.792016320	138.4	894.5	0.214	756.1	-48.1	
34	Spectrogram 1	1	93.758657100	93.993515260	106.5	633.6	0.235	527.1	-48.3	
35	Spectrogram 1	1	94.466281686	94.621837090	138.4	702.8	0.156	564.4	-44.0	
36	Spectrogram 1	1	95.558219624	95.829679055	106.5	601.7	0.271	495.2	-51.1	
37	Spectrogram 1	1	96.052336791	96.268894315	122.5	947.8	0.217	825.3	-50.8	
38	Spectrogram 1	1	96.363447600	96.567804700	74.5	607.0	0.204	532.5	-46.8	
39	Spectrogram 1	1	99.717481569	99.979790683	101.2	926.5	0.262	825.3	-51.8	
40	Spectrogram 1	1	100.257350326	100.608112513	133.1	910.5	0.351	777.4	-55.3	
41	Spectrogram 1	1	100.977175336	101.269985509	149.1	921.2	0.293	772.1	-55.8	
42	Spectrogram 1	1	103.027590837	103.308200586	85.2	793.4	0.281	708.2	-55.4	
43	Spectrogram 1	1	104.982708765	105.281619150	202.3	958.4	0.299	756.1	-50.0	
44	Spectrogram 1	1	105.234296678	105.484405368	79.9	718.8	0.250	639.0	-48.1	
45	Spectrogram 1	1	105.511856322	105.835167555	117.1	841.3	0.323	724.1	-52.3	
46	Spectrogram 1	1	106.869153479	107.113161957	122.5	857.3	0.244	734.8	-52.2	
47	Spectrogram 1	1	108.554713880	108.792622145	117.1	990.4	0.238	873.2	-47.6	
48	Spectrogram 1	1	110.479762779	110.806124118	149.1	804.0	0.326	654.9	-54.0	
49	Spectrogram 1	1	111.498498174	111.986515129	111.8	947.8	0.488	836.0	-46.9	
