Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	4.342911688	5.591731787	91.1	1320.8	1.249	1229.8	-56.2	
2	Spectrogram 1	1	14.538502646	16.029631123	45.5	1320.8	1.491	1275.3	-55.7	
3	Spectrogram 1	1	45.338038657	45.859933624	136.6	1594.1	0.522	1457.5	-61.4	
4	Spectrogram 1	1	51.612179890	52.017580445	112.7	1553.9	0.405	1441.2	-55.9	
5	Spectrogram 1	1	54.032203519	54.479542062	193.2	1730.8	0.447	1537.5	-56.7	
6	Spectrogram 1	1	63.433932586	63.774096269	79.7	1115.9	0.340	1036.2	-53.5	
7	Spectrogram 1	1	64.431124754	64.775948214	34.2	1138.7	0.345	1104.5	-57.7	
8	Spectrogram 1	1	69.351848727	70.130031401	56.9	1434.7	0.778	1377.8	-62.9	
9	Spectrogram 1	1	71.857160527	72.239262199	79.7	1286.7	0.382	1207.0	-59.9	
10	Spectrogram 1	1	72.896290684	73.348289003	182.2	1355.0	0.452	1172.8	-60.0	
11	Spectrogram 1	1	78.147858787	78.916721908	113.9	1628.3	0.769	1514.4	-65.3	
12	Spectrogram 1	1	89.891540289	90.287621291	68.3	1503.0	0.396	1434.7	-66.4	
13	Spectrogram 1	1	90.546945016	91.017582441	91.1	1218.4	0.471	1127.3	-59.1	
14	Spectrogram 1	1	97.698026165	98.224580908	148.0	1389.2	0.527	1241.1	-54.7	
15	Spectrogram 1	1	111.185115201	115.139066667	80.5	1272.1	3.954	1191.6	-56.5	
