Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	7.331956055	8.027023515	147.3	1915.1	0.695	1767.8	-56.7	
2	Spectrogram 1	1	13.543273384	14.013707298	148.9	1720.9	0.470	1572.0	-59.6	
3	Spectrogram 1	1	15.086472485	15.644837972	182.0	1643.7	0.558	1461.6	-61.8	
4	Spectrogram 1	1	29.986618074	30.890114983	115.8	1809.1	0.903	1693.3	-58.1	
5	Spectrogram 1	1	36.569892654	37.251362342	88.3	1147.3	0.681	1059.0	-56.1	
6	Spectrogram 1	1	45.156251208	45.730004719	182.0	1858.8	0.574	1676.8	-57.0	
7	Spectrogram 1	1	51.798562252	51.992011712	93.8	799.8	0.193	706.0	-52.8	
8	Spectrogram 1	1	51.972227108	52.189857750	88.3	612.2	0.218	524.0	-51.4	
9	Spectrogram 1	1	52.376712342	52.644903639	160.0	728.1	0.268	568.1	-51.2	
10	Spectrogram 1	1	52.854770025	53.107573296	99.3	926.6	0.253	827.3	-52.0	
11	Spectrogram 1	1	59.610557810	60.045819095	66.2	854.9	0.435	788.7	-56.9	
12	Spectrogram 1	1	60.226078819	60.533839323	49.6	750.1	0.308	700.5	-49.8	
13	Spectrogram 1	1	62.300690163	62.469958440	115.8	1053.5	0.169	937.7	-52.3	
14	Spectrogram 1	1	64.793609371	65.046412642	99.3	1108.6	0.253	1009.4	-57.9	
15	Spectrogram 1	1	68.040705949	68.300104089	49.6	981.8	0.259	932.1	-43.6	
16	Spectrogram 1	1	70.262602678	70.585751208	110.3	1086.6	0.323	976.3	-50.8	
17	Spectrogram 1	1	70.726441724	70.977046706	148.9	777.7	0.251	628.8	-52.8	
18	Spectrogram 1	1	71.021012492	71.368342204	204.1	1031.4	0.347	827.3	-49.3	
19	Spectrogram 1	1	76.066934010	76.346116754	121.3	1202.4	0.279	1081.1	-57.2	
20	Spectrogram 1	1	76.689049887	76.990215523	93.8	794.3	0.301	700.5	-50.9	
21	Spectrogram 1	1	77.695866394	77.928885062	82.7	750.1	0.233	667.4	-50.2	
22	Spectrogram 1	1	78.437537429	78.661762939	93.8	954.2	0.224	860.4	-56.9	
23	Spectrogram 1	1	79.327844603	79.622415371	55.2	1036.9	0.295	981.8	-48.9	
24	Spectrogram 1	1	81.000742773	81.407426297	77.2	954.2	0.407	877.0	-59.1	
25	Spectrogram 1	1	84.032328338	84.390649497	77.2	794.3	0.358	717.0	-46.5	
26	Spectrogram 1	1	86.520218074	86.931298176	143.4	1417.5	0.411	1274.1	-58.2	
27	Spectrogram 1	1	89.272900967	89.600446075	126.9	1323.8	0.328	1196.9	-57.1	
28	Spectrogram 1	1	90.607407179	91.181160691	44.1	1031.4	0.574	987.3	-56.5	
29	Spectrogram 1	1	101.036076777	101.491122666	110.3	1108.6	0.455	998.3	-57.7	
30	Spectrogram 1	1	101.653796075	101.849443825	126.9	1174.8	0.196	1048.0	-52.9	
31	Spectrogram 1	1	103.096018464	103.643392504	88.3	1147.3	0.547	1059.0	-60.1	
