Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	23.852736893	24.724063469	147.3	1095.2	0.871	947.9	-59.3	
2	Spectrogram 1	1	32.530539571	33.449314624	203.9	1284.0	0.919	1080.1	-56.8	
3	Spectrogram 1	1	36.872026823	37.161031182	143.5	740.2	0.289	596.7	-56.6	
4	Spectrogram 1	1	37.350825090	37.717472411	166.2	777.9	0.367	611.8	-57.8	
5	Spectrogram 1	1	41.340379413	41.711340232	98.2	815.7	0.371	717.5	-56.7	
6	Spectrogram 1	1	44.135526053	44.433157408	83.1	747.7	0.298	664.7	-56.7	
7	Spectrogram 1	1	44.691967282	44.989598638	90.6	717.5	0.298	626.9	-48.8	
8	Spectrogram 1	1	47.730614969	48.118829780	173.7	755.3	0.388	581.6	-52.6	
9	Spectrogram 1	1	48.334504676	48.576060558	158.6	800.6	0.242	642.0	-54.8	
10	Spectrogram 1	1	49.175636766	49.516403101	166.2	642.0	0.341	475.8	-50.9	
11	Spectrogram 1	1	50.357535192	50.741436505	203.9	777.9	0.384	574.0	-56.9	
12	Spectrogram 1	1	51.573941600	51.988037399	83.1	785.5	0.414	702.4	-49.6	
13	Spectrogram 1	1	52.949895537	53.333796850	68.0	732.6	0.384	664.7	-53.4	
14	Spectrogram 1	1	56.304058299	56.618943646	181.3	1185.8	0.315	1004.5	-53.7	
15	Spectrogram 1	1	56.873440022	57.063233930	279.5	762.8	0.190	483.4	-51.7	
16	Spectrogram 1	1	59.776424110	60.134444436	52.9	762.8	0.358	710.0	-53.4	
17	Spectrogram 1	1	60.909930778	61.173054150	68.0	777.9	0.263	710.0	-50.3	
18	Spectrogram 1	1	61.026395221	61.341280568	136.0	815.7	0.315	679.8	-48.8	
19	Spectrogram 1	1	63.165890180	63.338430096	128.4	710.0	0.173	581.6	-51.8	
20	Spectrogram 1	1	63.752525895	64.088978731	105.7	694.9	0.336	589.1	-53.1	
21	Spectrogram 1	1	64.015649267	64.339161610	136.0	649.5	0.324	513.6	-51.2	
22	Spectrogram 1	1	66.064825053	66.323634927	7.6	657.1	0.259	649.5	-48.6	
23	Spectrogram 1	1	66.754984717	67.035362081	98.2	725.1	0.280	626.9	-48.6	
24	Spectrogram 1	1	67.988645117	68.346665443	113.3	777.9	0.358	664.7	-55.7	
25	Spectrogram 1	1	68.523518857	68.847031200	113.3	717.5	0.324	604.2	-47.5	
26	Spectrogram 1	1	68.717626263	69.006630622	83.1	657.1	0.289	574.0	-46.5	
27	Spectrogram 1	1	69.416412923	69.709730780	105.7	1004.5	0.293	898.8	-54.5	
28	Spectrogram 1	1	69.821881726	70.145394068	60.4	770.4	0.324	710.0	-54.6	
29	Spectrogram 1	1	72.703463334	73.083051149	181.3	702.4	0.380	521.1	-60.3	
30	Spectrogram 1	1	73.553222420	74.148485131	52.9	634.4	0.595	581.6	-60.5	
31	Spectrogram 1	1	74.890406770	75.170784134	37.8	694.9	0.280	657.1	-47.9	
32	Spectrogram 1	1	75.321756560	75.619387915	45.3	981.9	0.298	936.6	-50.1	
33	Spectrogram 1	1	75.684090384	75.925646266	37.8	762.8	0.242	725.1	-51.1	
34	Spectrogram 1	1	75.925646266	76.137007664	7.6	657.1	0.211	649.5	-50.5	
35	Spectrogram 1	1	76.007602727	76.326801571	151.1	664.7	0.319	513.6	-50.1	
36	Spectrogram 1	1	76.371211772	76.647275637	105.7	785.5	0.276	679.8	-54.6	
37	Spectrogram 1	1	76.582573169	76.871577528	15.1	543.8	0.289	528.7	-52.3	
38	Spectrogram 1	1	76.841383043	77.130387402	60.4	732.6	0.289	672.2	-47.3	
39	Spectrogram 1	1	77.893876531	78.200134882	45.3	642.0	0.306	596.7	-55.2	
40	Spectrogram 1	1	78.609917183	78.898921542	68.0	861.0	0.289	793.1	-48.8	
41	Spectrogram 1	1	78.903235040	79.157731416	68.0	777.9	0.254	710.0	-47.8	
42	Spectrogram 1	1	79.136163927	79.468303265	83.1	823.3	0.332	740.2	-50.8	
43	Spectrogram 1	1	81.636131933	81.916509296	30.2	710.0	0.280	679.8	-52.0	
44	Spectrogram 1	1	82.537652994	82.856851839	45.3	762.8	0.319	717.5	-50.8	
45	Spectrogram 1	1	83.335650106	83.758372901	60.4	823.3	0.423	762.8	-47.5	
46	Spectrogram 1	1	84.051690758	84.306187134	83.1	604.2	0.254	521.1	-43.9	
47	Spectrogram 1	1	84.457159561	84.832433878	105.7	868.6	0.375	762.8	-48.0	
48	Spectrogram 1	1	85.915810636	86.278144460	128.4	830.8	0.362	702.4	-53.2	
49	Spectrogram 1	1	86.882034166	87.166725027	173.7	785.5	0.285	611.8	-52.5	
50	Spectrogram 1	1	87.283189471	87.572193830	75.5	800.6	0.289	725.1	-47.3	
51	Spectrogram 1	1	87.511804860	87.809436215	52.9	868.6	0.298	815.7	-49.0	
52	Spectrogram 1	1	88.650568306	88.956826657	68.0	913.9	0.306	845.9	-48.5	
53	Spectrogram 1	1	90.120246579	90.495520896	90.6	861.0	0.375	770.4	-49.9	
54	Spectrogram 1	1	90.741390277	91.211561548	45.3	838.4	0.470	793.1	-52.9	
55	Spectrogram 1	1	91.457430928	91.768002777	151.1	906.3	0.311	755.3	-56.7	
56	Spectrogram 1	1	91.987991170	92.285622526	98.2	921.5	0.298	823.3	-56.4	
57	Spectrogram 1	1	92.411155921	92.790743736	68.0	883.7	0.380	815.7	-50.6	
58	Spectrogram 1	1	93.084061594	93.433454924	52.9	944.1	0.349	891.2	-54.1	
59	Spectrogram 1	1	93.459335911	93.782848254	113.3	800.6	0.324	687.3	-54.9	
60	Spectrogram 1	1	93.795788747	94.037344630	113.3	838.4	0.242	725.1	-52.8	
61	Spectrogram 1	1	94.201257550	94.511829399	37.8	981.9	0.311	944.1	-54.4	
62	Spectrogram 1	1	95.133394853	95.512982669	30.2	830.8	0.380	800.6	-48.6	
63	Spectrogram 1	1	95.715717070	95.948645957	90.6	770.4	0.233	679.8	-52.0	
64	Spectrogram 1	1	95.909824476	96.211769329	45.3	845.9	0.302	800.6	-49.2	
65	Spectrogram 1	1	97.523072691	97.768942071	60.4	785.5	0.246	725.1	-43.3	
66	Spectrogram 1	1	97.730120590	97.954422481	52.9	913.9	0.224	861.0	-47.8	
67	Spectrogram 1	1	99.731583617	100.037841968	90.6	808.2	0.306	717.5	-48.2	
68	Spectrogram 1	1	100.537264443	100.834895799	68.0	777.9	0.298	710.0	-53.2	
69	Spectrogram 1	1	101.330948057	101.525055463	339.9	1004.5	0.194	664.7	-58.4	
70	Spectrogram 1	1	101.736416860	102.111691178	75.5	966.8	0.375	891.2	-57.2	
71	Spectrogram 1	1	104.561757986	104.889583827	98.2	959.2	0.328	861.0	-49.3	
72	Spectrogram 1	1	104.962913291	105.282112136	158.6	898.8	0.319	740.2	-52.9	
