Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	12.992081167	13.766257299	138.0	1072.3	0.774	934.3	-67.5	
2	Spectrogram 1	1	38.020106460	38.291839573	66.0	883.9	0.272	817.9	-55.8	
3	Spectrogram 1	1	38.273538824	38.575501180	18.7	746.3	0.302	727.6	-59.5	
4	Spectrogram 1	1	39.008618903	39.395984755	97.9	1030.8	0.387	932.8	-59.8	
5	Spectrogram 1	1	39.873494756	40.138855615	51.3	834.9	0.265	783.6	-56.3	
6	Spectrogram 1	1	40.218158860	40.431667597	56.0	788.2	0.214	732.3	-54.0	
7	Spectrogram 1	1	40.837334197	41.090494556	51.3	741.6	0.253	690.3	-58.4	
8	Spectrogram 1	1	41.731020767	42.020782624	74.6	783.6	0.290	709.0	-53.0	
9	Spectrogram 1	1	42.235458335	42.494718944	65.3	909.5	0.259	844.2	-55.0	
10	Spectrogram 1	1	42.528270317	42.787530926	70.0	736.9	0.259	667.0	-52.8	
11	Spectrogram 1	1	43.107794031	43.476859134	23.3	760.3	0.369	736.9	-51.6	
12	Spectrogram 1	1	47.442141102	47.677000713	28.0	746.3	0.235	718.3	-58.2	
13	Spectrogram 1	1	50.430850149	50.799915251	37.3	802.2	0.369	764.9	-55.9	
14	Spectrogram 1	1	50.287494283	50.629108262	144.6	900.2	0.342	755.6	-59.1	
15	Spectrogram 1	1	51.056970976	51.383334331	181.9	1040.1	0.326	858.2	-59.9	
16	Spectrogram 1	1	51.974433903	52.267245885	97.9	783.6	0.293	685.6	-63.9	
17	Spectrogram 1	1	52.810168101	53.185333453	65.3	797.6	0.375	732.3	-54.0	
18	Spectrogram 1	1	53.221934951	53.487295810	70.0	704.3	0.265	634.3	-56.0	
19	Spectrogram 1	1	53.395792065	53.740456169	60.6	867.5	0.345	806.9	-56.5	
20	Spectrogram 1	1	56.031109254	56.311720737	46.6	862.9	0.281	816.2	-52.9	
21	Spectrogram 1	1	57.704479566	57.957639925	130.6	816.2	0.253	685.6	-62.2	
23	Spectrogram 1	1	58.259602282	58.488361643	42.0	722.9	0.229	681.0	-51.0	
24	Spectrogram 1	1	58.433459396	58.613416760	56.0	704.3	0.180	648.3	-51.8	
25	Spectrogram 1	1	58.924529491	59.134988103	28.0	760.3	0.210	732.3	-57.0	
26	Spectrogram 1	1	59.232592097	59.491852706	32.6	648.3	0.259	615.7	-55.3	
27	Spectrogram 1	1	59.626058197	59.949371427	88.6	820.9	0.323	732.3	-54.9	
28	Spectrogram 1	1	60.068326295	60.400789900	51.3	783.6	0.332	732.3	-54.8	
29	Spectrogram 1	1	60.409940274	60.562446515	37.3	704.3	0.153	667.0	-50.5	
30	Spectrogram 1	1	60.547195890	60.794256000	42.0	662.3	0.247	620.3	-49.0	
31	Spectrogram 1	1	61.130514022	61.267769638	191.2	690.3	0.137	499.1	-53.2	
32	Spectrogram 1	1	61.487378625	61.676486363	237.9	769.6	0.189	531.7	-53.8	
