Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	0.000000000	0.431352121	113.0	790.7	0.431	677.7	-57.8	
2	Spectrogram 1	1	3.580222608	4.658602912	143.1	1069.3	1.078	926.2	-60.0	
3	Spectrogram 1	1	24.186728578	24.764740421	271.1	1355.4	0.578	1084.3	-60.0	
4	Spectrogram 1	1	31.588730983	32.123607614	75.3	1099.4	0.535	1024.1	-57.6	
5	Spectrogram 1	1	34.673771984	35.200021572	120.5	1152.1	0.526	1031.6	-63.5	
6	Spectrogram 1	1	37.926166980	38.581822204	60.2	1031.6	0.656	971.4	-61.3	
7	Spectrogram 1	1	46.465017772	47.008521445	97.9	1039.2	0.544	941.3	-62.4	
8	Spectrogram 1	1	47.534771033	47.888479773	30.1	918.7	0.354	888.6	-58.4	
9	Spectrogram 1	1	48.137586801	48.547371316	113.0	820.8	0.410	707.8	-59.8	
10	Spectrogram 1	1	56.240317902	56.572459036	278.6	828.3	0.332	549.7	-58.6	
11	Spectrogram 1	1	56.822643266	57.111649188	218.4	994.0	0.289	775.6	-51.4	
12	Spectrogram 1	1	58.306494564	58.586873443	113.0	850.9	0.280	738.0	-57.0	
13	Spectrogram 1	1	58.854311758	59.061360777	150.6	745.5	0.207	594.9	-55.5	
14	Spectrogram 1	1	59.005285001	59.281350359	203.3	609.9	0.276	406.6	-50.3	
15	Spectrogram 1	1	59.712702480	59.915437977	90.4	753.0	0.203	662.7	-52.9	
16	Spectrogram 1	1	60.437056445	60.777824621	105.4	700.3	0.341	594.9	-59.0	
17	Spectrogram 1	1	62.033059294	62.162464931	128.0	602.4	0.129	474.4	-55.7	
18	Spectrogram 1	1	62.352259864	62.516173670	399.1	820.8	0.164	421.7	-52.9	
19	Spectrogram 1	1	65.146270806	65.499979545	105.4	820.8	0.354	715.4	-57.6	
20	Spectrogram 1	1	66.354056746	66.703451964	143.1	911.1	0.349	768.1	-53.1	
21	Spectrogram 1	1	68.107749517	68.508906990	52.7	700.3	0.401	647.6	-61.6	
22	Spectrogram 1	1	70.091969275	70.402542803	75.3	843.4	0.311	768.1	-57.1	
23	Spectrogram 1	1	74.315716812	74.596095691	90.4	798.2	0.280	707.8	-57.9	
24	Spectrogram 1	1	77.913193505	78.167691257	256.0	745.5	0.254	489.5	-65.1	
25	Spectrogram 1	1	79.362292683	79.646985084	90.4	775.6	0.285	685.2	-51.4	
26	Spectrogram 1	1	79.828152975	80.289699745	97.9	986.4	0.462	888.6	-50.9	
27	Spectrogram 1	1	83.140571279	83.502907061	82.8	850.9	0.362	768.1	-58.4	
28	Spectrogram 1	1	85.478499778	85.642413584	30.1	873.5	0.164	843.4	-62.2	
29	Spectrogram 1	1	91.904790230	92.258498970	82.8	790.7	0.354	707.8	-52.6	
30	Spectrogram 1	1	92.525937285	92.819256727	135.5	783.1	0.293	647.6	-52.3	
31	Spectrogram 1	1	92.849451376	93.147084340	45.2	594.9	0.298	549.7	-49.8	
32	Spectrogram 1	1	93.267862934	93.535301249	82.8	768.1	0.267	685.2	-48.8	
33	Spectrogram 1	1	93.707842098	94.005475061	60.2	692.8	0.298	632.5	-50.1	
34	Spectrogram 1	1	94.916069996	95.140373099	150.6	843.4	0.224	692.8	-53.0	
35	Spectrogram 1	1	95.472514233	95.722698463	7.5	896.1	0.250	888.6	-51.4	
36	Spectrogram 1	1	96.261888615	96.460310591	52.7	813.3	0.198	760.5	-50.3	
37	Spectrogram 1	1	96.443056506	96.688927215	113.0	888.6	0.246	775.6	-46.5	
38	Spectrogram 1	1	96.546581015	96.783824682	120.5	805.7	0.237	685.2	-47.6	
39	Spectrogram 1	1	96.822646373	97.064203561	143.1	760.5	0.242	617.5	-51.1	
40	Spectrogram 1	1	97.356445847	97.667019374	52.7	738.0	0.311	685.2	-51.7	
41	Spectrogram 1	1	98.456393757	98.663442775	82.8	828.3	0.207	745.5	-51.9	
42	Spectrogram 1	1	98.710891508	99.068913769	60.2	866.0	0.358	805.7	-52.3	
43	Spectrogram 1	1	99.392427860	99.698687867	22.6	896.1	0.306	873.5	-54.6	
44	Spectrogram 1	1	102.007844243	102.374493546	90.4	768.1	0.367	677.7	-54.7	
45	Spectrogram 1	1	102.710948201	102.991327080	15.1	1084.3	0.280	1069.3	-57.9	
46	Spectrogram 1	1	104.699481481	105.014368530	60.2	881.0	0.315	820.8	-56.5	
47	Spectrogram 1	1	106.999103959	107.266542274	90.4	903.6	0.267	813.3	-56.0	
48	Spectrogram 1	1	107.296736923	107.633191578	82.8	798.2	0.336	715.4	-51.1	
49	Spectrogram 1	1	107.861808202	108.155127645	105.4	753.0	0.293	647.6	-55.0	
50	Spectrogram 1	1	115.306531694	115.578283530	60.2	956.3	0.272	896.1	-57.3	
