Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	34.620038722	35.012589913	160.5	1111.1	0.393	950.6	-62.1	
2	Spectrogram 1	1	34.822784942	35.228277380	123.5	777.8	0.405	654.3	-59.8	
3	Spectrogram 1	1	35.646711067	35.940046022	24.7	802.5	0.293	777.8	-66.3	
4	Spectrogram 1	1	38.730155064	39.170157497	37.0	432.1	0.440	395.1	-61.9	
5	Spectrogram 1	1	41.643908605	42.058028543	49.4	1024.7	0.414	975.3	-58.8	
6	Spectrogram 1	1	43.019994647	43.296074605	98.8	1234.6	0.276	1135.8	-55.2	
7	Spectrogram 1	1	44.575352447	44.976531137	74.1	617.3	0.401	543.2	-73.8	
8	Spectrogram 1	1	46.443205914	46.896149595	37.0	1061.7	0.453	1024.7	-63.3	
9	Spectrogram 1	1	47.708190176	48.074858871	98.8	987.7	0.367	888.9	-59.3	
10	Spectrogram 1	1	48.376821325	48.773686265	98.8	1000.0	0.397	901.2	-61.9	
11	Spectrogram 1	1	50.913305940	51.107424661	37.0	938.3	0.194	901.2	-58.4	
12	Spectrogram 1	1	51.167817152	51.426642112	86.4	814.8	0.259	728.4	-67.5	
13	Spectrogram 1	1	54.670356129	54.864474849	37.0	691.4	0.194	654.3	-55.9	
14	Spectrogram 1	1	54.929181090	55.192319800	61.7	691.4	0.263	629.6	-58.4	
15	Spectrogram 1	1	55.179378552	55.395066019	98.8	716.0	0.216	617.3	-57.3	
16	Spectrogram 1	1	56.098207162	56.348404624	135.8	703.7	0.250	567.9	-57.8	
17	Spectrogram 1	1	56.404483366	56.706445820	61.7	679.0	0.302	617.3	-56.9	
18	Spectrogram 1	1	58.440573057	58.600181783	148.1	851.9	0.160	703.7	-52.8	
19	Spectrogram 1	1	56.848976375	57.301920056	123.5	740.7	0.453	617.3	-63.5	
20	Spectrogram 1	1	60.295662102	60.524290817	185.2	642.0	0.229	456.8	-47.5	
