Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	30.571710108	31.162693769	212.0	1558.6	0.591	1346.6	-56.6	
2	Spectrogram 1	1	32.128973622	32.620741047	124.7	1059.9	0.492	935.2	-58.9	
3	Spectrogram 1	1	39.589047877	39.765911600	123.4	634.8	0.177	511.4	-63.0	
4	Spectrogram 1	1	49.793747373	50.350221038	202.8	1842.7	0.556	1639.9	-50.6	
5	Spectrogram 1	1	54.267484378	54.509054341	123.4	802.3	0.242	678.9	-52.1	
6	Spectrogram 1	1	58.469597219	58.624892196	114.6	502.6	0.155	387.9	-66.4	
7	Spectrogram 1	1	59.750780775	60.182155710	229.2	1110.9	0.431	881.7	-60.6	
8	Spectrogram 1	1	61.881772952	62.183735406	141.1	828.8	0.302	687.7	-44.7	
9	Spectrogram 1	1	64.027820238	64.420371428	79.4	846.4	0.393	767.1	-51.2	
10	Spectrogram 1	1	62.906245408	62.975265398	114.6	687.7	0.069	573.1	-47.7	
11	Spectrogram 1	1	64.196056462	64.528215162	158.7	837.6	0.332	678.9	-50.6	
12	Spectrogram 1	1	64.761157627	65.041551334	105.8	837.6	0.280	731.8	-56.9	
13	Spectrogram 1	1	66.141557417	66.525481109	97.0	811.1	0.384	714.2	-49.9	
14	Spectrogram 1	1	67.125423749	67.470523696	97.0	872.9	0.345	775.9	-53.5	
15	Spectrogram 1	1	67.595622427	67.867388636	88.2	599.5	0.272	511.4	-47.9	
16	Spectrogram 1	1	68.609353524	68.764648500	238.1	864.0	0.155	626.0	-41.7	
17	Spectrogram 1	1	67.893271132	68.177978589	158.7	802.3	0.285	643.6	-41.7	
18	Spectrogram 1	1	68.699942260	68.868178484	185.2	617.2	0.168	432.0	-40.1	
19	Spectrogram 1	1	68.963080970	69.148572192	220.4	758.2	0.185	537.8	-51.2	
20	Spectrogram 1	1	69.196023435	69.342690912	255.7	749.4	0.147	493.7	-47.5	
21	Spectrogram 1	1	69.342690912	69.541123382	370.3	820.0	0.198	449.7	-46.3	
22	Spectrogram 1	1	69.308180918	69.454848395	61.7	458.5	0.147	396.8	-45.2	
23	Spectrogram 1	1	70.062479984	70.416207431	149.9	864.0	0.354	714.2	-49.7	
24	Spectrogram 1	1	70.209147462	70.593071154	79.4	881.7	0.384	802.3	-50.7	
25	Spectrogram 1	1	70.545619911	70.774248626	229.2	731.8	0.229	502.6	-51.8	
26	Spectrogram 1	1	70.735424882	71.058956083	141.1	872.9	0.324	731.8	-51.3	
27	Spectrogram 1	1	71.529154762	71.835430965	61.7	925.8	0.306	864.0	-52.4	
28	Spectrogram 1	1	72.007980939	72.318570892	105.8	811.1	0.311	705.3	-50.0	
29	Spectrogram 1	1	72.331512140	72.598964600	79.4	626.0	0.267	546.6	-46.5	
30	Spectrogram 1	1	72.849493605	73.336947281	238.1	1287.3	0.487	1049.2	-51.4	
31	Spectrogram 1	1	73.600085991	73.940872189	17.6	634.8	0.341	617.2	-56.0	
32	Spectrogram 1	1	74.682837077	74.993427030	88.2	731.8	0.311	643.6	-46.9	
33	Spectrogram 1	1	75.002054529	75.394605719	149.9	1013.9	0.393	864.0	-47.5	
34	Spectrogram 1	1	76.307717133	76.562228345	317.4	837.6	0.255	520.2	-56.4	
35	Spectrogram 1	1	76.713209572	76.937524538	141.1	864.0	0.224	723.0	-44.0	
36	Spectrogram 1	1	77.006544527	77.213604496	264.5	740.6	0.207	476.1	-40.2	
37	Spectrogram 1	1	77.118702010	77.278310736	61.7	581.9	0.160	520.2	-38.4	
38	Spectrogram 1	1	77.688116924	77.826156903	141.1	652.4	0.138	511.4	-44.2	
39	Spectrogram 1	1	78.231649342	78.477533054	220.4	793.5	0.246	573.1	-41.1	
40	Spectrogram 1	1	78.684593023	78.878711743	185.2	740.6	0.194	555.5	-42.4	
41	Spectrogram 1	1	78.839887999	79.008124224	246.9	723.0	0.168	476.1	-43.7	
42	Spectrogram 1	1	79.090085461	79.275576683	149.9	670.1	0.185	520.2	-45.0	
43	Spectrogram 1	1	79.193615446	79.353224171	123.4	643.6	0.160	520.2	-44.8	
44	Spectrogram 1	1	79.426557910	79.698324119	149.9	749.4	0.272	599.5	-52.2	
45	Spectrogram 1	1	79.741461613	79.974404077	35.3	617.2	0.233	581.9	-34.2	
46	Spectrogram 1	1	81.420638093	81.545736824	26.5	590.7	0.125	564.3	-57.6	
47	Spectrogram 1	1	81.981425508	82.175544228	61.7	643.6	0.194	581.9	-60.8	
48	Spectrogram 1	1	82.451624186	82.727704144	123.4	811.1	0.276	687.7	-48.2	
49	Spectrogram 1	1	82.555154171	82.766527889	79.4	617.2	0.211	537.8	-46.7	
50	Spectrogram 1	1	83.117022180	83.358592143	97.0	670.1	0.242	573.1	-45.0	
51	Spectrogram 1	1	83.259375908	83.444867130	70.5	723.0	0.185	652.4	-44.3	
52	Spectrogram 1	1	83.341337146	83.613103355	35.3	599.5	0.272	564.3	-45.9	
53	Spectrogram 1	1	83.755457083	83.940948305	70.5	908.1	0.185	837.6	-46.2	
54	Spectrogram 1	1	84.160949521	84.380950738	61.7	793.5	0.220	731.8	-49.8	
55	Spectrogram 1	1	84.493108221	84.691540691	52.9	564.3	0.198	511.4	-52.4	
56	Spectrogram 1	1	85.006444393	85.200563114	114.6	546.6	0.194	432.0	-47.9	
57	Spectrogram 1	1	85.293265711	85.590914416	273.3	828.8	0.298	555.5	-51.5	
58	Spectrogram 1	1	86.026603100	86.259545565	52.9	590.7	0.233	537.8	-48.3	
59	Spectrogram 1	1	86.324251805	86.652096755	132.3	837.6	0.328	705.3	-46.5	
60	Spectrogram 1	1	87.916025313	88.058379042	105.8	520.2	0.142	414.4	-48.9	
61	Spectrogram 1	1	89.085051386	89.356817595	52.9	890.5	0.272	837.6	-53.2	
62	Spectrogram 1	1	90.874650359	91.047200333	79.4	529.0	0.173	449.7	-59.8	
63	Spectrogram 1	1	91.064455330	91.254260301	167.5	608.4	0.190	440.8	-61.2	
64	Spectrogram 1	1	91.495830265	91.625242745	70.5	476.1	0.129	405.6	-53.9	
65	Spectrogram 1	1	91.702890233	92.004852687	52.9	696.5	0.302	643.6	-55.3	
66	Spectrogram 1	1	92.034536645	92.409832838	202.8	890.5	0.375	687.7	-53.5	
67	Spectrogram 1	1	92.716109041	93.005130247	61.7	916.9	0.289	855.2	-51.3	
68	Spectrogram 1	1	93.691016393	93.932586357	88.2	811.1	0.242	723.0	-48.8	
69	Spectrogram 1	1	94.251803808	94.480432524	158.7	1225.5	0.229	1066.8	-53.5	
70	Spectrogram 1	1	94.325137547	94.648668748	88.2	802.3	0.324	714.2	-52.6	
71	Spectrogram 1	1	94.670237495	94.911807458	97.0	846.4	0.242	749.4	-51.5	
72	Spectrogram 1	1	94.881611213	95.248279907	123.4	987.5	0.367	864.0	-52.8	
73	Spectrogram 1	1	94.989454946	95.325927395	229.2	793.5	0.336	564.3	-52.0	
74	Spectrogram 1	1	95.252593657	95.550242361	97.0	643.6	0.298	546.6	-49.3	
75	Spectrogram 1	1	96.163031594	96.581465281	61.7	864.0	0.418	802.3	-53.3	
76	Spectrogram 1	1	97.417678258	97.956896926	44.1	652.4	0.539	608.4	-63.9	
77	Spectrogram 1	1	98.254545631	98.672979317	88.2	899.3	0.418	811.1	-51.0	
78	Spectrogram 1	1	98.457291850	98.772195552	70.5	529.0	0.315	458.5	-47.0	
79	Spectrogram 1	1	99.639259171	99.829064142	97.0	670.1	0.190	573.1	-55.7	
80	Spectrogram 1	1	100.475519538	100.837874483	114.6	1269.6	0.362	1155.0	-56.2	
81	Spectrogram 1	1	100.811991987	101.148464436	70.5	828.8	0.336	758.2	-50.1	
82	Spectrogram 1	1	100.993169459	101.519446880	105.8	1278.4	0.526	1172.6	-54.4	
