Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	0.126359222	0.436949175	184.7	782.7	0.311	598.1	-35.0	
2	Spectrogram 1	1	1.657740239	2.033036433	114.3	826.7	0.375	712.4	-45.0	
3	Spectrogram 1	1	2.416960124	2.714608829	44.0	536.5	0.298	492.5	-46.3	
4	Spectrogram 1	1	4.972798991	5.386918929	123.1	1002.6	0.414	879.5	-53.6	
5	Spectrogram 1	1	5.964961341	6.318688787	167.1	1081.8	0.354	914.7	-57.6	
6	Spectrogram 1	1	6.383395028	6.754377471	140.7	1354.4	0.371	1213.7	-56.3	
8	Spectrogram 1	1	8.365657848	8.637424057	167.1	747.6	0.272	580.5	-55.7	
9	Spectrogram 1	1	12.389898939	12.825587623	290.2	1451.2	0.436	1160.9	-58.0	
10	Spectrogram 1	1	14.440800208	15.040411367	149.5	1196.1	0.600	1046.6	-54.4	
11	Spectrogram 1	1	14.785900156	15.355315069	44.0	1354.4	0.569	1310.4	-56.0	
12	Spectrogram 1	1	17.136177576	17.425198782	105.5	1178.5	0.289	1073.0	-55.4	
13	Spectrogram 1	1	20.281272657	20.475391378	79.2	642.0	0.194	562.9	-51.7	
14	Spectrogram 1	1	21.747947435	22.192263617	87.9	1134.5	0.444	1046.6	-55.1	
15	Spectrogram 1	1	22.450448913	22.791235111	87.9	1020.2	0.341	932.3	-53.7	
16	Spectrogram 1	1	26.129895289	26.587152720	96.7	712.4	0.457	615.6	-46.9	
17	Spectrogram 1	1	28.553430140	28.907157586	105.5	1363.2	0.354	1257.7	-55.3	
18	Spectrogram 1	1	29.066766312	29.295395028	105.5	756.4	0.229	650.8	-53.7	
19	Spectrogram 1	1	29.463631252	29.787162453	44.0	1213.7	0.324	1169.7	-56.0	
20	Spectrogram 1	1	30.545818981	31.089351399	61.6	1055.4	0.544	993.8	-53.5	
21	Spectrogram 1	1	30.852095184	31.128175143	123.1	1389.6	0.276	1266.5	-54.7	
22	Spectrogram 1	1	32.589820198	32.947861393	96.7	721.2	0.358	624.4	-40.2	
23	Spectrogram 1	1	45.253660281	45.585818981	79.2	1134.5	0.332	1055.4	-44.4	
24	Spectrogram 1	1	51.577740239	52.052252667	167.1	1679.8	0.475	1512.7	-59.5
