Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	2.443911261	3.423907518	152.4	1516.6	0.980	1364.3	-55.6	
3	Spectrogram 1	1	15.931304444	17.042615335	176.3	1939.2	1.111	1762.9	-62.6	
4	Spectrogram 1	1	29.220554027	29.534250099	78.3	670.9	0.314	592.5	-53.0	
5	Spectrogram 1	1	29.840650914	29.952511529	93.0	602.3	0.112	509.3	-50.1	
6	Spectrogram 1	1	30.779276110	30.903295487	83.2	435.8	0.124	352.6	-54.7	
7	Spectrogram 1	1	30.922749507	31.253467847	122.4	842.3	0.331	719.8	-55.1	
8	Spectrogram 1	1	31.379918977	31.722796079	53.9	798.2	0.343	744.3	-54.4	
9	Spectrogram 1	1	33.179415826	33.512565918	112.6	759.0	0.333	646.4	-52.6	
10	Spectrogram 1	1	34.557150322	34.763849284	97.9	641.5	0.207	543.6	-63.2	
11	Spectrogram 1	1	35.041069069	35.369355657	53.9	651.3	0.328	597.4	-53.8	
12	Spectrogram 1	1	36.388259954	36.577936648	63.7	514.2	0.190	450.5	-60.1	
13	Spectrogram 1	1	36.905541282	37.314075702	191.0	881.4	0.409	690.5	-50.2	
14	Spectrogram 1	1	37.992534649	38.444840614	49.0	773.7	0.452	724.7	-55.0	
15	Spectrogram 1	1	38.882556064	39.150048839	142.0	690.5	0.267	548.4	-51.4	
16	Spectrogram 1	1	41.335558954	41.583597709	112.6	685.6	0.248	572.9	-53.1	
17	Spectrogram 1	1	40.759233612	40.931888039	68.6	631.7	0.173	563.1	-62.1	
18	Spectrogram 1	1	41.617642244	41.902157286	112.6	680.7	0.285	568.0	-52.2	
19	Spectrogram 1	1	42.859849284	43.122478554	78.3	734.5	0.263	656.2	-49.5	
20	Spectrogram 1	1	43.297564734	43.535876479	127.3	700.3	0.238	572.9	-50.5	
21	Spectrogram 1	1	44.207040169	44.442920161	49.0	577.8	0.236	528.9	-56.4	
22	Spectrogram 1	1	44.943861176	45.067880553	83.2	568.0	0.124	484.8	-53.6	
23	Spectrogram 1	1	45.590892966	45.894862029	102.8	685.6	0.304	582.7	-53.3	
24	Spectrogram 1	1	45.792728424	45.967814604	78.3	499.5	0.175	421.1	-54.6	
25	Spectrogram 1	1	46.500368401	46.784883443	53.9	666.0	0.285	612.1	-51.5	
26	Spectrogram 1	1	47.989359400	48.456255879	73.5	631.7	0.467	558.2	-58.2	
27	Spectrogram 1	1	48.514617939	48.864790299	83.2	563.1	0.350	479.9	-52.7	
28	Spectrogram 1	1	50.046622013	50.209549431	39.2	563.1	0.163	524.0	-54.2	
29	Spectrogram 1	1	50.705626941	50.946370438	58.8	489.7	0.241	430.9	-49.5	
30	Spectrogram 1	1	50.853328462	51.069754434	68.6	548.4	0.216	479.9	-48.1	
31	Spectrogram 1	1	52.446126349	52.735504896	83.2	597.4	0.289	514.2	-48.3	
32	Spectrogram 1	1	53.596345280	53.734955173	63.7	563.1	0.139	499.5	-46.0	
33	Spectrogram 1	1	53.926211344	54.096434019	73.5	563.1	0.170	489.7	-48.4	
34	Spectrogram 1	1	54.974296671	55.198017901	39.2	568.0	0.224	528.9	-48.0	
35	Spectrogram 1	1	55.779206748	56.000496226	195.9	582.7	0.221	386.9	-44.3	
36	Spectrogram 1	1	56.579253320	56.652205895	186.1	543.6	0.073	357.5	-42.6	
37	Spectrogram 1	1	56.394440131	56.606002598	88.1	636.6	0.212	548.4	-49.9	
38	Spectrogram 1	1	57.303636133	57.512766847	186.1	558.2	0.209	372.2	-53.9	
