Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	34.682741254	34.890180863	172.5	679.1	0.207	506.6	-63.3	
2	Spectrogram 1	1	37.047100255	37.378015820	107.8	733.0	0.331	625.2	-53.6	
3	Spectrogram 1	1	37.412589089	37.708931386	194.0	959.3	0.296	765.3	-54.8	
4	Spectrogram 1	1	37.590394467	37.921310033	183.2	873.1	0.331	689.9	-52.6	
5	Spectrogram 1	1	37.753382731	38.084298296	172.5	840.8	0.331	668.3	-52.3	
6	Spectrogram 1	1	38.400396747	38.657226738	64.7	948.6	0.257	883.9	-52.3	
7	Spectrogram 1	1	41.653066186	42.305019241	140.1	2145.0	0.652	2004.9	-49.6	
8	Spectrogram 1	1	43.790674663	44.180858688	107.8	1077.9	0.390	970.1	-56.4	
9	Spectrogram 1	1	44.205553880	44.734030977	140.1	1239.6	0.528	1099.5	-60.2	
10	Spectrogram 1	1	48.077968875	48.384189249	97.0	1455.2	0.306	1358.2	-59.5	
11	Spectrogram 1	1	50.568614841	50.943981752	107.8	776.1	0.375	668.3	-54.3	
12	Spectrogram 1	1	50.884713292	51.279836356	75.5	1261.2	0.395	1185.7	-55.4	
13	Spectrogram 1	1	51.255141164	51.674959419	53.9	991.7	0.420	937.8	-54.9	
14	Spectrogram 1	1	52.144168057	52.667706116	118.6	1196.5	0.524	1077.9	-57.6	
15	Spectrogram 1	1	53.261844672	53.469284280	86.2	431.2	0.207	344.9	-58.4	
16	Spectrogram 1	1	54.165688679	54.363250211	97.0	603.6	0.198	506.6	-55.1	
17	Spectrogram 1	1	54.313859828	54.852215002	150.9	1110.2	0.538	959.3	-51.5	
18	Spectrogram 1	1	57.529382731	57.726944262	75.5	840.8	0.198	765.3	-50.6	
19	Spectrogram 1	1	57.751639454	57.939322909	75.5	592.8	0.188	517.4	-46.0	
20	Spectrogram 1	1	60.146161217	60.501771974	107.8	1207.3	0.356	1099.5	-53.1	
21	Spectrogram 1	1	60.867260807	61.094456569	129.3	722.2	0.227	592.8	-51.0	
22	Spectrogram 1	1	60.921590229	61.548848092	75.5	980.9	0.627	905.4	-49.4	
23	Spectrogram 1	1	61.257444833	61.687141164	97.0	916.2	0.430	819.2	-50.0	
24	Spectrogram 1	1	62.013117691	62.121776534	43.1	560.5	0.109	517.4	-50.6	
25	Spectrogram 1	1	62.403301717	62.679887861	75.5	560.5	0.277	485.1	-46.1	
26	Spectrogram 1	1	62.595924210	62.877449393	97.0	646.7	0.282	549.7	-43.2	
27	Spectrogram 1	1	62.818180933	63.020681503	129.3	743.8	0.203	614.4	-46.7	
28	Spectrogram 1	1	63.030559580	63.287389571	75.5	636.0	0.257	560.5	-38.6	
29	Spectrogram 1	1	63.950674663	64.355675803	118.6	959.3	0.405	840.8	-47.3	
30	Spectrogram 1	1	64.908848092	65.160739045	183.2	1024.0	0.252	840.8	-53.5	
31	Spectrogram 1	1	65.121226738	65.462020381	107.8	625.2	0.341	517.4	-48.2	
32	Spectrogram 1	1	65.466959419	65.773179793	161.7	862.3	0.306	700.6	-48.6	
33	Spectrogram 1	1	66.044826899	66.365864388	247.9	1034.8	0.321	786.9	-53.0	
34	Spectrogram 1	1	66.331291120	66.568364958	129.3	689.9	0.237	560.5	-53.0	
35	Spectrogram 1	1	66.767339541	67.009352418	97.0	1099.5	0.242	1002.5	-50.0	
36	Spectrogram 1	1	67.201974911	67.369902213	43.1	808.4	0.168	765.3	-44.9	
37	Spectrogram 1	1	68.263868144	68.787406203	53.9	927.0	0.524	873.1	-51.9	
38	Spectrogram 1	1	69.468993488	69.878933666	53.9	916.2	0.410	862.3	-48.7	
39	Spectrogram 1	1	70.041921930	70.259239615	64.7	528.2	0.217	463.5	-45.4	
40	Spectrogram 1	1	70.367898457	70.634606525	161.7	948.6	0.267	786.9	-52.7	
41	Spectrogram 1	1	70.733387291	70.995156321	43.1	776.1	0.262	733.0	-53.8	
42	Spectrogram 1	1	71.139966595	71.426430816	86.2	905.4	0.286	819.2	-53.2	
43	Spectrogram 1	1	71.456065046	71.619053310	118.6	452.7	0.163	334.2	-40.5	
44	Spectrogram 1	1	71.688199846	71.880822339	86.2	636.0	0.193	549.7	-39.5	
45	Spectrogram 1	1	72.369787130	72.537714432	75.5	625.2	0.168	549.7	-44.6	
46	Spectrogram 1	1	72.611800007	72.918020381	53.9	657.5	0.306	603.6	-46.0	
47	Spectrogram 1	1	72.789605385	73.031618261	107.8	862.3	0.242	754.5	-46.7	
48	Spectrogram 1	1	73.560095359	73.811986312	97.0	819.2	0.252	722.2	-46.8	
49	Spectrogram 1	1	73.091136604	73.204734485	64.7	474.3	0.114	409.6	-51.2	
50	Spectrogram 1	1	75.029584962	75.264313453	53.9	625.2	0.235	571.3	-49.2	
51	Spectrogram 1	1	75.928489931	76.452027990	107.8	980.9	0.524	873.1	-52.9	
52	Spectrogram 1	1	76.432271837	76.733553173	86.2	646.7	0.301	560.5	-44.2	
54	Spectrogram 1	1	76.589451311	76.701208990	152.4	571.6	0.112	419.2	-40.3	
55	Spectrogram 1	1	76.613898304	76.809474242	122.0	571.6	0.196	449.7	-40.8	
56	Spectrogram 1	1	76.771057540	76.893292501	167.7	533.5	0.122	365.9	-39.6	
57	Spectrogram 1	1	76.921231921	77.127285142	137.2	617.4	0.206	480.2	-42.5	
58	Spectrogram 1	1	77.193641264	77.326353507	160.1	564.0	0.133	404.0	-45.2	
59	Spectrogram 1	1	77.598762850	77.853710055	91.5	731.7	0.255	640.2	-42.2	
60	Spectrogram 1	1	78.905968121	79.227271448	122.0	899.4	0.321	777.4	-48.6	
61	Spectrogram 1	1	79.429832242	79.876862958	68.6	929.9	0.447	861.3	-47.1	
62	Spectrogram 1	1	79.702241584	79.999097919	53.4	594.5	0.297	541.2	-48.7	
63	Spectrogram 1	1	80.313416392	80.543916605	137.2	838.4	0.231	701.2	-43.8	
64	Spectrogram 1	1	80.488037765	80.711553123	114.3	708.8	0.224	594.5	-49.4	
65	Spectrogram 1	1	81.190015686	81.518303869	175.3	899.4	0.328	724.1	-44.9	
66	Spectrogram 1	1	81.954857302	82.119001393	144.8	1029.0	0.164	884.1	-43.6	
67	Spectrogram 1	1	82.578565791	83.025596508	167.7	830.8	0.447	663.1	-45.9	
