Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	7.186305860	7.975721990	222.2	1604.9	0.789	1382.7	-62.7	
2	Spectrogram 1	1	29.786259841	30.032143553	86.4	679.0	0.246	592.6	-68.8	
3	Spectrogram 1	1	31.994899506	32.214900722	111.1	703.7	0.220	592.6	-71.5	
4	Spectrogram 1	1	33.957489745	34.164549714	98.8	642.0	0.207	543.2	-60.3	
5	Spectrogram 1	1	34.039450982	34.380237181	123.5	864.2	0.341	740.7	-57.9	
6	Spectrogram 1	1	35.255928298	35.613969494	123.5	901.2	0.358	777.8	-58.0	
7	Spectrogram 1	1	35.536322006	35.890049452	61.7	1160.5	0.354	1098.8	-60.2	
8	Spectrogram 1	1	36.179070658	36.476719363	135.8	925.9	0.298	790.1	-57.7	
9	Spectrogram 1	1	36.213580653	36.550053102	135.8	814.8	0.336	679.0	-57.3	
10	Spectrogram 1	1	36.519856856	36.903780548	61.7	790.1	0.384	728.4	-55.2	
11	Spectrogram 1	1	36.675151833	37.007310532	98.8	802.5	0.332	703.7	-54.6	
12	Spectrogram 1	1	36.899466799	37.274762992	135.8	716.0	0.375	580.2	-56.0	
13	Spectrogram 1	1	38.042610376	38.180650355	98.8	567.9	0.138	469.1	-60.1	
14	Spectrogram 1	1	39.425100040	39.740003742	37.0	987.7	0.315	950.6	-62.7	
15	Spectrogram 1	1	40.395693643	40.848637324	24.7	1049.4	0.453	1024.7	-48.9	
16	Spectrogram 1	1	41.267071011	41.672563449	74.1	765.4	0.405	691.4	-56.0	
17	Spectrogram 1	1	42.445925066	42.614161291	135.8	679.0	0.168	543.2	-67.1	
18	Spectrogram 1	1	44.029071076	44.434563515	98.8	790.1	0.405	691.4	-61.6	
19	Spectrogram 1	1	45.344764627	45.612217086	24.7	642.0	0.267	617.3	-66.5	
20	Spectrogram 1	1	45.745943316	46.056533269	74.1	839.5	0.311	765.4	-60.1	
21	Spectrogram 1	1	46.104340045	46.561597475	172.8	975.3	0.457	802.5	-62.4	
22	Spectrogram 1	1	46.798853689	46.958462415	74.1	851.9	0.160	777.8	-55.6	
23	Spectrogram 1	1	46.820422436	47.070619898	135.8	666.7	0.250	530.9	-54.8	
24	Spectrogram 1	1	47.079247397	47.277679867	74.1	716.0	0.198	642.0	-54.4	
25	Spectrogram 1	1	49.236122070	49.581222017	111.1	975.3	0.345	864.2	-60.5	
26	Spectrogram 1	1	49.776763280	50.009705744	24.7	963.0	0.233	938.3	-58.8	
27	Spectrogram 1	1	50.039901990	50.221079462	86.4	604.9	0.181	518.5	-60.5	
28	Spectrogram 1	1	50.415198183	50.570493159	148.1	666.7	0.155	518.5	-59.6	
29	Spectrogram 1	1	50.796718277	50.926130757	148.1	864.2	0.129	716.0	-57.9	
