Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	1.225104814	1.872167216	192.1	951.5	0.647	759.5	-66.5	
2	Spectrogram 1	1	39.405830661	39.625831877	209.5	680.9	0.220	471.4	-71.7	
3	Spectrogram 1	1	40.617994227	41.191722890	165.9	1222.2	0.574	1056.3	-64.2	
4	Spectrogram 1	1	38.169307936	38.635192865	183.3	759.5	0.466	576.2	-76.8	
5	Spectrogram 1	1	46.579392928	46.911551627	0.0	1178.5	0.332	1178.5	-57.4	
6	Spectrogram 1	1	49.357447506	50.004509908	43.6	1667.4	0.647	1623.7	-54.9	
7	Spectrogram 1	1	52.142243693	52.383813656	96.0	750.8	0.242	654.7	-65.1	
8	Spectrogram 1	1	54.204215880	54.721865802	61.1	969.0	0.518	907.9	-57.7	
9	Spectrogram 1	1	54.747748298	55.368928204	43.6	1073.8	0.621	1030.1	-60.5	
10	Spectrogram 1	1	57.414912532	57.729816234	8.7	1038.8	0.315	1030.1	-57.2	
11	Spectrogram 1	1	58.027464939	58.303544897	78.6	864.2	0.276	785.7	-53.4	
12	Spectrogram 1	1	58.247466156	58.471781122	96.0	654.7	0.224	558.7	-58.8	
13	Spectrogram 1	1	59.804729669	60.210222108	87.3	1030.1	0.405	942.8	-57.6	
14	Spectrogram 1	1	63.247633737	63.631557429	69.8	1108.7	0.384	1038.8	-56.7	
15	Spectrogram 1	1	66.304878003	66.490369225	113.5	689.6	0.185	576.2	-60.7	
16	Spectrogram 1	1	66.632722954	66.943312907	113.5	768.2	0.311	654.7	-55.3	
17	Spectrogram 1	1	67.297040353	67.689591544	0.0	803.1	0.393	803.1	-52.3	
18	Spectrogram 1	1	68.064887737	68.397046436	104.8	724.6	0.332	619.8	-38.9	
19	Spectrogram 1	1	69.837838718	70.070781182	34.9	846.8	0.233	811.9	-53.4	
20	Spectrogram 1	1	72.357653666	72.551772387	0.0	733.3	0.194	733.3	-52.8	
21	Spectrogram 1	1	72.702753614	73.043539812	113.5	759.5	0.341	646.0	-50.2	
22	Spectrogram 1	1	73.474914747	73.604327227	113.5	707.1	0.129	593.6	-51.2	
23	Spectrogram 1	1	73.789818449	74.109035901	52.4	637.3	0.319	584.9	-48.3	
24	Spectrogram 1	1	75.796979033	76.073058991	78.6	628.5	0.276	550.0	-43.2	
25	Spectrogram 1	1	76.051490244	76.340511451	78.6	689.6	0.289	611.1	-46.5	
26	Spectrogram 1	1	76.284432709	76.573453915	69.8	611.1	0.289	541.2	-48.1	
27	Spectrogram 1	1	75.576977816	75.727959044	69.8	523.8	0.151	453.9	-57.9	
28	Spectrogram 1	1	80.303589839	80.605552293	122.2	628.5	0.302	506.3	-53.5	
29	Spectrogram 1	1	81.576145896	81.985952084	69.8	672.2	0.410	602.4	-51.3	
30	Spectrogram 1	1	82.395758272	82.827133206	61.1	768.2	0.431	707.1	-52.1	
31	Spectrogram 1	1	85.643648975	85.980121424	61.1	742.0	0.336	680.9	-51.2	
32	Spectrogram 1	1	85.919728933	86.264828881	165.9	794.4	0.345	628.5	-53.9	
33	Spectrogram 1	1	86.886008787	87.118951252	139.7	689.6	0.233	550.0	-48.7	
34	Spectrogram 1	1	87.114637502	87.395031210	148.4	646.0	0.280	497.6	-49.9	
35	Spectrogram 1	1	88.102486102	88.469154797	61.1	724.6	0.367	663.5	-57.1	
36	Spectrogram 1	1	89.736086603	89.912950327	122.2	619.8	0.177	497.6	-52.8	
37	Spectrogram 1	1	91.051780154	91.176878885	43.6	619.8	0.125	576.2	-56.1	
38	Spectrogram 1	1	91.280408869	91.517665083	96.0	759.5	0.237	663.5	-48.8	
39	Spectrogram 1	1	91.892961276	92.233747475	165.9	654.7	0.341	488.9	-56.7	
40	Spectrogram 1	1	97.143273143	97.363274359	104.8	584.9	0.220	480.1	-62.2	
41	Spectrogram 1	1	97.276999373	97.704060558	52.4	820.6	0.427	768.2	-54.5	
42	Spectrogram 1	1	99.285161081	99.595751034	113.5	742.0	0.311	628.5	-66.9	
44	Spectrogram 1	1	100.764777107	101.342819519	113.5	1134.9	0.578	1021.4	-49.9	
45	Spectrogram 1	1	102.451453101	102.779298051	113.5	829.3	0.328	715.8	-53.0	
46	Spectrogram 1	1	102.673562922	103.040231617	43.6	1230.9	0.367	1187.2	-53.9	
47	Spectrogram 1	1	105.309263773	105.529264989	96.0	611.1	0.220	515.1	-61.7	
48	Spectrogram 1	1	106.246614519	106.759950691	43.6	1248.3	0.513	1204.7	-57.2	
49	Spectrogram 1	1	106.665048205	106.923873166	157.1	829.3	0.259	672.2	-62.8	
50	Spectrogram 1	1	108.463881683	108.787412884	165.9	1099.9	0.324	934.1	-56.5	
51	Spectrogram 1	1	118.265890857	118.697265792	34.9	969.0	0.431	934.1	-56.3	
52	Spectrogram 1	1	124.474121092	124.771769797	69.8	1161.1	0.298	1091.2	-60.1	
