Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	23.496641515	24.217878665	145.4	1869.8	0.721	1724.4	-63.0	
2	Spectrogram 1	1	27.417251091	27.829748128	20.8	374.0	0.412	353.2	-41.0	
3	Spectrogram 1	1	35.386686019	35.690364819	90.0	900.3	0.304	810.2	-52.4	
4	Spectrogram 1	1	35.776407145	36.102861856	159.3	858.7	0.326	699.4	-54.9	
5	Spectrogram 1	1	40.387341479	40.556895475	69.3	581.7	0.170	512.5	-63.4	
6	Spectrogram 1	1	41.192090299	41.589403396	138.5	1059.6	0.397	921.1	-57.4	
7	Spectrogram 1	1	47.136572099	47.384576452	83.1	477.8	0.248	394.7	-62.3	
8	Spectrogram 1	1	52.122117389	52.367591085	221.6	976.5	0.245	754.8	-51.1	
9	Spectrogram 1	1	54.675185232	54.882699079	117.7	983.4	0.208	865.7	-54.2	
10	Spectrogram 1	1	55.077559642	55.540669812	90.0	872.6	0.463	782.5	-48.5	
11	Spectrogram 1	1	56.216355143	56.401093079	83.1	727.1	0.185	644.0	-51.3	
12	Spectrogram 1	1	56.638974806	56.889509816	131.6	741.0	0.251	609.4	-52.8	
13	Spectrogram 1	1	57.894366995	58.175269886	62.3	824.1	0.281	761.8	-39.2	
14	Spectrogram 1	1	59.093898256	59.488680696	48.5	651.0	0.395	602.5	-55.0	
15	Spectrogram 1	1	62.618942155	62.874538479	110.8	810.2	0.256	699.4	-52.2	
16	Spectrogram 1	1	63.876678519	64.089253679	145.4	803.3	0.213	657.9	-52.5	
17	Spectrogram 1	1	70.092491799	70.343026809	103.9	754.8	0.251	651.0	-55.0	
18	Spectrogram 1	1	77.221138552	77.453958965	228.5	921.1	0.233	692.5	-50.9	
19	Spectrogram 1	1	78.820513566	79.048272666	117.7	692.5	0.228	574.8	-52.8	
20	Spectrogram 1	1	81.925047368	82.185705005	55.4	671.7	0.261	616.3	-51.4	
21	Spectrogram 1	1	96.130113035	96.269299152	90.0	498.6	0.139	408.6	-49.8	
22	Spectrogram 1	1	96.874126095	97.023434839	55.4	533.2	0.149	477.8	-52.9	
23	Spectrogram 1	1	98.044135772	98.373121138	228.5	831.0	0.329	602.5	-46.2	
24	Spectrogram 1	1	99.236075062	99.772574275	76.2	761.8	0.536	685.6	-45.6	
25	Spectrogram 1	1	103.458607895	103.688897652	180.1	678.7	0.230	498.6	-50.3	
26	Spectrogram 1	1	106.446288872	106.843601969	83.1	1073.4	0.397	990.3	-56.4	
27	Spectrogram 1	1	126.358284519	126.545553112	297.8	955.7	0.187	657.9	-51.7	
