Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	0.595779362	0.904611930	41.6	921.1	0.309	879.5	-53.3	
2	Spectrogram 1	1	9.239463364	9.609089744	48.5	581.7	0.370	533.2	-48.9	
3	Spectrogram 1	1	9.937376331	10.095440244	152.4	803.3	0.158	651.0	-51.1	
4	Spectrogram 1	1	10.669333834	10.805511973	159.3	921.1	0.136	761.8	-50.5	
5	Spectrogram 1	1	16.324452790	16.567628039	27.7	623.3	0.243	595.6	-61.5	
6	Spectrogram 1	1	18.251734336	19.190390801	103.9	1890.6	0.939	1786.7	-54.8	
7	Spectrogram 1	1	20.464629110	20.690782093	97.0	810.2	0.226	713.3	-46.0	
8	Spectrogram 1	1	21.301151970	21.541895467	62.3	741.0	0.241	678.7	-51.0	
9	Spectrogram 1	1	28.256509412	28.543456207	103.9	761.8	0.287	657.9	-61.4	
10	Spectrogram 1	1	30.910892797	31.163795057	27.7	706.4	0.253	678.7	-63.4	
11	Spectrogram 1	1	35.576312011	36.245043948	152.4	1191.1	0.669	1038.8	-54.6	
12	Spectrogram 1	1	39.807133896	40.091648939	34.6	1094.2	0.285	1059.6	-52.3	
13	Spectrogram 1	1	51.672493827	52.353384527	90.0	1205.0	0.681	1115.0	-57.9	
