Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	4.300808098	5.008262991	74.8	2007.5	0.707	1932.7	-54.8	
2	Spectrogram 1	1	29.672681335	30.086801273	74.8	822.9	0.414	748.1	-54.4	
3	Spectrogram 1	1	33.451525762	33.744860718	123.4	978.7	0.293	855.2	-61.5	
4	Spectrogram 1	1	34.197804399	34.642120582	123.4	1410.7	0.444	1287.3	-51.7	
5	Spectrogram 1	1	34.758591814	34.939769287	52.9	661.3	0.181	608.4	-54.4	
6	Spectrogram 1	1	35.957344343	36.531073006	61.7	1507.7	0.574	1446.0	-53.5	
7	Spectrogram 1	1	48.342490993	49.110338376	132.3	1384.2	0.768	1252.0	-60.4	
8	Spectrogram 1	1	52.291633958	52.843793875	114.6	581.9	0.552	467.3	-57.6	
9	Spectrogram 1	1	53.676347498	54.068898689	88.2	784.7	0.393	696.5	-50.0	
10	Spectrogram 1	1	54.448508631	54.970472302	185.2	1349.0	0.522	1163.8	-48.9	
11	Spectrogram 1	1	57.107980908	57.617003331	202.8	1252.0	0.509	1049.2	-49.1	
12	Spectrogram 1	1	60.075840458	60.330351669	70.5	925.8	0.255	855.2	-59.0	
13	Spectrogram 1	1	69.535233863	69.720725084	176.3	555.5	0.185	379.1	-51.6	
14	Spectrogram 1	1	71.567009804	71.843089763	220.4	802.3	0.276	581.9	-51.4	
15	Spectrogram 1	1	73.424921802	74.050415457	229.2	1507.7	0.625	1278.4	-51.8	
16	Spectrogram 1	1	76.267682621	76.694743806	97.0	934.6	0.427	837.6	-49.5	
17	Spectrogram 1	1	78.700307765	78.972073974	105.8	969.8	0.272	864.0	-55.3	
18	Spectrogram 1	1	79.054035211	79.183447692	229.2	661.3	0.129	432.0	-60.5	
19	Spectrogram 1	1	82.620989300	83.035109238	105.8	1260.8	0.414	1155.0	-51.1	
20	Spectrogram 1	1	83.255110454	83.768446626	61.7	1031.6	0.513	969.8	-38.5	
21	Spectrogram 1	1	88.640825487	89.335339132	70.5	1216.7	0.695	1146.2	-50.9	
22	Spectrogram 1	1	95.849005121	96.245870060	61.7	881.7	0.397	820.0	-54.7	
23	Spectrogram 1	1	96.798029977	97.078423684	79.4	961.0	0.280	881.7	-54.7	
24	Spectrogram 1	1	99.006669642	99.218043360	52.9	784.7	0.211	731.8	-60.5	
25	Spectrogram 1	1	99.274122101	99.589025803	114.6	899.3	0.315	784.7	-52.8	
26	Spectrogram 1	1	100.270878868	100.607351317	44.1	881.7	0.336	837.6	-54.0	
