Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	36.380977709	37.166433766	131.6	1468.1	0.785	1336.6	-50.0	
2	Spectrogram 1	1	42.191438100	42.891782820	103.9	1184.2	0.700	1080.3	-60.4	
3	Spectrogram 1	1	46.196534466	46.777723313	110.8	962.6	0.581	851.8	-58.8	
4	Spectrogram 1	1	47.694720222	48.263750307	34.6	1045.7	0.569	1011.1	-59.5	
5	Spectrogram 1	1	48.767123074	49.209702029	69.3	1108.0	0.443	1038.8	-56.7	
6	Spectrogram 1	1	54.501070959	54.780722496	55.4	775.6	0.280	720.2	-66.1	
7	Spectrogram 1	1	56.522684790	57.079556112	166.2	2015.2	0.557	1849.0	-62.9	
8	Spectrogram 1	1	58.037666596	58.541039364	117.7	1232.7	0.503	1115.0	-59.1	
9	Spectrogram 1	1	60.971764619	61.535931199	124.7	1038.8	0.564	914.1	-64.6	
10	Spectrogram 1	1	61.762084181	61.925011598	152.4	637.1	0.163	484.8	-60.8	
12	Spectrogram 1	1	62.134142313	62.440543128	138.5	720.2	0.306	581.7	-57.5	
13	Spectrogram 1	1	63.592467244	64.039909704	103.9	1128.8	0.447	1024.9	-61.7	
14	Spectrogram 1	1	67.711129409	67.985917441	34.6	775.6	0.275	741.0	-63.3	
15	Spectrogram 1	1	71.544950800	72.400927679	110.8	1606.6	0.856	1495.8	-52.5	
16	Spectrogram 1	1	77.117550396	77.433678221	90.0	1004.2	0.316	914.1	-59.8	
17	Spectrogram 1	1	78.362607675	78.637395708	41.6	990.3	0.275	948.8	-57.7	
18	Spectrogram 1	1	80.416862243	80.694082028	83.1	747.9	0.277	664.8	-61.6	
19	Spectrogram 1	1	80.912939753	81.146387992	124.7	671.7	0.233	547.1	-58.7	
20	Spectrogram 1	1	81.319042420	81.627874987	62.3	470.9	0.309	408.6	-57.6	
21	Spectrogram 1	1	82.717300107	83.033427931	55.4	983.4	0.316	928.0	-54.4	
22	Spectrogram 1	1	82.971932607	83.295355689	90.0	1115.0	0.323	1024.9	-57.1	
23	Spectrogram 1	1	84.139173806	84.486914414	41.6	720.2	0.348	678.7	-53.5	
24	Spectrogram 1	1	86.044891084	86.368314167	103.9	1011.1	0.323	907.2	-52.0	
25	Spectrogram 1	1	94.009758909	94.252934158	62.3	699.4	0.243	637.1	-66.0	
26	Spectrogram 1	1	98.249682967	98.631468109	55.4	768.7	0.382	713.3	-55.8	
27	Spectrogram 1	1	100.058906826	100.713048248	34.6	637.1	0.654	602.5	-53.9	
28	Spectrogram 1	1	115.730150141	116.527764961	83.1	2216.1	0.798	2133.0	-52.7	
