Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	0.286876990	0.893568819	246.3	2955.7	0.607	2709.4	-68.0	
2	Spectrogram 1	1	9.392409325	10.204443005	246.3	3337.4	0.812	3091.1	-58.8	
3	Spectrogram 1	1	16.991665736	17.977928864	110.8	3263.5	0.986	3152.7	-51.2	
4	Spectrogram 1	1	23.281454869	24.059264907	270.9	2500.0	0.778	2229.1	-59.6	
5	Spectrogram 1	1	24.544618371	24.874409827	172.4	1416.3	0.330	1243.8	-55.8	
6	Spectrogram 1	1	25.157532681	25.527770259	455.7	2032.0	0.370	1576.4	-63.4	
7	Spectrogram 1	1	27.599194064	28.100103728	147.8	2204.4	0.501	2056.7	-58.3	
8	Spectrogram 1	1	29.783284651	30.324640437	147.8	1280.8	0.541	1133.0	-54.8	
9	Spectrogram 1	1	30.923652961	31.272111858	307.9	1527.1	0.348	1219.2	-56.1	
10	Spectrogram 1	1	31.293890539	31.545900991	455.7	1453.2	0.252	997.5	-52.9	
11	Spectrogram 1	1	31.573902153	31.841468806	221.7	1428.6	0.268	1206.9	-51.3	
12	Spectrogram 1	1	33.098409827	33.415756323	135.5	1133.0	0.317	997.5	-54.3	
13	Spectrogram 1	1	35.205730270	35.286622514	87.1	670.5	0.081	583.5	-62.9	
14	Spectrogram 1	1	39.827099993	40.128890288	209.0	1245.3	0.302	1036.3	-52.8	
15	Spectrogram 1	1	40.499127866	40.769805759	156.7	1288.8	0.271	1132.1	-50.8	
16	Spectrogram 1	1	45.581867312	45.864990166	78.4	818.6	0.283	740.2	-47.7	
17	Spectrogram 1	1	50.272544044	50.490330854	95.8	1132.1	0.218	1036.3	-47.6	
18	Spectrogram 1	1	51.009403769	51.678320402	121.9	2002.9	0.669	1881.0	-48.3	
19	Spectrogram 1	1	56.076998295	56.310341306	43.5	1410.7	0.233	1367.2	-42.4	
20	Spectrogram 1	1	78.064932097	78.848964615	252.5	2508.0	0.784	2255.4	-65.6	
