Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	1.910990960	2.601190856	160.5	1851.9	0.690	1691.4	-64.4	
2	Spectrogram 1	1	32.122282697	32.394048906	86.4	592.6	0.272	506.2	-72.9	
3	Spectrogram 1	1	39.450273633	40.114591032	98.8	1629.6	0.664	1530.9	-60.7	
4	Spectrogram 1	1	44.147578557	44.324442280	98.8	827.2	0.177	728.4	-59.4	
5	Spectrogram 1	1	46.287198233	46.662494426	98.8	728.4	0.375	629.6	-59.1	
6	Spectrogram 1	1	47.257791836	47.456224306	24.7	802.5	0.198	777.8	-54.2	
7	Spectrogram 1	1	48.810741600	49.108390305	123.5	728.4	0.298	604.9	-61.1	
8	Spectrogram 1	1	48.301719177	48.655446624	123.5	679.0	0.354	555.6	-68.0	
9	Spectrogram 1	1	50.072567017	50.296881983	197.5	777.8	0.224	580.2	-52.0	
10	Spectrogram 1	1	50.732570667	50.956885633	61.7	851.9	0.224	790.1	-57.8	
11	Spectrogram 1	1	56.786222941	56.863870430	37.0	642.0	0.078	604.9	-52.5	
12	Spectrogram 1	1	61.413521451	61.663718913	172.8	777.8	0.250	604.9	-48.3	
13	Spectrogram 1	1	63.382563939	63.641388900	37.0	543.2	0.259	506.2	-50.2	
14	Spectrogram 1	1	68.985661009	69.184093479	26.2	558.7	0.198	532.5	-40.6	
15	Spectrogram 1	1	72.160164837	72.436244795	78.6	672.2	0.276	593.6	-51.7	
16	Spectrogram 1	1	73.795075839	74.075469547	26.2	750.8	0.280	724.6	-52.0	
17	Spectrogram 1	1	76.445643147	76.587996876	200.8	680.9	0.142	480.1	-53.9	
18	Spectrogram 1	1	76.829566839	77.058195554	96.0	576.2	0.229	480.1	-47.4	
19	Spectrogram 1	1	79.146620972	79.310543447	270.6	698.4	0.164	427.8	-49.6	
20	Spectrogram 1	1	80.194862063	80.419177029	0.0	584.9	0.224	584.9	-52.3	
21	Spectrogram 1	1	81.079180679	81.445849373	61.1	646.0	0.367	584.9	-60.7	
22	Spectrogram 1	1	81.920361801	82.110166773	270.6	768.2	0.190	497.6	-53.2	
23	Spectrogram 1	1	82.269775498	82.481149216	244.4	785.7	0.211	541.2	-56.9	
24	Spectrogram 1	1	85.862617859	86.220659055	244.4	698.4	0.358	453.9	-61.4	
25	Spectrogram 1	1	87.540666355	87.855570057	227.0	733.3	0.315	506.3	-55.5	
26	Spectrogram 1	1	88.441824277	88.899081708	244.4	742.0	0.457	497.6	-56.5	
27	Spectrogram 1	1	91.021446386	91.508900062	218.2	750.8	0.487	532.5	-55.3	
28	Spectrogram 1	1	92.707564022	93.035408972	104.8	646.0	0.328	541.2	-52.1	
29	Spectrogram 1	1	93.842080100	94.062081317	244.4	602.4	0.220	357.9	-52.2	
30	Spectrogram 1	1	94.148356304	94.381298768	244.4	532.5	0.233	288.1	-58.7	
31	Spectrogram 1	1	94.398553766	94.666006225	174.6	619.8	0.267	445.2	-59.6	
32	Spectrogram 1	1	96.935323717	97.280423664	305.5	1021.4	0.345	715.8	-55.6	
33	Spectrogram 1	1	97.750622343	98.100036040	200.8	759.5	0.349	558.7	-65.1	
34	Spectrogram 1	1	99.630858700	99.842232417	261.9	890.4	0.211	628.5	-59.5	
35	Spectrogram 1	1	103.310023624	103.624927326	52.4	742.0	0.315	689.6	-65.8	
36	Spectrogram 1	1	115.742404283	116.423976679	157.1	1789.6	0.682	1632.5	-64.8	
