Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	0.053254092	0.898046032	156.7	1637.1	0.845	1480.4	-69.6	
2	Spectrogram 1	1	9.530426278	10.617215909	121.9	2342.5	1.087	2220.6	-60.0	
3	Spectrogram 1	1	15.608818050	16.968405078	95.8	2368.6	1.360	2272.8	-54.4	
4	Spectrogram 1	1	23.070785934	24.214775019	252.5	2168.3	1.144	1915.8	-60.5	
5	Spectrogram 1	1	32.939982450	33.648375691	69.7	1314.9	0.708	1245.3	-61.1	
6	Spectrogram 1	1	42.809185682	43.178782156	43.5	1663.3	0.370	1619.7	-58.4	
7	Spectrogram 1	1	43.983974473	44.190772500	52.2	574.7	0.207	522.5	-60.9	
8	Spectrogram 1	1	45.290762005	45.660358478	34.8	1280.1	0.370	1245.3	-55.9	
9	Spectrogram 1	1	46.151218218	46.934410745	69.7	1550.1	0.783	1480.4	-59.2	
10	Spectrogram 1	1	47.374406547	47.563604742	78.4	609.6	0.189	531.2	-63.4	
11	Spectrogram 1	1	50.590775859	50.903172878	0.0	1219.1	0.312	1219.1	-52.8	
12	Spectrogram 1	1	52.588784885	52.865982240	78.4	653.1	0.277	574.7	-67.1	
13	Spectrogram 1	1	53.635974893	54.203569477	121.9	1663.3	0.568	1541.4	-59.7	
14	Spectrogram 1	1	55.783211501	56.386005749	148.0	1567.5	0.603	1419.4	-61.0	
15	Spectrogram 1	1	57.516794960	58.093189461	95.8	1375.9	0.576	1280.1	-58.7	
16	Spectrogram 1	1	60.187569477	60.526366245	69.7	1550.1	0.339	1480.4	-58.7	
17	Spectrogram 1	1	62.399598445	63.310389754	87.1	1820.0	0.911	1732.9	-59.7	
18	Spectrogram 1	1	63.257590258	63.763585430	87.1	1166.9	0.506	1079.8	-58.2	
19	Spectrogram 1	1	66.808784465	67.468778168	95.8	1393.3	0.660	1297.5	-62.6	
20	Spectrogram 1	1	70.758385556	71.453578923	87.1	1515.2	0.695	1428.1	-59.2	
21	Spectrogram 1	1	71.655976992	72.183971954	26.1	1201.7	0.528	1175.6	-62.1	
22	Spectrogram 1	1	75.223196388	75.795190930	95.8	1140.8	0.572	1045.0	-73.3	
23	Spectrogram 1	1	76.424384927	77.049178965	104.5	1262.7	0.625	1158.2	-57.9	
24	Spectrogram 1	1	77.304376530	77.502374641	17.4	644.4	0.198	627.0	-64.1	
25	Spectrogram 1	1	78.262791812	78.914761165	52.2	1114.7	0.652	1062.4	-64.9	
26	Spectrogram 1	1	78.834786354	79.353981400	34.8	1036.3	0.519	1001.4	-58.8	
27	Spectrogram 1	1	81.562399410	82.050794750	78.4	879.5	0.488	801.2	-66.1	
28	Spectrogram 1	1	82.323592147	83.111184633	87.1	1854.8	0.788	1767.8	-57.7	
29	Spectrogram 1	1	84.153974683	84.651169939	43.5	1149.5	0.497	1105.9	-59.7	
30	Spectrogram 1	1	87.731983289	88.374377160	0.0	1149.5	0.642	1149.5	-57.3	
31	Spectrogram 1	1	88.950771660	89.623965237	209.0	1375.9	0.673	1166.9	-46.6	
32	Spectrogram 1	1	90.238100986	90.378899643	191.6	862.1	0.141	670.5	-60.3	
33	Spectrogram 1	1	90.788095739	91.153292254	174.2	844.7	0.365	670.5	-60.8	
34	Spectrogram 1	1	92.508479324	92.816476385	226.4	783.7	0.308	557.3	-57.7	
35	Spectrogram 1	1	94.000065092	94.303662195	182.9	1071.1	0.304	888.2	-60.8	
36	Spectrogram 1	1	97.156881381	97.552877603	95.8	740.2	0.396	644.4	-47.6	
37	Spectrogram 1	1	109.521275461	109.750073278	104.5	731.5	0.229	627.0	-67.6	
38	Spectrogram 1	1	110.432066771	110.687264336	104.5	853.4	0.255	748.9	-58.5	
39	Spectrogram 1	1	117.706882850	117.926880751	200.3	1088.5	0.220	888.2	-62.3	
