Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	5.525654788	6.181344689	136.8	1927.9	0.656	1791.0	-59.5	
2	Spectrogram 1	1	35.025112114	35.659233268	131.9	1372.0	0.634	1240.1	-58.6	
3	Spectrogram 1	1	40.572869806	40.930911002	105.5	993.8	0.358	888.3	-58.5	
4	Spectrogram 1	1	42.514057012	42.850529461	123.1	1046.6	0.336	923.5	-54.5	
5	Spectrogram 1	1	45.446995827	45.869743263	61.6	1108.2	0.423	1046.6	-52.3	
6	Spectrogram 1	1	46.025941809	46.306335517	123.1	817.9	0.280	694.8	-54.3	
7	Spectrogram 1	1	49.399293798	49.671060007	105.5	817.9	0.272	712.4	-54.1	
8	Spectrogram 1	1	49.981620760	50.223190723	96.7	826.7	0.242	730.0	-50.8	
9	Spectrogram 1	1	50.205935726	50.507898180	149.5	844.3	0.302	694.8	-52.3	
10	Spectrogram 1	1	51.267118065	51.396530546	184.7	659.6	0.129	474.9	-59.1	
11	Spectrogram 1	1	52.263594164	52.656145355	149.5	809.1	0.393	659.6	-56.9	
12	Spectrogram 1	1	53.907132665	54.109878884	149.5	536.5	0.203	387.0	-61.0	
13	Spectrogram 1	1	55.504755820	55.823973272	87.9	879.5	0.319	791.5	-53.6	
14	Spectrogram 1	1	55.811032024	56.091425731	105.5	923.5	0.280	817.9	-53.9	
15	Spectrogram 1	1	57.415746780	57.709081736	131.9	650.8	0.293	518.9	-51.8	
16	Spectrogram 1	1	58.744381579	59.080854028	79.2	721.2	0.336	642.0	-50.8	
17	Spectrogram 1	1	60.236938853	60.431057573	123.1	659.6	0.194	536.5	-61.4	
18	Spectrogram 1	1	56.820449371	56.911038107	474.9	1037.8	0.091	562.9	-53.2	
19	Spectrogram 1	1	61.988118644	62.389297333	105.5	826.7	0.401	721.2	-55.7	
20	Spectrogram 1	1	62.484199818	62.837927265	96.7	791.5	0.354	694.8	-53.6	
21	Spectrogram 1	1	62.738711030	62.975967244	123.1	659.6	0.237	536.5	-48.6	
22	Spectrogram 1	1	62.911261004	63.157144716	61.6	536.5	0.246	474.9	-47.7	
23	Spectrogram 1	1	63.040673484	63.321067192	44.0	580.5	0.280	536.5	-46.8	
24	Spectrogram 1	1	63.308125944	63.528127160	140.7	809.1	0.220	668.4	-49.0	
25	Spectrogram 1	1	63.704990883	64.006953338	70.4	562.9	0.302	492.5	-46.9	
26	Spectrogram 1	1	64.063032079	64.308915792	35.2	545.3	0.246	510.1	-46.4	
27	Spectrogram 1	1	64.861075708	65.111273170	61.6	730.0	0.250	668.4	-47.2	
28	Spectrogram 1	1	66.787118065	67.007119282	35.2	562.9	0.220	527.7	-45.1	
29	Spectrogram 1	1	67.231434248	67.447121715	52.8	712.4	0.216	659.6	-48.3	
30	Spectrogram 1	1	67.709391835	67.886255559	158.3	721.2	0.177	562.9	-47.4	
31	Spectrogram 1	1	67.713705585	67.946648049	61.6	580.5	0.233	518.9	-47.9	
32	Spectrogram 1	1	68.239983005	68.429787976	52.8	545.3	0.190	492.5	-46.6	
33	Spectrogram 1	1	68.347826739	68.580769203	79.2	474.9	0.233	395.8	-47.4	
34	Spectrogram 1	1	68.796456671	68.882731658	70.4	510.1	0.086	439.7	-50.3	
35	Spectrogram 1	1	69.210576608	69.339989088	237.5	721.2	0.129	483.7	-42.4	
36	Spectrogram 1	1	69.167439114	69.486656566	149.5	589.3	0.319	439.7	-44.2	
37	Spectrogram 1	1	69.741167777	69.978423991	61.6	589.3	0.237	527.7	-45.4	
38	Spectrogram 1	1	69.987051490	70.168228963	87.9	633.2	0.181	545.3	-44.7	
39	Spectrogram 1	1	70.284700195	70.565093902	44.0	562.9	0.280	518.9	-47.9	
40	Spectrogram 1	1	71.233725051	71.565883751	44.0	554.1	0.332	510.1	-47.5	
41	Spectrogram 1	1	71.932218013	72.122022984	79.2	668.4	0.190	589.3	-45.6	
42	Spectrogram 1	1	73.170264075	73.364382796	87.9	545.3	0.194	457.3	-42.8	
43	Spectrogram 1	1	73.299676555	73.493795276	87.9	571.7	0.194	483.7	-41.8	
44	Spectrogram 1	1	73.360069046	73.541246519	70.4	457.3	0.181	387.0	-45.0	
45	Spectrogram 1	1	73.536932769	73.679286498	131.9	730.0	0.142	598.1	-48.7	
46	Spectrogram 1	1	73.938111459	74.188308921	52.8	466.1	0.250	413.4	-45.5	
47	Spectrogram 1	1	74.554977615	74.658507599	87.9	554.1	0.104	466.1	-52.8	
48	Spectrogram 1	1	74.990666299	75.115765030	158.3	598.1	0.125	439.7	-46.5	
49	Spectrogram 1	1	75.232236262	75.447923730	105.5	571.7	0.216	466.1	-51.4	
50	Spectrogram 1	1	75.425867934	75.602731658	79.2	510.1	0.177	430.9	-45.0	
51	Spectrogram 1	1	75.896066613	76.077244086	79.2	554.1	0.181	474.9	-43.7	
52	Spectrogram 1	1	76.047047840	76.206656566	131.9	659.6	0.160	527.7	-45.2	
53	Spectrogram 1	1	76.129009078	76.340382796	149.5	598.1	0.211	448.5	-44.5	
54	Spectrogram 1	1	78.386970315	78.688932769	79.2	730.0	0.302	650.8	-47.3	
55	Spectrogram 1	1	79.149864284	79.322414258	114.3	545.3	0.173	430.9	-55.2	
56	Spectrogram 1	1	80.051437898	80.254184117	131.9	589.3	0.203	457.3	-54.8	
57	Spectrogram 1	1	81.173012728	81.375758947	44.0	598.1	0.203	554.1	-54.5	
58	Spectrogram 1	1	81.682035150	81.867526372	105.5	589.3	0.185	483.7	-48.9	
59	Spectrogram 1	1	81.798506383	81.979683855	96.7	589.3	0.181	492.5	-45.4	
60	Spectrogram 1	1	82.761941809	82.878413042	70.4	518.9	0.116	448.5	-54.8	
61	Spectrogram 1	1	85.729801359	85.992940069	61.6	562.9	0.263	501.3	-51.3	
62	Spectrogram 1	1	86.898569308	87.118570525	70.4	466.1	0.220	395.8	-45.3	
63	Spectrogram 1	1	87.808770420	88.063281631	96.7	598.1	0.255	501.3	-52.6	
64	Spectrogram 1	1	88.231517856	88.473087819	70.4	554.1	0.242	483.7	-48.5	
65	Spectrogram 1	1	89.827605114	90.168391312	105.5	703.6	0.341	598.1	-46.9	
66	Spectrogram 1	1	90.215842555	90.392706278	158.3	615.6	0.177	457.3	-51.8	
67	Spectrogram 1	1	90.457412518	90.573883751	70.4	457.3	0.116	387.0	-48.3	
68	Spectrogram 1	1	92.019113199	92.243428165	140.7	598.1	0.224	457.3	-54.1	
69	Spectrogram 1	1	93.753240436	93.904221663	52.8	659.6	0.151	606.8	-48.3	
70	Spectrogram 1	1	93.891280415	94.167360373	79.2	721.2	0.276	642.0	-49.3	
71	Spectrogram 1	1	94.296772853	94.469322827	255.1	703.6	0.173	448.5	-47.9	
72	Spectrogram 1	1	94.844619020	95.206973965	79.2	703.6	0.362	624.4	-52.0	
73	Spectrogram 1	1	96.112861328	96.449333777	44.0	571.7	0.336	527.7	-51.8	
74	Spectrogram 1	1	96.632915737	96.917623193	96.7	545.3	0.285	448.5	-48.6	
75	Spectrogram 1	1	96.969388185	97.249781893	79.2	580.5	0.280	501.3	-52.6	
76	Spectrogram 1	1	97.512920603	97.728608070	131.9	721.2	0.216	589.3	-51.4	
77	Spectrogram 1	1	97.676843078	98.043511773	184.7	941.1	0.367	756.4	-45.3	
78	Spectrogram 1	1	99.014105375	99.147831605	123.1	571.7	0.134	448.5	-47.7	
79	Spectrogram 1	1	101.050195067	101.270196283	79.2	738.8	0.220	659.6	-51.1	
80	Spectrogram 1	1	101.710169517	101.968994478	61.6	756.4	0.259	694.8	-52.7	
81	Spectrogram 1	1	102.892136838	103.120765553	87.9	694.8	0.229	606.8	-49.5	
