Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	8.350040594	9.331231232	130.6	1497.8	0.981	1367.2	-52.5	
2	Spectrogram 1	1	9.463229973	10.066024221	191.6	1732.9	0.603	1541.4	-54.1	
3	Spectrogram 1	1	19.149587320	20.302376320	87.1	2342.5	1.153	2255.4	-56.1	
4	Spectrogram 1	1	32.900423130	33.358018764	104.5	1271.4	0.458	1166.9	-54.5	
5	Spectrogram 1	1	33.014822038	33.608816371	95.8	1280.1	0.594	1184.3	-55.0	
6	Spectrogram 1	1	33.305219267	33.723215279	130.6	949.2	0.418	818.6	-56.8	
7	Spectrogram 1	1	34.374409066	34.814404868	43.5	905.7	0.440	862.1	-58.6	
8	Spectrogram 1	1	41.508001761	42.194395212	34.8	1158.2	0.686	1123.4	-61.1	
9	Spectrogram 1	1	43.479182953	44.183176236	296.1	1837.4	0.704	1541.4	-52.4	
10	Spectrogram 1	1	44.693571367	45.379964817	34.8	1358.5	0.686	1323.6	-60.6	
11	Spectrogram 1	1	46.350787613	46.953581862	104.5	1332.4	0.603	1227.9	-58.9	
12	Spectrogram 1	1	47.270378839	47.899572836	174.2	1210.4	0.629	1036.3	-62.3	
13	Spectrogram 1	1	52.927989587	53.557183583	235.1	1193.0	0.629	957.9	-57.0	
14	Spectrogram 1	1	53.218386816	53.389985179	78.4	801.2	0.172	722.8	-50.5	
15	Spectrogram 1	1	53.653982660	54.151177916	156.7	1166.9	0.497	1010.2	-59.5	
16	Spectrogram 1	1	54.384375691	54.921170569	69.7	1027.6	0.537	957.9	-63.0	
17	Spectrogram 1	1	55.655963558	55.937560871	69.7	801.2	0.282	731.5	-61.1	
18	Spectrogram 1	1	55.950770821	56.307167420	121.9	931.8	0.356	809.9	-61.8	
19	Spectrogram 1	1	56.430366245	56.747163222	104.5	940.5	0.317	836.0	-63.9	
20	Spectrogram 1	1	57.539583751	58.137978042	43.5	1097.2	0.598	1053.7	-48.1	
21	Spectrogram 1	1	58.133578084	58.573573885	113.2	923.1	0.440	809.9	-47.8	
22	Spectrogram 1	1	58.384375691	58.912370653	113.2	923.1	0.528	809.9	-45.9	
23	Spectrogram 1	1	58.802371702	59.119168680	78.4	992.7	0.317	914.4	-53.6	
24	Spectrogram 1	1	59.440365615	59.721962928	104.5	801.2	0.282	696.7	-63.4	
25	Spectrogram 1	1	60.306793071	60.795188411	165.5	914.4	0.488	748.9	-60.3	
26	Spectrogram 1	1	61.384782786	61.701579763	148.0	661.8	0.317	513.8	-54.4	
27	Spectrogram 1	1	61.525581442	61.732379469	148.0	627.0	0.207	479.0	-52.4	
28	Spectrogram 1	1	61.604780686	61.802778797	113.2	583.5	0.198	470.2	-52.6	
29	Spectrogram 1	1	61.908377790	62.220774809	95.8	618.3	0.312	522.5	-49.2	
30	Spectrogram 1	1	62.031576614	62.282374221	61.0	557.3	0.251	496.4	-48.2	
31	Spectrogram 1	1	62.497972164	62.744369813	95.8	896.9	0.246	801.2	-47.1	
32	Spectrogram 1	1	62.594771241	62.779569477	104.5	513.8	0.185	409.3	-43.1	
33	Spectrogram 1	1	62.695970275	62.951167840	148.0	653.1	0.255	505.1	-42.3	
34	Spectrogram 1	1	62.849968806	63.003967336	104.5	505.1	0.154	400.6	-40.2	
35	Spectrogram 1	1	63.188765573	63.659561081	87.1	957.9	0.471	870.8	-56.0	
36	Spectrogram 1	1	63.740810074	64.013607471	217.7	1001.4	0.273	783.7	-47.0	
37	Spectrogram 1	1	63.608811333	63.780409696	69.7	505.1	0.172	435.4	-50.3	
38	Spectrogram 1	1	63.736410116	64.167606001	69.7	696.7	0.431	627.0	-47.7	
39	Spectrogram 1	1	64.123606421	64.304004700	52.2	827.3	0.180	775.0	-50.7	
40	Spectrogram 1	1	64.308404658	64.506402769	261.2	731.5	0.198	470.2	-47.9	
41	Spectrogram 1	1	64.304004700	64.519602643	156.7	452.8	0.216	296.1	-46.3	
42	Spectrogram 1	1	64.563602223	64.796799998	174.2	766.3	0.233	592.2	-54.5	
43	Spectrogram 1	1	64.766000292	65.139996723	191.6	896.9	0.374	705.4	-51.8	
44	Spectrogram 1	1	64.889199116	65.166396472	130.6	792.4	0.277	661.8	-50.5	
45	Spectrogram 1	1	65.065197437	65.395194288	148.0	1088.5	0.330	940.5	-55.3	
46	Spectrogram 1	1	65.452393743	65.896789503	61.0	1367.2	0.444	1306.2	-55.9	
47	Spectrogram 1	1	66.292785724	66.609582702	104.5	809.9	0.317	705.4	-50.3	
48	Spectrogram 1	1	66.380784885	66.684381988	43.5	757.6	0.304	714.1	-47.8	
49	Spectrogram 1	1	66.481983919	66.728381568	113.2	714.1	0.246	600.9	-46.6	
50	Spectrogram 1	1	66.574383037	66.794380938	113.2	592.2	0.220	479.0	-46.8	
51	Spectrogram 1	1	67.507174137	67.705172248	8.7	766.3	0.198	757.6	-47.4	
52	Spectrogram 1	1	67.727172038	67.951569897	209.0	827.3	0.224	618.3	-36.0	
53	Spectrogram 1	1	67.713972164	67.977969645	104.5	548.6	0.264	444.1	-30.9	
54	Spectrogram 1	1	67.700772290	67.898770401	61.0	339.6	0.198	278.7	-42.9	
55	Spectrogram 1	1	67.938370023	68.206767462	174.2	748.9	0.268	574.7	-38.7	
56	Spectrogram 1	1	68.259566959	68.585163852	113.2	722.8	0.326	609.6	-50.4	
57	Spectrogram 1	1	68.855611039	68.992009738	52.2	766.3	0.136	714.1	-48.4	
58	Spectrogram 1	1	68.948010158	69.150408226	121.9	635.7	0.202	513.8	-53.2	
59	Spectrogram 1	1	69.339606421	69.709202895	113.2	879.5	0.370	766.3	-51.7	
60	Spectrogram 1	1	69.612403818	69.916000922	104.5	809.9	0.304	705.4	-49.5	
61	Spectrogram 1	1	70.259197647	70.496795380	87.1	888.2	0.238	801.2	-48.3	
62	Spectrogram 1	1	70.276797479	70.531995044	104.5	470.2	0.255	365.7	-46.1	
63	Spectrogram 1	1	70.589194498	70.835592147	121.9	940.5	0.246	818.6	-47.8	
64	Spectrogram 1	1	70.461595716	70.901591518	139.3	792.4	0.440	653.1	-49.0	
65	Spectrogram 1	1	70.659593827	70.870791812	121.9	522.5	0.211	400.6	-44.5	
66	Spectrogram 1	1	70.916008478	71.166806085	165.5	609.6	0.251	444.1	-49.1	
67	Spectrogram 1	1	71.061207093	71.303204784	61.0	496.4	0.242	435.4	-44.6	
68	Spectrogram 1	1	71.232805456	71.532002601	113.2	661.8	0.299	548.6	-47.7	
69	Spectrogram 1	1	71.457203315	71.624401719	78.4	705.4	0.167	627.0	-49.6	
70	Spectrogram 1	1	71.540802517	71.782800208	182.9	566.0	0.242	383.2	-49.0	
71	Spectrogram 1	1	72.460393743	72.579192609	148.0	609.6	0.119	461.5	-41.0	
72	Spectrogram 1	1	72.565992735	72.790390594	174.2	592.2	0.224	418.0	-46.2	
73	Spectrogram 1	1	73.107187571	73.393184843	182.9	748.9	0.286	566.0	-54.4	
74	Spectrogram 1	1	73.608782786	73.828780686	69.7	418.0	0.220	348.3	-53.4	
75	Spectrogram 1	1	74.325615027	74.572012676	87.1	583.5	0.246	496.4	-46.1	
76	Spectrogram 1	1	74.532413054	74.770010787	113.2	548.6	0.238	435.4	-45.6	
77	Spectrogram 1	1	74.664411795	74.888809654	156.7	566.0	0.224	409.3	-46.6	
78	Spectrogram 1	1	74.783210661	75.157207093	95.8	592.2	0.374	496.4	-51.0	
79	Spectrogram 1	1	75.865600334	76.147197647	104.5	862.1	0.282	757.6	-50.8	
80	Spectrogram 1	1	75.922799788	76.270396472	174.2	809.9	0.348	635.7	-50.7	
81	Spectrogram 1	1	76.617993155	76.930390174	61.0	574.7	0.312	513.8	-57.1	
82	Spectrogram 1	1	76.815991266	77.044789083	121.9	818.6	0.229	696.7	-54.9	
