Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	15.411646834	16.321122269	124.8	1721.4	0.909	1596.6	-54.5	
1	Spectrogram Slice 1	1	15.411646834	16.321122269	124.8	1721.4	0.909	1596.6	-54.8	
2	Spectrogram 1	1	25.323662041	25.564405539	65.7	834.4	0.241	768.7	-64.8	
2	Spectrogram Slice 1	1	25.323662041	25.564405539	65.7	834.4	0.241	768.7	-65.0	
3	Spectrogram 1	1	32.908050484	33.445467786	52.6	893.6	0.537	841.0	-64.8	
3	Spectrogram Slice 1	1	32.908050484	33.445467786	52.6	893.6	0.537	841.0	-64.8	
4	Spectrogram 1	1	34.987198870	35.473549370	190.5	722.7	0.486	532.2	-66.9	
4	Spectrogram Slice 1	1	34.987198870	35.473549370	190.5	722.7	0.486	532.2	-66.9	
5	Spectrogram 1	1	39.405471058	39.704576616	124.8	1287.8	0.299	1162.9	-59.5	
5	Spectrogram Slice 1	1	39.405471058	39.704576616	124.8	1287.8	0.299	1162.9	-59.6	
6	Spectrogram 1	1	40.815658391	41.545184140	131.4	2194.5	0.730	2063.1	-65.2	
6	Spectrogram Slice 1	1	40.815658391	41.545184140	131.4	2194.5	0.730	2063.1	-65.1	
7	Spectrogram 1	1	44.299341633	44.885393986	72.3	1031.5	0.586	959.3	-59.2	
7	Spectrogram Slice 1	1	44.299341633	44.885393986	72.3	1031.5	0.586	959.3	-58.8	
8	Spectrogram 1	1	45.116410473	45.556557675	46.0	801.6	0.440	755.6	-61.5	
8	Spectrogram Slice 1	1	45.116410473	45.556557675	46.0	801.6	0.440	755.6	-61.7	
9	Spectrogram 1	1	47.125038037	47.511686684	118.3	1071.0	0.387	952.7	-59.3	
9	Spectrogram Slice 1	1	47.125038037	47.511686684	118.3	1071.0	0.387	952.7	-59.1	
10	Spectrogram 1	1	50.816496155	51.271233872	46.0	1051.2	0.455	1005.3	-57.0	
10	Spectrogram Slice 1	1	50.816496155	51.271233872	46.0	1051.2	0.455	1005.3	-56.9	
11	Spectrogram 1	1	54.172352771	54.631953993	59.1	1044.7	0.460	985.5	-54.1	
11	Spectrogram Slice 1	1	54.172352771	54.631953993	59.1	1044.7	0.460	985.5	-54.3	
12	Spectrogram 1	1	55.815669841	56.238794776	6.6	670.2	0.423	663.6	-61.0	
