Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	8.897121987	9.452273204	211.1	2075.6	0.555	1864.5	-55.8	
2	Spectrogram 1	1	28.239043937	28.632530240	140.7	967.4	0.393	826.7	-54.1	
3	Spectrogram 1	1	28.345803787	28.711837556	105.5	923.5	0.366	817.9	-52.0	
4	Spectrogram 1	1	28.489167013	28.986362884	123.1	1081.8	0.497	958.6	-53.7	
5	Spectrogram 1	1	29.535413538	29.992955751	123.1	1178.5	0.458	1055.4	-58.6	
6	Spectrogram 1	1	31.907122360	32.431770763	87.1	1051.0	0.525	963.9	-60.3	
7	Spectrogram 1	1	35.135960259	35.608753878	105.7	1075.9	0.473	970.1	-58.3	
9	Spectrogram 1	1	37.284507726	37.409569264	62.2	460.2	0.125	398.0	-61.2	
10	Spectrogram 1	1	37.339412792	37.751200783	80.8	1051.0	0.412	970.1	-58.6	
11	Spectrogram 1	1	37.876262321	38.355156503	62.2	1082.1	0.479	1019.9	-56.7	
12	Spectrogram 1	1	43.172731365	43.550966261	118.2	839.6	0.378	721.4	-58.8	
13	Spectrogram 1	1	43.572318231	43.907849186	80.8	715.2	0.336	634.3	-50.9	
14	Spectrogram 1	1	45.221445815	45.532574520	354.5	1107.0	0.311	752.5	-54.6	
15	Spectrogram 1	1	47.548810535	47.765380515	93.3	883.1	0.217	789.8	-52.5	
16	Spectrogram 1	1	45.469505530	45.567114535	74.6	460.2	0.098	385.6	-58.9	
17	Spectrogram 1	1	50.351515126	50.696196926	136.8	889.3	0.345	752.5	-58.6	
18	Spectrogram 1	1	51.053079852	51.275750395	74.6	615.7	0.223	541.0	-54.2	
19	Spectrogram 1	1	52.405535868	52.774619919	124.4	814.7	0.369	690.3	-56.2	
20	Spectrogram 1	1	54.232654435	54.604049565	87.1	796.0	0.371	709.0	-55.2	
21	Spectrogram 1	1	54.713859696	55.110396280	87.1	1138.1	0.397	1051.0	-55.4	
22	Spectrogram 1	1	54.982284461	55.287312602	124.4	796.0	0.305	671.6	-53.3	
23	Spectrogram 1	1	56.211547871	56.556229671	56.0	1019.9	0.345	963.9	-54.7	
24	Spectrogram 1	1	58.676989147	59.018620666	130.6	1162.9	0.342	1032.3	-53.4	
25	Spectrogram 1	1	58.734944494	58.939313349	130.6	709.0	0.204	578.4	-49.3	
26	Spectrogram 1	1	60.041278833	60.224295717	87.1	659.2	0.183	572.1	-45.4	
27	Spectrogram 1	1	60.553726110	60.782497216	56.0	665.4	0.229	609.5	-51.7	
28	Spectrogram 1	1	61.163782393	61.633525731	130.6	1343.3	0.470	1212.7	-59.2	
29	Spectrogram 1	1	62.066261948	62.313334742	111.9	814.7	0.247	702.7	-55.1	
30	Spectrogram 1	1	63.344329861	63.637156876	111.9	939.1	0.293	827.1	-57.1	
31	Spectrogram 1	1	64.010440560	64.504586149	37.3	808.5	0.494	771.1	-44.6	
32	Spectrogram 1	1	65.062787648	65.355614664	56.0	547.3	0.293	491.3	-44.7	
33	Spectrogram 1	1	67.209111103	67.523290089	74.6	839.6	0.314	764.9	-50.2	
34	Spectrogram 1	1	66.714965514	66.873580148	43.5	466.4	0.159	422.9	-56.9	
35	Spectrogram 1	1	68.026586523	68.365167760	56.0	721.4	0.339	665.4	-46.2	
36	Spectrogram 1	1	68.926419540	69.213145993	136.8	671.6	0.287	534.8	-51.0	
37	Spectrogram 1	1	69.319905843	69.522832106	49.8	808.5	0.203	758.7	-44.9	
38	Spectrogram 1	1	69.707223296	69.945145246	105.7	796.0	0.238	690.3	-48.2	
39	Spectrogram 1	1	65.211499337	65.452471569	161.7	634.3	0.241	472.6	-43.3	
40	Spectrogram 1	1	70.193894017	70.340307525	205.2	603.2	0.146	398.0	-44.7	
41	Spectrogram 1	1	70.541626098	70.828352551	80.8	715.2	0.287	634.3	-45.0	
42	Spectrogram 1	1	71.069206517	71.276625653	43.5	541.0	0.207	497.5	-49.7	
43	Spectrogram 1	1	71.163765241	71.325430156	62.2	503.7	0.162	441.5	-48.6	
44	Spectrogram 1	1	71.426089443	71.560301825	49.8	547.3	0.134	497.5	-44.0	
45	Spectrogram 1	1	71.889732218	72.054447414	68.4	541.0	0.165	472.6	-43.0	
46	Spectrogram 1	1	71.953788127	72.161207264	130.6	621.9	0.207	491.3	-42.6	
47	Spectrogram 1	1	72.972582120	73.128146472	161.7	628.1	0.156	466.4	-39.3	
48	Spectrogram 1	1	73.188497512	73.334911020	130.6	447.8	0.146	317.2	-42.4	
49	Spectrogram 1	1	73.377614960	73.524028468	149.3	454.0	0.146	304.7	-42.3	
50	Spectrogram 1	1	73.694844227	73.877861112	130.6	478.9	0.183	348.3	-39.8	
51	Spectrogram 1	1	75.053878649	75.209443001	124.4	379.4	0.156	255.0	-42.0	
52	Spectrogram 1	1	75.358906790	75.538873394	93.3	435.3	0.180	342.0	-41.3	
53	Spectrogram 1	1	76.933132817	77.177155330	62.2	926.6	0.244	864.4	-48.4	
54	Spectrogram 1	1	77.213758707	77.412026999	105.7	721.4	0.198	615.7	-48.6	
55	Spectrogram 1	1	77.524887412	77.839066397	167.9	827.1	0.314	659.2	-49.8	
56	Spectrogram 1	1	78.101390599	78.272206358	136.8	590.8	0.171	454.0	-45.5	
57	Spectrogram 1	1	78.389828150	78.670454040	62.2	547.3	0.281	485.1	-46.3	
58	Spectrogram 1	1	78.624699819	78.829068674	56.0	764.9	0.204	709.0	-40.4	
59	Spectrogram 1	1	79.707549721	79.841762103	43.5	460.2	0.134	416.7	-46.5	
60	Spectrogram 1	1	80.253550094	80.579930206	174.1	827.1	0.326	653.0	-51.0	
61	Spectrogram 1	1	80.861758707	81.114932065	24.9	988.8	0.253	963.9	-48.6	
62	Spectrogram 1	1	80.947166587	81.145434879	105.7	808.5	0.198	702.7	-46.7	
63	Spectrogram 1	1	81.395557955	81.581625121	99.5	522.4	0.186	422.9	-44.8	
64	Spectrogram 1	1	81.545021744	81.785993976	143.0	572.1	0.241	429.1	-44.8	
65	Spectrogram 1	1	81.867063681	82.202594637	105.7	746.3	0.336	640.5	-50.5	
66	Spectrogram 1	1	83.462360861	83.697232530	49.8	727.6	0.235	677.9	-46.2	
67	Spectrogram 1	1	83.627076057	83.813143224	130.6	640.5	0.186	510.0	-44.5	
68	Spectrogram 1	1	83.872301862	84.113274093	56.0	447.8	0.241	391.8	-43.8	
69	Spectrogram 1	1	84.082771279	84.277989290	74.6	466.4	0.195	391.8	-42.0	
70	Spectrogram 1	1	84.207832817	84.381698858	87.1	441.5	0.174	354.5	-42.1	
71	Spectrogram 1	1	84.345095481	84.500659833	93.3	485.1	0.156	391.8	-44.2	
72	Spectrogram 1	1	85.170767339	85.515449139	24.9	628.1	0.345	603.2	-45.1	
73	Spectrogram 1	1	85.469694918	85.646611240	99.5	522.4	0.177	422.9	-41.8	
74	Spectrogram 1	1	86.946466024	87.254544447	62.2	740.0	0.308	677.9	-49.8	
75	Spectrogram 1	1	87.169136567	87.318600357	37.3	603.2	0.149	565.9	-43.7	
76	Spectrogram 1	1	88.499046888	88.749169964	74.6	541.0	0.250	466.4	-46.3	
77	Spectrogram 1	1	88.608857019	88.831527562	43.5	547.3	0.223	503.7	-43.2	
78	Spectrogram 1	1	88.916935442	89.087751201	24.9	522.4	0.171	497.5	-45.8	
79	Spectrogram 1	1	89.817315180	90.067438256	74.6	671.6	0.250	597.0	-47.9	
