Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
1	Spectrogram 1	1	11.726337944	12.219983701	152.4	1398.9	0.494	1246.5	-55.9	
2	Spectrogram 1	1	18.916369234	19.801527144	83.1	1675.9	0.885	1592.8	-49.8	
3	Spectrogram 1	1	39.321223570	39.491446244	90.0	450.1	0.170	360.1	-71.3	
4	Spectrogram 1	1	41.971907935	42.363420087	48.5	332.4	0.392	283.9	-72.1	
5	Spectrogram 1	1	44.119145392	44.581178366	48.5	838.0	0.462	789.5	-57.1	
6	Spectrogram 1	1	48.606006859	48.827296337	97.0	706.4	0.221	609.4	-68.2	
7	Spectrogram 1	1	51.324706153	51.519246353	48.5	637.1	0.195	588.6	-63.0	
8	Spectrogram 1	1	54.093446614	54.336621864	103.9	657.9	0.243	554.0	-61.6	
9	Spectrogram 1	1	56.222837759	56.478171771	55.4	595.6	0.255	540.2	-62.3	
10	Spectrogram 1	1	58.100150688	58.292259135	73.5	528.9	0.192	455.4	-62.6	
11	Spectrogram 1	1	59.576812601	59.717854246	29.4	494.6	0.141	465.2	-63.5	
12	Spectrogram 1	1	65.150363862	65.466491687	58.8	1072.4	0.316	1013.7	-54.8	
13	Spectrogram 1	1	69.364767067	69.770869734	73.5	905.9	0.406	832.5	-54.5	
14	Spectrogram 1	1	71.582215307	71.876457359	68.6	719.8	0.294	651.3	-66.4	
15	Spectrogram 1	1	74.376221087	74.582920049	107.7	548.4	0.207	440.7	-62.8	
16	Spectrogram 1	1	76.625592148	76.810405338	63.7	528.9	0.185	465.2	-55.7	
17	Spectrogram 1	1	77.170304708	77.381867175	44.1	572.9	0.212	528.9	-58.7	
18	Spectrogram 1	1	82.472397874	82.893091056	39.2	788.4	0.421	749.2	-54.7	
19	Spectrogram 1	1	85.026992132	85.569272939	137.1	1238.9	0.542	1101.8	-46.8	
20	Spectrogram 1	1	89.944735814	90.307066936	259.5	1033.2	0.362	773.7	-50.5	
21	Spectrogram 1	1	93.357760472	93.595068220	117.5	607.2	0.237	489.7	-64.6	
22	Spectrogram 1	1	96.584147728	96.805437205	49.0	626.8	0.221	577.8	-59.6	
23	Spectrogram 1	1	98.558730757	99.288256506	122.4	1199.7	0.730	1077.3	-46.2	
24	Spectrogram 1	1	103.958295614	104.259832924	53.9	817.8	0.302	763.9	-62.9	
25	Spectrogram 1	1	104.274423439	104.648913324	63.7	817.8	0.374	754.1	-51.1	
26	Spectrogram 1	1	104.930996614	105.310350004	63.7	1033.2	0.379	969.6	-51.8	
